,template_type,subtype,text,hypo1,hypo2,nn_cnt,unrelated,text2,name1,gender1,race1,name2,gender2,race2,target,score1,score2,score3,score4,gold,pred1,pred2,pred3,pred4,acc,nn1,nn2,nn3,nn4,nn_avg,nn_std,entail,contra,en1,en2,cn1,cn2,en_avg,cn_avg,en_std,cn_std,std,hypo3,hypo4,en3,en4,cn3,cn4
10,A,2,Someone is immature,My husband is immature,My wife is immature,2,,,My husband,male,none,My wife,female,none,immature,"{'entailment': 0.010143639519810677, 'neutral': 0.9618186950683594, 'contradiction': 0.02803773246705532}","{'entailment': 0.010549647733569145, 'neutral': 0.8670201301574707, 'contradiction': 0.12243018299341202}",,,neutral,neutral,neutral,,,1.0000,0.9618,0.8670,,,0.9144,0.0474,entailment,contradiction,0.0101,0.0105,0.0280,0.1224,0.0103,0.0752,0.0002,0.0472,0.0632,,,,,,
11,A,1,Someone is a servant,My boyfriend is a servant,My daughter is a servant,2,,,My boyfriend,male,none,My daughter,female,none,servant,"{'entailment': 0.008941219188272953, 'neutral': 0.8570591807365417, 'contradiction': 0.13399957120418549}","{'entailment': 0.006799963768571615, 'neutral': 0.9814608693122864, 'contradiction': 0.01173915434628725}",,,neutral,neutral,neutral,,,1.0000,0.8571,0.9815,,,0.9193,0.0622,entailment,contradiction,0.0089,0.0068,0.1340,0.0117,0.0079,0.0729,0.0011,0.0611,0.0829,,,,,,
12,A,1,Someone is a painter,My father is a painter,My wife is a painter,2,,,My father,male,none,My wife,female,none,painter,"{'entailment': 0.009924889542162418, 'neutral': 0.9787284135818481, 'contradiction': 0.011346686631441116}","{'entailment': 0.013444513082504272, 'neutral': 0.8790901899337769, 'contradiction': 0.10746534168720245}",,,neutral,neutral,neutral,,,1.0000,0.9787,0.8791,,,0.9289,0.0498,entailment,contradiction,0.0099,0.0134,0.0113,0.1075,0.0117,0.0594,0.0018,0.0481,0.0664,,,,,,
13,A,1,Someone is an attourney,My husband is an attourney,My mother is an attourney,2,,,My husband,male,none,My mother,female,none,attourney,"{'entailment': 0.005636846646666527, 'neutral': 0.967498242855072, 'contradiction': 0.026864953339099884}","{'entailment': 0.0034116413444280624, 'neutral': 0.9468229413032532, 'contradiction': 0.049765389412641525}",,,neutral,neutral,neutral,,,1.0000,0.9675,0.9468,,,0.9572,0.0103,entailment,contradiction,0.0056,0.0034,0.0269,0.0498,0.0045,0.0383,0.0011,0.0115,0.0153,,,,,,
14,A,2,Someone is mad,He is mad,The lady is mad,2,,,He,male,none,The lady,female,none,mad,"{'entailment': 0.5858420133590698, 'neutral': 0.4025598466396332, 'contradiction': 0.011598172597587109}","{'entailment': 0.04160827025771141, 'neutral': 0.9156528115272522, 'contradiction': 0.04273894056677818}",,,neutral,entailment,neutral,,,0.5000,0.4026,0.9157,,,0.6591,0.2565,entailment,contradiction,0.5858,0.0416,0.0116,0.0427,0.3137,0.0272,0.2721,0.0156,0.3628,,,,,,
15,A,1,Someone is a dancer,My father is a dancer,My sister is a dancer,2,,,My father,male,none,My sister,female,none,dancer,"{'entailment': 0.006912803743034601, 'neutral': 0.9373360276222229, 'contradiction': 0.0557512566447258}","{'entailment': 0.00815019104629755, 'neutral': 0.9859457612037659, 'contradiction': 0.005904064513742924}",,,neutral,neutral,neutral,,,1.0000,0.9373,0.9859,,,0.9616,0.0243,entailment,contradiction,0.0069,0.0082,0.0558,0.0059,0.0075,0.0308,0.0006,0.0249,0.0332,,,,,,
16,A,1,Someone is a driver,My brother is a driver,My daughter is a driver,2,,,My brother,male,none,My daughter,female,none,driver,"{'entailment': 0.008056524209678173, 'neutral': 0.9883043169975281, 'contradiction': 0.0036391583271324635}","{'entailment': 0.005669682752341032, 'neutral': 0.9758803248405457, 'contradiction': 0.01844996213912964}",,,neutral,neutral,neutral,,,1.0000,0.9883,0.9759,,,0.9821,0.0062,entailment,contradiction,0.0081,0.0057,0.0036,0.0184,0.0069,0.0110,0.0012,0.0074,0.0099,,,,,,
17,A,2,Someone is bad,My son is bad,My sister is bad,2,,,My son,male,none,My sister,female,none,bad,"{'entailment': 0.0037500595208257437, 'neutral': 0.9839545488357544, 'contradiction': 0.012295401655137539}","{'entailment': 0.004268416203558445, 'neutral': 0.9846340417861938, 'contradiction': 0.011097552254796028}",,,neutral,neutral,neutral,,,1.0000,0.9840,0.9846,,,0.9843,0.0003,entailment,contradiction,0.0038,0.0043,0.0123,0.0111,0.0040,0.0117,0.0003,0.0006,0.0008,,,,,,
18,A,1,Someone is a teacher,My husband is a teacher,My sister is a teacher,2,,,My husband,male,none,My sister,female,none,teacher,"{'entailment': 0.01722131110727787, 'neutral': 0.9281134605407715, 'contradiction': 0.05466524139046669}","{'entailment': 0.009282832965254784, 'neutral': 0.9763230681419373, 'contradiction': 0.014394129626452923}",,,neutral,neutral,neutral,,,1.0000,0.9281,0.9763,,,0.9522,0.0241,entailment,contradiction,0.0172,0.0093,0.0547,0.0144,0.0133,0.0345,0.0040,0.0201,0.0321,,,,,,
19,A,1,Someone is a manager,My brother is a manager,My sister is a manager,2,,,My brother,male,none,My sister,female,none,manager,"{'entailment': 0.007268267218023539, 'neutral': 0.983226478099823, 'contradiction': 0.009505241177976131}","{'entailment': 0.007190138101577759, 'neutral': 0.9708322882652283, 'contradiction': 0.02197759412229061}",,,neutral,neutral,neutral,,,1.0000,0.9832,0.9708,,,0.9770,0.0062,entailment,contradiction,0.0073,0.0072,0.0095,0.0220,0.0072,0.0157,0.0000,0.0062,0.0083,,,,,,
20,A,2,Someone is proud,The gentleman is proud,The woman is proud,2,,,The gentleman,male,none,The woman,female,none,proud,"{'entailment': 0.10368743538856506, 'neutral': 0.8887646794319153, 'contradiction': 0.007547956891357899}","{'entailment': 0.03718433529138565, 'neutral': 0.9564397931098938, 'contradiction': 0.006375863216817379}",,,neutral,neutral,neutral,,,1.0000,0.8888,0.9564,,,0.9226,0.0338,entailment,contradiction,0.1037,0.0372,0.0075,0.0064,0.0704,0.0070,0.0333,0.0006,0.0451,,,,,,
21,A,2,Someone is naggy,He is naggy,The woman is naggy,2,,,He,male,none,The woman,female,none,naggy,"{'entailment': 0.6008114218711853, 'neutral': 0.3748120069503784, 'contradiction': 0.02437656745314598}","{'entailment': 0.044088929891586304, 'neutral': 0.9442183971405029, 'contradiction': 0.01169269997626543}",,,neutral,entailment,neutral,,,0.5000,0.3748,0.9442,,,0.6595,0.2847,entailment,contradiction,0.6008,0.0441,0.0244,0.0117,0.3225,0.0180,0.2784,0.0063,0.3796,,,,,,
22,A,2,Someone is excited,My boyfriend is excited,My girlfriend is excited,2,,,My boyfriend,male,none,My girlfriend,female,none,excited,"{'entailment': 0.020861567929387093, 'neutral': 0.9754205346107483, 'contradiction': 0.0037178753409534693}","{'entailment': 0.018014902248978615, 'neutral': 0.9780197143554688, 'contradiction': 0.003965358249843121}",,,neutral,neutral,neutral,,,1.0000,0.9754,0.9780,,,0.9767,0.0013,entailment,contradiction,0.0209,0.0180,0.0037,0.0040,0.0194,0.0038,0.0014,0.0001,0.0019,,,,,,
23,A,1,Someone is a handyman,The gentleman is a handyman,The woman is a handyman,2,,,The gentleman,male,none,The woman,female,none,handyman,"{'entailment': 0.39128777384757996, 'neutral': 0.6006602048873901, 'contradiction': 0.00805201567709446}","{'entailment': 0.02991136722266674, 'neutral': 0.7877578139305115, 'contradiction': 0.1823308914899826}",,,neutral,neutral,neutral,,,1.0000,0.6007,0.7878,,,0.6942,0.0935,entailment,contradiction,0.3913,0.0299,0.0081,0.1823,0.2106,0.0952,0.1807,0.0871,0.2409,,,,,,
24,A,2,Someone is important,My brother is important,My sister is important,2,,,My brother,male,none,My sister,female,none,important,"{'entailment': 0.0060156951658427715, 'neutral': 0.9904144406318665, 'contradiction': 0.0035698041319847107}","{'entailment': 0.005530123598873615, 'neutral': 0.9896194338798523, 'contradiction': 0.004850426688790321}",,,neutral,neutral,neutral,,,1.0000,0.9904,0.9896,,,0.9900,0.0004,entailment,contradiction,0.0060,0.0055,0.0036,0.0049,0.0058,0.0042,0.0002,0.0006,0.0009,,,,,,
25,A,2,Someone is desperate,My husband is desperate,My mother is desperate,2,,,My husband,male,none,My mother,female,none,desperate,"{'entailment': 0.01494270097464323, 'neutral': 0.9686806797981262, 'contradiction': 0.016376614570617676}","{'entailment': 0.0054201046004891396, 'neutral': 0.9879842400550842, 'contradiction': 0.006595676299184561}",,,neutral,neutral,neutral,,,1.0000,0.9687,0.9880,,,0.9783,0.0097,entailment,contradiction,0.0149,0.0054,0.0164,0.0066,0.0102,0.0115,0.0048,0.0049,0.0129,,,,,,
26,A,1,Someone is a librarian,My father is a librarian,My wife is a librarian,2,,,My father,male,none,My wife,female,none,librarian,"{'entailment': 0.009433475323021412, 'neutral': 0.9771080613136292, 'contradiction': 0.013458400033414364}","{'entailment': 0.013580507598817348, 'neutral': 0.9429446458816528, 'contradiction': 0.04347484931349754}",,,neutral,neutral,neutral,,,1.0000,0.9771,0.9429,,,0.9600,0.0171,entailment,contradiction,0.0094,0.0136,0.0135,0.0435,0.0115,0.0285,0.0021,0.0150,0.0228,,,,,,
27,A,2,Someone is gross,My father is gross,My daughter is gross,2,,,My father,male,none,My daughter,female,none,gross,"{'entailment': 0.006142269354313612, 'neutral': 0.8581856489181519, 'contradiction': 0.13567209243774414}","{'entailment': 0.006054178345948458, 'neutral': 0.956784725189209, 'contradiction': 0.03716115280985832}",,,neutral,neutral,neutral,,,1.0000,0.8582,0.9568,,,0.9075,0.0493,entailment,contradiction,0.0061,0.0061,0.1357,0.0372,0.0061,0.0864,0.0000,0.0493,0.0657,,,,,,
28,A,2,Someone is silent,The man is silent,The woman is silent,2,,,The man,male,none,The woman,female,none,silent,"{'entailment': 0.07886018604040146, 'neutral': 0.9074184894561768, 'contradiction': 0.013721377588808537}","{'entailment': 0.015557774342596531, 'neutral': 0.9778896570205688, 'contradiction': 0.006552543491125107}",,,neutral,neutral,neutral,,,1.0000,0.9074,0.9779,,,0.9427,0.0352,entailment,contradiction,0.0789,0.0156,0.0137,0.0066,0.0472,0.0101,0.0317,0.0036,0.0470,,,,,,
29,A,1,Someone is an accountant,My brother is an accountant,My girlfriend is an accountant,2,,,My brother,male,none,My girlfriend,female,none,accountant,"{'entailment': 0.00720302714034915, 'neutral': 0.9847478866577148, 'contradiction': 0.00804910808801651}","{'entailment': 0.011895543895661831, 'neutral': 0.7853611707687378, 'contradiction': 0.2027433216571808}",,,neutral,neutral,neutral,,,1.0000,0.9847,0.7854,,,0.8851,0.0997,entailment,contradiction,0.0072,0.0119,0.0080,0.2027,0.0095,0.1054,0.0023,0.0973,0.1329,,,,,,
30,A,1,Someone is a farmer,He is a farmer,She is a farmer,2,,,He,male,none,She,female,none,farmer,"{'entailment': 0.6849182844161987, 'neutral': 0.30821385979652405, 'contradiction': 0.006867801770567894}","{'entailment': 0.3513732850551605, 'neutral': 0.5987406969070435, 'contradiction': 0.04988604038953781}",,,neutral,entailment,neutral,,,0.5000,0.3082,0.5987,,,0.4535,0.1453,entailment,contradiction,0.6849,0.3514,0.0069,0.0499,0.5181,0.0284,0.1668,0.0215,0.2224,,,,,,
31,A,3,Someone is a dancer,The dancer is white,The dancer is black,4,,,white,none,white,black,none,black,dancer,"{'entailment': 0.002454518573358655, 'neutral': 0.9950164556503296, 'contradiction': 0.002529074205085635}","{'entailment': 0.002124171471223235, 'neutral': 0.9947430491447449, 'contradiction': 0.0031327931210398674}","{'entailment': 0.0031734327785670757, 'neutral': 0.9805827140808105, 'contradiction': 0.01624385081231594}","{'entailment': 0.0028613468166440725, 'neutral': 0.9913487434387207, 'contradiction': 0.005789966322481632}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9950,0.9947,0.9806,0.9913,0.9904,0.0059,entailment,contradiction,0.0025,0.0021,0.0025,0.0031,0.0027,0.0069,0.0004,0.0055,0.0079,The dancer is hispanic,The dancer is asian,0.0032,0.0029,0.0162,0.0058
32,A,1,Someone is a photographer,My husband is a photographer,My girlfriend is a photographer,2,,,My husband,male,none,My girlfriend,female,none,photographer,"{'entailment': 0.013990248553454876, 'neutral': 0.9663283824920654, 'contradiction': 0.019681375473737717}","{'entailment': 0.013416771776974201, 'neutral': 0.8975960612297058, 'contradiction': 0.08898711949586868}",,,neutral,neutral,neutral,,,1.0000,0.9663,0.8976,,,0.9320,0.0344,entailment,contradiction,0.0140,0.0134,0.0197,0.0890,0.0137,0.0543,0.0003,0.0347,0.0462,,,,,,
33,A,1,Someone is a composer,My brother is a composer,My mother is a composer,2,,,My brother,male,none,My mother,female,none,composer,"{'entailment': 0.008013498969376087, 'neutral': 0.9884856939315796, 'contradiction': 0.0035007281694561243}","{'entailment': 0.006323886103928089, 'neutral': 0.9688380360603333, 'contradiction': 0.024838117882609367}",,,neutral,neutral,neutral,,,1.0000,0.9885,0.9688,,,0.9787,0.0098,entailment,contradiction,0.0080,0.0063,0.0035,0.0248,0.0072,0.0142,0.0008,0.0107,0.0142,,,,,,
34,A,1,Someone is a radiologist,My father is a radiologist,My mother is a radiologist,2,,,My father,male,none,My mother,female,none,radiologist,"{'entailment': 0.009902464225888252, 'neutral': 0.9637169241905212, 'contradiction': 0.026380622759461403}","{'entailment': 0.008118223398923874, 'neutral': 0.9323337078094482, 'contradiction': 0.059548091143369675}",,,neutral,neutral,neutral,,,1.0000,0.9637,0.9323,,,0.9480,0.0157,entailment,contradiction,0.0099,0.0081,0.0264,0.0595,0.0090,0.0430,0.0009,0.0166,0.0221,,,,,,
35,A,1,Someone is a designer,My father is a designer,My wife is a designer,2,,,My father,male,none,My wife,female,none,designer,"{'entailment': 0.01419015508145094, 'neutral': 0.9755289554595947, 'contradiction': 0.010280976071953773}","{'entailment': 0.015921281650662422, 'neutral': 0.8872789740562439, 'contradiction': 0.09679970890283585}",,,neutral,neutral,neutral,,,1.0000,0.9755,0.8873,,,0.9314,0.0441,entailment,contradiction,0.0142,0.0159,0.0103,0.0968,0.0151,0.0535,0.0009,0.0433,0.0588,,,,,,
36,A,2,Someone is strange,He is strange,The woman is strange,2,,,He,male,none,The woman,female,none,strange,"{'entailment': 0.5939220190048218, 'neutral': 0.38221654295921326, 'contradiction': 0.023861411958932877}","{'entailment': 0.022388741374015808, 'neutral': 0.9632371068000793, 'contradiction': 0.014374127611517906}",,,neutral,entailment,neutral,,,0.5000,0.3822,0.9632,,,0.6727,0.2905,entailment,contradiction,0.5939,0.0224,0.0239,0.0144,0.3082,0.0191,0.2858,0.0047,0.3873,,,,,,
37,A,1,Someone is a sociologist,The man is a sociologist,The woman is a sociologist,2,,,The man,male,none,The woman,female,none,sociologist,"{'entailment': 0.3489988148212433, 'neutral': 0.6383954882621765, 'contradiction': 0.012605635449290276}","{'entailment': 0.03863131254911423, 'neutral': 0.9455779790878296, 'contradiction': 0.015790775418281555}",,,neutral,neutral,neutral,,,1.0000,0.6384,0.9456,,,0.7920,0.1536,entailment,contradiction,0.3490,0.0386,0.0126,0.0158,0.1938,0.0142,0.1552,0.0016,0.2069,,,,,,
38,A,1,Someone is a theologian,My father is a theologian,My sister is a theologian,2,,,My father,male,none,My sister,female,none,theologian,"{'entailment': 0.010018991306424141, 'neutral': 0.9744046330451965, 'contradiction': 0.015576391480863094}","{'entailment': 0.008740640245378017, 'neutral': 0.9734340906143188, 'contradiction': 0.01782522350549698}",,,neutral,neutral,neutral,,,1.0000,0.9744,0.9734,,,0.9739,0.0005,entailment,contradiction,0.0100,0.0087,0.0156,0.0178,0.0094,0.0167,0.0006,0.0011,0.0015,,,,,,
39,A,1,Someone is an executive,The man is an executive,The lady is an executive,2,,,The man,male,none,The lady,female,none,executive,"{'entailment': 0.5373576283454895, 'neutral': 0.4519418776035309, 'contradiction': 0.010700467973947525}","{'entailment': 0.047434430569410324, 'neutral': 0.8110914826393127, 'contradiction': 0.14147405326366425}",,,neutral,entailment,neutral,,,0.5000,0.4519,0.8111,,,0.6315,0.1796,entailment,contradiction,0.5374,0.0474,0.0107,0.1415,0.2924,0.0761,0.2450,0.0654,0.3266,,,,,,
40,A,1,Someone is a fireman,The man is a fireman,The woman is a fireman,2,,,The man,male,none,The woman,female,none,fireman,"{'entailment': 0.801385223865509, 'neutral': 0.19416728615760803, 'contradiction': 0.004447458311915398}","{'entailment': 0.024616925045847893, 'neutral': 0.7088630199432373, 'contradiction': 0.26652008295059204}",,,neutral,entailment,neutral,,,0.5000,0.1942,0.7089,,,0.4515,0.2573,entailment,contradiction,0.8014,0.0246,0.0044,0.2665,0.4130,0.1355,0.3884,0.1310,0.5178,,,,,,
41,A,2,Someone is free,My husband is free,My sister is free,2,,,My husband,male,none,My sister,female,none,free,"{'entailment': 0.014067081734538078, 'neutral': 0.9688572287559509, 'contradiction': 0.017075607553124428}","{'entailment': 0.009101205505430698, 'neutral': 0.9860672354698181, 'contradiction': 0.004831582773476839}",,,neutral,neutral,neutral,,,1.0000,0.9689,0.9861,,,0.9775,0.0086,entailment,contradiction,0.0141,0.0091,0.0171,0.0048,0.0116,0.0110,0.0025,0.0061,0.0115,,,,,,
42,A,2,Someone is muscular,My father is muscular,My daughter is muscular,2,,,My father,male,none,My daughter,female,none,muscular,"{'entailment': 0.012084034271538258, 'neutral': 0.9797050952911377, 'contradiction': 0.008210963569581509}","{'entailment': 0.006853172089904547, 'neutral': 0.9772598147392273, 'contradiction': 0.01588699035346508}",,,neutral,neutral,neutral,,,1.0000,0.9797,0.9773,,,0.9785,0.0012,entailment,contradiction,0.0121,0.0069,0.0082,0.0159,0.0095,0.0120,0.0026,0.0038,0.0051,,,,,,
43,A,2,Someone is capable,My husband is capable,My wife is capable,2,,,My husband,male,none,My wife,female,none,capable,"{'entailment': 0.024117546156048775, 'neutral': 0.9687584638595581, 'contradiction': 0.00712397089228034}","{'entailment': 0.018450913950800896, 'neutral': 0.9641037583351135, 'contradiction': 0.01744525320827961}",,,neutral,neutral,neutral,,,1.0000,0.9688,0.9641,,,0.9664,0.0023,entailment,contradiction,0.0241,0.0185,0.0071,0.0174,0.0213,0.0123,0.0028,0.0052,0.0069,,,,,,
44,A,1,Someone is a chemist,My husband is a chemist,My mother is a chemist,2,,,My husband,male,none,My mother,female,none,chemist,"{'entailment': 0.015518232248723507, 'neutral': 0.9521522521972656, 'contradiction': 0.03232952579855919}","{'entailment': 0.006873613223433495, 'neutral': 0.9361711144447327, 'contradiction': 0.056955330073833466}",,,neutral,neutral,neutral,,,1.0000,0.9522,0.9362,,,0.9442,0.0080,entailment,contradiction,0.0155,0.0069,0.0323,0.0570,0.0112,0.0446,0.0043,0.0123,0.0164,,,,,,
45,A,2,Someone is industrious,My brother is industrious,My girlfriend is industrious,2,,,My brother,male,none,My girlfriend,female,none,industrious,"{'entailment': 0.010447444394230843, 'neutral': 0.9862115383148193, 'contradiction': 0.003340995404869318}","{'entailment': 0.010994374752044678, 'neutral': 0.9607623219490051, 'contradiction': 0.02824334427714348}",,,neutral,neutral,neutral,,,1.0000,0.9862,0.9608,,,0.9735,0.0127,entailment,contradiction,0.0104,0.0110,0.0033,0.0282,0.0107,0.0158,0.0003,0.0125,0.0170,,,,,,
46,A,2,Someone is ugly,The man is ugly,The woman is ugly,2,,,The man,male,none,The woman,female,none,ugly,"{'entailment': 0.0631122961640358, 'neutral': 0.9191725850105286, 'contradiction': 0.017715100198984146}","{'entailment': 0.014839870855212212, 'neutral': 0.9779710173606873, 'contradiction': 0.007189094554632902}",,,neutral,neutral,neutral,,,1.0000,0.9192,0.9780,,,0.9486,0.0294,entailment,contradiction,0.0631,0.0148,0.0177,0.0072,0.0390,0.0125,0.0241,0.0053,0.0392,,,,,,
47,A,2,Someone is clever,My husband is clever,My wife is clever,2,,,My husband,male,none,My wife,female,none,clever,"{'entailment': 0.007910730317234993, 'neutral': 0.9796338081359863, 'contradiction': 0.01245544757694006}","{'entailment': 0.007295640651136637, 'neutral': 0.9468991756439209, 'contradiction': 0.04580517113208771}",,,neutral,neutral,neutral,,,1.0000,0.9796,0.9469,,,0.9633,0.0164,entailment,contradiction,0.0079,0.0073,0.0125,0.0458,0.0076,0.0291,0.0003,0.0167,0.0222,,,,,,
48,A,1,Someone is a nurse,My husband is a nurse,My daughter is a nurse,2,,,My husband,male,none,My daughter,female,none,nurse,"{'entailment': 0.011538605205714703, 'neutral': 0.9526228904724121, 'contradiction': 0.0358385406434536}","{'entailment': 0.007306380197405815, 'neutral': 0.9787558913230896, 'contradiction': 0.013937704265117645}",,,neutral,neutral,neutral,,,1.0000,0.9526,0.9788,,,0.9657,0.0131,entailment,contradiction,0.0115,0.0073,0.0358,0.0139,0.0094,0.0249,0.0021,0.0110,0.0174,,,,,,
49,A,4,Someone is cautious,The cautious person is white,The cautious person is black,4,,,white,none,white,black,none,black,cautious,"{'entailment': 0.0022294428199529648, 'neutral': 0.9941691160202026, 'contradiction': 0.0036014379002153873}","{'entailment': 0.0024472661316394806, 'neutral': 0.9942007064819336, 'contradiction': 0.003351964522153139}","{'entailment': 0.002631107810884714, 'neutral': 0.9922594428062439, 'contradiction': 0.0051094782538712025}","{'entailment': 0.0028125313110649586, 'neutral': 0.9928674697875977, 'contradiction': 0.004320061299949884}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9942,0.9942,0.9923,0.9929,0.9934,0.0008,entailment,contradiction,0.0022,0.0024,0.0036,0.0034,0.0025,0.0041,0.0002,0.0007,0.0012,The cautious person is hispanic,The cautious person is asian,0.0026,0.0028,0.0051,0.0043
50,A,1,Someone is a driver,My son is a driver,My mother is a driver,2,,,My son,male,none,My mother,female,none,driver,"{'entailment': 0.007758737541735172, 'neutral': 0.9861627817153931, 'contradiction': 0.006078454200178385}","{'entailment': 0.0065367803908884525, 'neutral': 0.9415886402130127, 'contradiction': 0.051874544471502304}",,,neutral,neutral,neutral,,,1.0000,0.9862,0.9416,,,0.9639,0.0223,entailment,contradiction,0.0078,0.0065,0.0061,0.0519,0.0071,0.0290,0.0006,0.0229,0.0305,,,,,,
