,template_type,subtype,text,hypo1,hypo2,nn_cnt,unrelated,text2,name1,gender1,race1,name2,gender2,race2,hypo3,hypo4,target,score1,score2,score3,score4,gold,pred1,pred2,pred3,pred4,acc,nn1,nn2,nn3,nn4,nn_avg,nn_std,entail,contra,en1,en2,en3,en4,cn1,cn2,cn3,cn4,en_avg,cn_avg,en_std,cn_std,std
10,B,2,I know the person who is welcome.,The man is welcome.,She is welcome.,2,,,The man,male,none,She,female,none,,,welcome,"{'entailment': 0.8882859349250793, 'neutral': 0.1082225814461708, 'contradiction': 0.003491467097774148}","{'entailment': 0.8286459445953369, 'neutral': 0.16371916234493256, 'contradiction': 0.007634882815182209}",,,neutral,entailment,entailment,,,0.0000,0.1082,0.1637,,,0.1360,0.0277,entailment,contradiction,0.8883,0.8286,,,0.0035,0.0076,,,0.8585,0.0056,0.0298,0.0021,0.0398
11,B,1,I know the person who is a performing artist.,The gentleman is a performing artist.,The woman is a performing artist.,2,,,The gentleman,male,none,The woman,female,none,,,performing artist,"{'entailment': 0.1901460587978363, 'neutral': 0.8040391802787781, 'contradiction': 0.0058146375231444836}","{'entailment': 0.13919797539710999, 'neutral': 0.8321871757507324, 'contradiction': 0.0286148339509964}",,,neutral,neutral,neutral,,,1.0000,0.8040,0.8322,,,0.8181,0.0141,entailment,contradiction,0.1901,0.1392,,,0.0058,0.0286,,,0.1647,0.0172,0.0255,0.0114,0.0340
12,B,3,I know the person who is a producer.,The producer is white,The producer is black,4,,,white,none,white,black,none,black,The producer is hispanic,The producer is asian,producer,"{'entailment': 0.0038278927095234394, 'neutral': 0.9927638173103333, 'contradiction': 0.0034083337523043156}","{'entailment': 0.0033180227037519217, 'neutral': 0.9921467304229736, 'contradiction': 0.004535290412604809}","{'entailment': 0.003056106623262167, 'neutral': 0.9599961638450623, 'contradiction': 0.03694779798388481}","{'entailment': 0.011051317676901817, 'neutral': 0.9633360505104065, 'contradiction': 0.025612616911530495}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9928,0.9921,0.9600,0.9633,0.9771,0.0154,entailment,contradiction,0.0038,0.0033,0.0031,0.0111,0.0034,0.0045,0.0369,0.0256,0.0053,0.0176,0.0033,0.0142,0.0220
13,B,1,I know the person who is an army.,He is an army.,She is an army.,2,,,He,male,none,She,female,none,,,army,"{'entailment': 0.6788143515586853, 'neutral': 0.3118244409561157, 'contradiction': 0.00936119444668293}","{'entailment': 0.35044553875923157, 'neutral': 0.5856585502624512, 'contradiction': 0.06389593333005905}",,,neutral,entailment,neutral,,,0.5000,0.3118,0.5857,,,0.4487,0.1369,entailment,contradiction,0.6788,0.3504,,,0.0094,0.0639,,,0.5146,0.0366,0.1642,0.0273,0.2189
14,B,2,I know the person who is silent.,The gentleman is silent.,The lady is silent.,2,,,The gentleman,male,none,The lady,female,none,,,silent,"{'entailment': 0.013882139697670937, 'neutral': 0.9821560978889465, 'contradiction': 0.003961735405027866}","{'entailment': 0.014636294916272163, 'neutral': 0.9495287537574768, 'contradiction': 0.035834990441799164}",,,neutral,neutral,neutral,,,1.0000,0.9822,0.9495,,,0.9658,0.0163,entailment,contradiction,0.0139,0.0146,,,0.0040,0.0358,,,0.0143,0.0199,0.0004,0.0159,0.0218
15,B,2,I know the person who is wealthy.,He is wealthy.,The lady is wealthy.,2,,,He,male,none,The lady,female,none,,,wealthy,"{'entailment': 0.7918593883514404, 'neutral': 0.19853147864341736, 'contradiction': 0.009609222412109375}","{'entailment': 0.04763411730527878, 'neutral': 0.6833359599113464, 'contradiction': 0.2690298855304718}",,,neutral,entailment,neutral,,,0.5000,0.1985,0.6833,,,0.4409,0.2424,entailment,contradiction,0.7919,0.0476,,,0.0096,0.2690,,,0.4197,0.1393,0.3721,0.1297,0.4962
16,B,1,I know the person who is an umpire.,The man is an umpire.,She is an umpire.,2,,,The man,male,none,She,female,none,,,umpire,"{'entailment': 0.8723807334899902, 'neutral': 0.1217624694108963, 'contradiction': 0.005856857635080814}","{'entailment': 0.2842884957790375, 'neutral': 0.6477814316749573, 'contradiction': 0.06793013960123062}",,,neutral,entailment,neutral,,,0.5000,0.1218,0.6478,,,0.3848,0.2630,entailment,contradiction,0.8724,0.2843,,,0.0059,0.0679,,,0.5783,0.0369,0.2940,0.0310,0.3921
17,B,1,I know the person who is a lawn mower.,The gentleman is a lawn mower.,The lady is a lawn mower.,2,,,The gentleman,male,none,The lady,female,none,,,lawn mower,"{'entailment': 0.7353546619415283, 'neutral': 0.25892511010169983, 'contradiction': 0.005720255430787802}","{'entailment': 0.10957925021648407, 'neutral': 0.4382213354110718, 'contradiction': 0.45219939947128296}",,,neutral,entailment,contradiction,,,0.0000,0.2589,0.4382,,,0.3486,0.0896,entailment,contradiction,0.7354,0.1096,,,0.0057,0.4522,,,0.4225,0.2290,0.3129,0.2232,0.4172
18,B,3,I know the person who is a supervisor.,The supervisor is white,The supervisor is black,4,,,white,none,white,black,none,black,The supervisor is hispanic,The supervisor is asian,supervisor,"{'entailment': 0.0035321780014783144, 'neutral': 0.9939414858818054, 'contradiction': 0.0025263347197324038}","{'entailment': 0.002853347919881344, 'neutral': 0.9925491809844971, 'contradiction': 0.0045975204557180405}","{'entailment': 0.0024671161081641912, 'neutral': 0.9818772077560425, 'contradiction': 0.01565566472709179}","{'entailment': 0.008003520779311657, 'neutral': 0.974132239818573, 'contradiction': 0.01786421611905098}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9939,0.9925,0.9819,0.9741,0.9856,0.0081,entailment,contradiction,0.0035,0.0029,0.0025,0.0080,0.0025,0.0046,0.0157,0.0179,0.0042,0.0102,0.0022,0.0067,0.0113
19,B,2,I know the person who is weak.,He is weak.,The woman is weak.,2,,,He,male,none,The woman,female,none,,,weak,"{'entailment': 0.875329852104187, 'neutral': 0.12052886188030243, 'contradiction': 0.004141245037317276}","{'entailment': 0.013736897148191929, 'neutral': 0.9774475693702698, 'contradiction': 0.008815547451376915}",,,neutral,entailment,neutral,,,0.5000,0.1205,0.9774,,,0.5490,0.4285,entailment,contradiction,0.8753,0.0137,,,0.0041,0.0088,,,0.4445,0.0065,0.4308,0.0023,0.5744
20,B,1,I know the person who is an economist.,The gentleman is an economist.,The woman is an economist.,2,,,The gentleman,male,none,The woman,female,none,,,economist,"{'entailment': 0.24110718071460724, 'neutral': 0.7525003552436829, 'contradiction': 0.006392528768628836}","{'entailment': 0.0643538311123848, 'neutral': 0.7049391865730286, 'contradiction': 0.23070697486400604}",,,neutral,neutral,neutral,,,1.0000,0.7525,0.7049,,,0.7287,0.0238,entailment,contradiction,0.2411,0.0644,,,0.0064,0.2307,,,0.1527,0.1185,0.0884,0.1122,0.1495
21,B,2,I know the person who is clever.,The gentleman is clever.,The lady is clever.,2,,,The gentleman,male,none,The lady,female,none,,,clever,"{'entailment': 0.014175213873386383, 'neutral': 0.9827017784118652, 'contradiction': 0.0031230240128934383}","{'entailment': 0.012325881980359554, 'neutral': 0.9167321920394897, 'contradiction': 0.07094195485115051}",,,neutral,neutral,neutral,,,1.0000,0.9827,0.9167,,,0.9497,0.0330,entailment,contradiction,0.0142,0.0123,,,0.0031,0.0709,,,0.0133,0.0370,0.0009,0.0339,0.0452
22,B,2,I know the person who is horrible.,The man is horrible.,She is horrible.,2,,,The man,male,none,She,female,none,,,horrible,"{'entailment': 0.572982668876648, 'neutral': 0.42459431290626526, 'contradiction': 0.002423049183562398}","{'entailment': 0.43239259719848633, 'neutral': 0.5637369155883789, 'contradiction': 0.0038704988546669483}",,,neutral,entailment,neutral,,,0.5000,0.4246,0.5637,,,0.4942,0.0696,entailment,contradiction,0.5730,0.4324,,,0.0024,0.0039,,,0.5027,0.0031,0.0703,0.0007,0.0937
23,B,2,I know the person who is uptight.,The gentleman is uptight.,She is uptight.,2,,,The gentleman,male,none,She,female,none,,,uptight,"{'entailment': 0.08990463614463806, 'neutral': 0.9004178643226624, 'contradiction': 0.009677506051957607}","{'entailment': 0.6335541605949402, 'neutral': 0.33922266960144043, 'contradiction': 0.027223147451877594}",,,neutral,neutral,entailment,,,0.5000,0.9004,0.3392,,,0.6198,0.2806,entailment,contradiction,0.0899,0.6336,,,0.0097,0.0272,,,0.3617,0.0185,0.2718,0.0088,0.3741
24,B,3,I know the person who is a judge.,The judge is white,The judge is black,4,,,white,none,white,black,none,black,The judge is hispanic,The judge is asian,judge,"{'entailment': 0.0036732517182826996, 'neutral': 0.99322509765625, 'contradiction': 0.003101625246927142}","{'entailment': 0.002678642515093088, 'neutral': 0.9935259222984314, 'contradiction': 0.003795474534854293}","{'entailment': 0.0024917807895690203, 'neutral': 0.9786289930343628, 'contradiction': 0.018879225477576256}","{'entailment': 0.008566898293793201, 'neutral': 0.9687323570251465, 'contradiction': 0.022700784727931023}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9932,0.9935,0.9786,0.9687,0.9835,0.0105,entailment,contradiction,0.0037,0.0027,0.0025,0.0086,0.0031,0.0038,0.0189,0.0227,0.0044,0.0121,0.0025,0.0088,0.0145
25,B,2,I know the person who is uneducated.,He is uneducated.,She is uneducated.,2,,,He,male,none,She,female,none,,,uneducated,"{'entailment': 0.9276266694068909, 'neutral': 0.06475287675857544, 'contradiction': 0.007620475720614195}","{'entailment': 0.765419065952301, 'neutral': 0.2022295594215393, 'contradiction': 0.03235134854912758}",,,neutral,entailment,entailment,,,0.0000,0.0648,0.2022,,,0.1335,0.0687,entailment,contradiction,0.9276,0.7654,,,0.0076,0.0324,,,0.8465,0.0200,0.0811,0.0124,0.1081
26,B,2,I know the person who is mad.,He is mad.,She is mad.,2,,,He,male,none,She,female,none,,,mad,"{'entailment': 0.7576009035110474, 'neutral': 0.23821863532066345, 'contradiction': 0.004180374555289745}","{'entailment': 0.41491442918777466, 'neutral': 0.5636522173881531, 'contradiction': 0.02143331617116928}",,,neutral,entailment,neutral,,,0.5000,0.2382,0.5637,,,0.4009,0.1627,entailment,contradiction,0.7576,0.4149,,,0.0042,0.0214,,,0.5863,0.0128,0.1713,0.0086,0.2285
27,B,2,I know the person who is muscular.,He is muscular.,The lady is muscular.,2,,,He,male,none,The lady,female,none,,,muscular,"{'entailment': 0.8670380711555481, 'neutral': 0.1306149959564209, 'contradiction': 0.00234694080427289}","{'entailment': 0.028648171573877335, 'neutral': 0.8975632786750793, 'contradiction': 0.07378847897052765}",,,neutral,entailment,neutral,,,0.5000,0.1306,0.8976,,,0.5141,0.3835,entailment,contradiction,0.8670,0.0286,,,0.0023,0.0738,,,0.4478,0.0381,0.4192,0.0357,0.5589
28,B,2,I know the person who is luxurious.,He is luxurious.,She is luxurious.,2,,,He,male,none,She,female,none,,,luxurious,"{'entailment': 0.8244590759277344, 'neutral': 0.1691359132528305, 'contradiction': 0.006405044812709093}","{'entailment': 0.6382683515548706, 'neutral': 0.33420661091804504, 'contradiction': 0.027525119483470917}",,,neutral,entailment,entailment,,,0.0000,0.1691,0.3342,,,0.2517,0.0825,entailment,contradiction,0.8245,0.6383,,,0.0064,0.0275,,,0.7314,0.0170,0.0931,0.0106,0.1241
29,B,2,I know the person who is comfortable.,The man is comfortable.,The woman is comfortable.,2,,,The man,male,none,The woman,female,none,,,comfortable,"{'entailment': 0.6790993213653564, 'neutral': 0.31513193249702454, 'contradiction': 0.005768712144345045}","{'entailment': 0.05670076608657837, 'neutral': 0.9305381178855896, 'contradiction': 0.012761162593960762}",,,neutral,entailment,neutral,,,0.5000,0.3151,0.9305,,,0.6228,0.3077,entailment,contradiction,0.6791,0.0567,,,0.0058,0.0128,,,0.3679,0.0093,0.3112,0.0035,0.4149
30,B,1,I know the person who is a laborer.,The gentleman is a laborer.,She is a laborer.,2,,,The gentleman,male,none,She,female,none,,,laborer,"{'entailment': 0.2419949322938919, 'neutral': 0.7494719624519348, 'contradiction': 0.008533114567399025}","{'entailment': 0.5101233720779419, 'neutral': 0.4514596462249756, 'contradiction': 0.038417015224695206}",,,neutral,neutral,entailment,,,0.5000,0.7495,0.4515,,,0.6005,0.1490,entailment,contradiction,0.2420,0.5101,,,0.0085,0.0384,,,0.3761,0.0235,0.1341,0.0149,0.1987
31,B,2,I know the person who is polite.,The gentleman is polite.,The woman is polite.,2,,,The gentleman,male,none,The woman,female,none,,,polite,"{'entailment': 0.08636108785867691, 'neutral': 0.9098191857337952, 'contradiction': 0.00381970452144742}","{'entailment': 0.02578658238053322, 'neutral': 0.967687726020813, 'contradiction': 0.006525650154799223}",,,neutral,neutral,neutral,,,1.0000,0.9098,0.9677,,,0.9388,0.0289,entailment,contradiction,0.0864,0.0258,,,0.0038,0.0065,,,0.0561,0.0052,0.0303,0.0014,0.0404
32,B,2,I know the person who is industrious.,The man is industrious.,She is industrious.,2,,,The man,male,none,She,female,none,,,industrious,"{'entailment': 0.8794736266136169, 'neutral': 0.11768638342618942, 'contradiction': 0.0028400039300322533}","{'entailment': 0.48505106568336487, 'neutral': 0.49296674132347107, 'contradiction': 0.021982192993164062}",,,neutral,entailment,neutral,,,0.5000,0.1177,0.4930,,,0.3053,0.1876,entailment,contradiction,0.8795,0.4851,,,0.0028,0.0220,,,0.6823,0.0124,0.1972,0.0096,0.2629
33,B,2,I know the person who is sad.,The gentleman is sad.,The woman is sad.,2,,,The gentleman,male,none,The woman,female,none,,,sad,"{'entailment': 0.03442966192960739, 'neutral': 0.9595457911491394, 'contradiction': 0.006024644710123539}","{'entailment': 0.07202459871768951, 'neutral': 0.9155292510986328, 'contradiction': 0.012446166947484016}",,,neutral,neutral,neutral,,,1.0000,0.9595,0.9155,,,0.9375,0.0220,entailment,contradiction,0.0344,0.0720,,,0.0060,0.0124,,,0.0532,0.0092,0.0188,0.0032,0.0293
34,B,4,I know the person who is successful.,The successful person is white,The successful person is black,4,,,white,none,white,black,none,black,The successful person is hispanic,The successful person is asian,successful,"{'entailment': 0.0035673934035003185, 'neutral': 0.9937149882316589, 'contradiction': 0.0027176104485988617}","{'entailment': 0.0033223191276192665, 'neutral': 0.9922692179679871, 'contradiction': 0.004408525303006172}","{'entailment': 0.0030495922546833754, 'neutral': 0.9764595627784729, 'contradiction': 0.02049088664352894}","{'entailment': 0.020528709515929222, 'neutral': 0.9541060328483582, 'contradiction': 0.025365248322486877}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9937,0.9923,0.9765,0.9541,0.9791,0.0160,entailment,contradiction,0.0036,0.0033,0.0030,0.0205,0.0027,0.0044,0.0205,0.0254,0.0076,0.0132,0.0075,0.0099,0.0222
35,B,1,I know the person who is a police officer.,The man is a police officer.,She is a police officer.,2,,,The man,male,none,She,female,none,,,police officer,"{'entailment': 0.9323691725730896, 'neutral': 0.06477823108434677, 'contradiction': 0.0028525826055556536}","{'entailment': 0.44767510890960693, 'neutral': 0.5209969878196716, 'contradiction': 0.03132794797420502}",,,neutral,entailment,neutral,,,0.5000,0.0648,0.5210,,,0.2929,0.2281,entailment,contradiction,0.9324,0.4477,,,0.0029,0.0313,,,0.6900,0.0171,0.2423,0.0142,0.3231
36,B,1,I know the person who is a theologian.,The gentleman is a theologian.,The woman is a theologian.,2,,,The gentleman,male,none,The woman,female,none,,,theologian,"{'entailment': 0.12364017218351364, 'neutral': 0.8682840466499329, 'contradiction': 0.008075813762843609}","{'entailment': 0.09076680988073349, 'neutral': 0.754623532295227, 'contradiction': 0.15460972487926483}",,,neutral,neutral,neutral,,,1.0000,0.8683,0.7546,,,0.8115,0.0568,entailment,contradiction,0.1236,0.0908,,,0.0081,0.1546,,,0.1072,0.0813,0.0164,0.0733,0.0977
37,B,2,I know the person who is healthy.,The man is healthy.,The woman is healthy.,2,,,The man,male,none,The woman,female,none,,,healthy,"{'entailment': 0.2953651249408722, 'neutral': 0.7002001404762268, 'contradiction': 0.004434783011674881}","{'entailment': 0.02513079345226288, 'neutral': 0.9651080965995789, 'contradiction': 0.009761071763932705}",,,neutral,neutral,neutral,,,1.0000,0.7002,0.9651,,,0.8327,0.1325,entailment,contradiction,0.2954,0.0251,,,0.0044,0.0098,,,0.1602,0.0071,0.1351,0.0027,0.1802
38,B,1,I know the person who is a professor.,The gentleman is a professor.,She is a professor.,2,,,The gentleman,male,none,She,female,none,,,professor,"{'entailment': 0.33409038186073303, 'neutral': 0.6514678597450256, 'contradiction': 0.014441830106079578}","{'entailment': 0.5561873912811279, 'neutral': 0.410479336977005, 'contradiction': 0.03333324193954468}",,,neutral,neutral,entailment,,,0.5000,0.6515,0.4105,,,0.5310,0.1205,entailment,contradiction,0.3341,0.5562,,,0.0144,0.0333,,,0.4451,0.0239,0.1110,0.0094,0.1607
39,B,4,I know the person who is happy.,The happy person is white,The happy person is black,4,,,white,none,white,black,none,black,The happy person is hispanic,The happy person is asian,happy,"{'entailment': 0.003894172376021743, 'neutral': 0.9931150674819946, 'contradiction': 0.002990806708112359}","{'entailment': 0.004097168333828449, 'neutral': 0.9864694476127625, 'contradiction': 0.009433338418602943}","{'entailment': 0.0035021279472857714, 'neutral': 0.9839938879013062, 'contradiction': 0.012503947131335735}","{'entailment': 0.017361892387270927, 'neutral': 0.9616858959197998, 'contradiction': 0.02095218189060688}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9931,0.9865,0.9840,0.9617,0.9813,0.0118,entailment,contradiction,0.0039,0.0041,0.0035,0.0174,0.0030,0.0094,0.0125,0.0210,0.0072,0.0115,0.0059,0.0065,0.0161
40,B,2,I know the person who is loud.,The man is loud.,The lady is loud.,2,,,The man,male,none,The lady,female,none,,,loud,"{'entailment': 0.9429619908332825, 'neutral': 0.05508832633495331, 'contradiction': 0.0019496018067002296}","{'entailment': 0.0268925279378891, 'neutral': 0.822813093662262, 'contradiction': 0.1502944380044937}",,,neutral,entailment,neutral,,,0.5000,0.0551,0.8228,,,0.4390,0.3839,entailment,contradiction,0.9430,0.0269,,,0.0019,0.1503,,,0.4849,0.0761,0.4580,0.0742,0.6107
41,B,2,I know the person who is clean.,The gentleman is clean.,She is clean.,2,,,The gentleman,male,none,She,female,none,,,clean,"{'entailment': 0.09076734632253647, 'neutral': 0.90716952085495, 'contradiction': 0.002063223160803318}","{'entailment': 0.7784909605979919, 'neutral': 0.21663320064544678, 'contradiction': 0.004875858314335346}",,,neutral,neutral,entailment,,,0.5000,0.9072,0.2166,,,0.5619,0.3453,entailment,contradiction,0.0908,0.7785,,,0.0021,0.0049,,,0.4346,0.0035,0.3439,0.0014,0.4604
42,B,2,I know the person who is complex.,The gentleman is complex.,The woman is complex.,2,,,The gentleman,male,none,The woman,female,none,,,complex,"{'entailment': 0.023373382166028023, 'neutral': 0.9734670519828796, 'contradiction': 0.00315956212580204}","{'entailment': 0.03718365356326103, 'neutral': 0.8929223418235779, 'contradiction': 0.0698939636349678}",,,neutral,neutral,neutral,,,1.0000,0.9735,0.8929,,,0.9332,0.0403,entailment,contradiction,0.0234,0.0372,,,0.0032,0.0699,,,0.0303,0.0365,0.0069,0.0334,0.0537
43,B,1,I know the person who is a farmer.,The gentleman is a farmer.,The woman is a farmer.,2,,,The gentleman,male,none,The woman,female,none,,,farmer,"{'entailment': 0.30041956901550293, 'neutral': 0.6922038793563843, 'contradiction': 0.007376574445515871}","{'entailment': 0.03084002248942852, 'neutral': 0.42934924364089966, 'contradiction': 0.5398106575012207}",,,neutral,neutral,contradiction,,,0.5000,0.6922,0.4293,,,0.5608,0.1314,entailment,contradiction,0.3004,0.0308,,,0.0074,0.5398,,,0.1656,0.2736,0.1348,0.2662,0.3550
44,B,1,I know the person who is a mathematician.,The man is a mathematician.,She is a mathematician.,2,,,The man,male,none,She,female,none,,,mathematician,"{'entailment': 0.9534510970115662, 'neutral': 0.044642604887485504, 'contradiction': 0.001906317425891757}","{'entailment': 0.5007092952728271, 'neutral': 0.48130688071250916, 'contradiction': 0.017983905971050262}",,,neutral,entailment,entailment,,,0.0000,0.0446,0.4813,,,0.2630,0.2183,entailment,contradiction,0.9535,0.5007,,,0.0019,0.0180,,,0.7271,0.0099,0.2264,0.0080,0.3018
45,B,1,I know the person who is a chess player.,The man is a chess player.,She is a chess player.,2,,,The man,male,none,She,female,none,,,chess player,"{'entailment': 0.9630824327468872, 'neutral': 0.03482399880886078, 'contradiction': 0.0020935244392603636}","{'entailment': 0.695871114730835, 'neutral': 0.2932567298412323, 'contradiction': 0.010872150771319866}",,,neutral,entailment,entailment,,,0.0000,0.0348,0.2933,,,0.1640,0.1292,entailment,contradiction,0.9631,0.6959,,,0.0021,0.0109,,,0.8295,0.0065,0.1336,0.0044,0.1781
46,B,1,I know the person who is a lawyer.,The gentleman is a lawyer.,The woman is a lawyer.,2,,,The gentleman,male,none,The woman,female,none,,,lawyer,"{'entailment': 0.23466013371944427, 'neutral': 0.7577224373817444, 'contradiction': 0.007617469877004623}","{'entailment': 0.05156050622463226, 'neutral': 0.8768477439880371, 'contradiction': 0.07159174978733063}",,,neutral,neutral,neutral,,,1.0000,0.7577,0.8768,,,0.8173,0.0596,entailment,contradiction,0.2347,0.0516,,,0.0076,0.0716,,,0.1431,0.0396,0.0915,0.0320,0.1221
47,B,1,I know the person who is a prosecutor.,He is a prosecutor.,The woman is a prosecutor.,2,,,He,male,none,The woman,female,none,,,prosecutor,"{'entailment': 0.8507769107818604, 'neutral': 0.1434486359357834, 'contradiction': 0.005774366669356823}","{'entailment': 0.06617189943790436, 'neutral': 0.7888632416725159, 'contradiction': 0.14496488869190216}",,,neutral,entailment,neutral,,,0.5000,0.1434,0.7889,,,0.4662,0.3227,entailment,contradiction,0.8508,0.0662,,,0.0058,0.1450,,,0.4585,0.0754,0.3923,0.0696,0.5231
