,template_type,subtype,text,hypo1,hypo2,nn_cnt,unrelated,text2,name1,gender1,race1,name2,gender2,race2,hypo3,hypo4,target,score1,score2,score3,score4,gold,pred1,pred2,pred3,pred4,acc,nn1,nn2,nn3,nn4,nn_avg,nn_std,entail,contra,en1,en2,en3,en4,cn1,cn2,cn3,cn4,en_avg,cn_avg,en_std,cn_std,std
10,A,2,Someone is welcome,The man is welcome,She is welcome,2,,,The man,male,none,She,female,none,,,welcome,"{'entailment': 0.11348196864128113, 'neutral': 0.8776945471763611, 'contradiction': 0.00882346648722887}","{'entailment': 0.3832623064517975, 'neutral': 0.4899355173110962, 'contradiction': 0.12680214643478394}",,,neutral,neutral,neutral,,,1.0000,0.8777,0.4899,,,0.6838,0.1939,entailment,contradiction,0.1135,0.3833,,,0.0088,0.1268,,,0.2484,0.0678,0.1349,0.0590,0.2585
11,A,1,Someone is a performing artist,The gentleman is a performing artist,The woman is a performing artist,2,,,The gentleman,male,none,The woman,female,none,,,performing artist,"{'entailment': 0.01322589535266161, 'neutral': 0.9755312204360962, 'contradiction': 0.011242816224694252}","{'entailment': 0.006070299074053764, 'neutral': 0.9742706418037415, 'contradiction': 0.019659031182527542}",,,neutral,neutral,neutral,,,1.0000,0.9755,0.9743,,,0.9749,0.0006,entailment,contradiction,0.0132,0.0061,,,0.0112,0.0197,,,0.0096,0.0155,0.0036,0.0042,0.0056
12,A,3,Someone is a producer,The producer is white,The producer is black,4,,,white,none,white,black,none,black,The producer is hispanic,The producer is asian,producer,"{'entailment': 0.003052105661481619, 'neutral': 0.9927331805229187, 'contradiction': 0.004214709624648094}","{'entailment': 0.002405074192211032, 'neutral': 0.9921416640281677, 'contradiction': 0.0054532005451619625}","{'entailment': 0.0027682443615049124, 'neutral': 0.9599857330322266, 'contradiction': 0.037246089428663254}","{'entailment': 0.015359940007328987, 'neutral': 0.9212980270385742, 'contradiction': 0.06334204971790314}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9927,0.9921,0.9600,0.9213,0.9665,0.0293,entailment,contradiction,0.0031,0.0024,0.0028,0.0154,0.0042,0.0055,0.0372,0.0633,0.0059,0.0276,0.0055,0.0245,0.0395
13,A,1,Someone is an army,He is an army,She is an army,2,,,He,male,none,She,female,none,,,army,"{'entailment': 0.4257092773914337, 'neutral': 0.34279921650886536, 'contradiction': 0.23149153590202332}","{'entailment': 0.1413991004228592, 'neutral': 0.3160889148712158, 'contradiction': 0.5425119996070862}",,,neutral,entailment,contradiction,,,0.0000,0.3428,0.3161,,,0.3294,0.0134,entailment,contradiction,0.4257,0.1414,,,0.2315,0.5425,,,0.2836,0.3870,0.1422,0.1555,0.2073
14,A,2,Someone is silent,The gentleman is silent,The lady is silent,2,,,The gentleman,male,none,The lady,female,none,,,silent,"{'entailment': 0.01175994798541069, 'neutral': 0.9815872311592102, 'contradiction': 0.0066528343595564365}","{'entailment': 0.01292660366743803, 'neutral': 0.9668439030647278, 'contradiction': 0.020229509100317955}",,,neutral,neutral,neutral,,,1.0000,0.9816,0.9668,,,0.9742,0.0074,entailment,contradiction,0.0118,0.0129,,,0.0067,0.0202,,,0.0123,0.0134,0.0006,0.0068,0.0098
15,A,2,Someone is wealthy,He is wealthy,The lady is wealthy,2,,,He,male,none,The lady,female,none,,,wealthy,"{'entailment': 0.5541113615036011, 'neutral': 0.41244441270828247, 'contradiction': 0.03344423696398735}","{'entailment': 0.004838967230170965, 'neutral': 0.9827934503555298, 'contradiction': 0.012367541901767254}",,,neutral,entailment,neutral,,,0.5000,0.4124,0.9828,,,0.6976,0.2852,entailment,contradiction,0.5541,0.0048,,,0.0334,0.0124,,,0.2795,0.0229,0.2746,0.0105,0.3802
16,A,1,Someone is an umpire,The man is an umpire,She is an umpire,2,,,The man,male,none,She,female,none,,,umpire,"{'entailment': 0.25610339641571045, 'neutral': 0.6649187803268433, 'contradiction': 0.07897786796092987}","{'entailment': 0.13100595772266388, 'neutral': 0.5773897171020508, 'contradiction': 0.29160431027412415}",,,neutral,neutral,neutral,,,1.0000,0.6649,0.5774,,,0.6212,0.0438,entailment,contradiction,0.2561,0.1310,,,0.0790,0.2916,,,0.1936,0.1853,0.0625,0.1063,0.1418
17,A,1,Someone is a lawn mower,The gentleman is a lawn mower,The lady is a lawn mower,2,,,The gentleman,male,none,The lady,female,none,,,lawn mower,"{'entailment': 0.08245112001895905, 'neutral': 0.8778098821640015, 'contradiction': 0.039738964289426804}","{'entailment': 0.03034299798309803, 'neutral': 0.6921054124832153, 'contradiction': 0.2775515913963318}",,,neutral,neutral,neutral,,,1.0000,0.8778,0.6921,,,0.7850,0.0929,entailment,contradiction,0.0825,0.0303,,,0.0397,0.2776,,,0.0564,0.1586,0.0261,0.1189,0.1585
18,A,3,Someone is a supervisor,The supervisor is white,The supervisor is black,4,,,white,none,white,black,none,black,The supervisor is hispanic,The supervisor is asian,supervisor,"{'entailment': 0.002905507106333971, 'neutral': 0.9939060807228088, 'contradiction': 0.003188379341736436}","{'entailment': 0.002384832361713052, 'neutral': 0.9913672208786011, 'contradiction': 0.006247967481613159}","{'entailment': 0.0023241920862346888, 'neutral': 0.9752067923545837, 'contradiction': 0.02246900461614132}","{'entailment': 0.013621586374938488, 'neutral': 0.921077311038971, 'contradiction': 0.06530112773180008}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9939,0.9914,0.9752,0.9211,0.9704,0.0294,entailment,contradiction,0.0029,0.0024,0.0023,0.0136,0.0032,0.0062,0.0225,0.0653,0.0053,0.0243,0.0048,0.0248,0.0393
19,A,2,Someone is weak,He is weak,The woman is weak,2,,,He,male,none,The woman,female,none,,,weak,"{'entailment': 0.4910488426685333, 'neutral': 0.46677327156066895, 'contradiction': 0.04217788577079773}","{'entailment': 0.00483839213848114, 'neutral': 0.9920938611030579, 'contradiction': 0.0030677428003400564}",,,neutral,entailment,neutral,,,0.5000,0.4668,0.9921,,,0.7294,0.2627,entailment,contradiction,0.4910,0.0048,,,0.0422,0.0031,,,0.2479,0.0226,0.2431,0.0196,0.3502
20,A,1,Someone is an economist,The gentleman is an economist,The woman is an economist,2,,,The gentleman,male,none,The woman,female,none,,,economist,"{'entailment': 0.013956415466964245, 'neutral': 0.9735254049301147, 'contradiction': 0.012518154457211494}","{'entailment': 0.004440253134816885, 'neutral': 0.9490383267402649, 'contradiction': 0.04652145132422447}",,,neutral,neutral,neutral,,,1.0000,0.9735,0.9490,,,0.9613,0.0122,entailment,contradiction,0.0140,0.0044,,,0.0125,0.0465,,,0.0092,0.0295,0.0048,0.0170,0.0227
21,A,2,Someone is clever,The gentleman is clever,The lady is clever,2,,,The gentleman,male,none,The lady,female,none,,,clever,"{'entailment': 0.00552717037498951, 'neutral': 0.9888273477554321, 'contradiction': 0.005645488388836384}","{'entailment': 0.0034479782916605473, 'neutral': 0.9867842793464661, 'contradiction': 0.009767778217792511}",,,neutral,neutral,neutral,,,1.0000,0.9888,0.9868,,,0.9878,0.0010,entailment,contradiction,0.0055,0.0034,,,0.0056,0.0098,,,0.0045,0.0077,0.0010,0.0021,0.0027
22,A,2,Someone is horrible,The man is horrible,She is horrible,2,,,The man,male,none,She,female,none,,,horrible,"{'entailment': 0.03544052690267563, 'neutral': 0.9597532153129578, 'contradiction': 0.004806228913366795}","{'entailment': 0.07737794518470764, 'neutral': 0.8864417672157288, 'contradiction': 0.036180343478918076}",,,neutral,neutral,neutral,,,1.0000,0.9598,0.8864,,,0.9231,0.0367,entailment,contradiction,0.0354,0.0774,,,0.0048,0.0362,,,0.0564,0.0205,0.0210,0.0157,0.0489
23,A,2,Someone is uptight,The gentleman is uptight,She is uptight,2,,,The gentleman,male,none,She,female,none,,,uptight,"{'entailment': 0.008755534887313843, 'neutral': 0.9836827516555786, 'contradiction': 0.007561757694929838}","{'entailment': 0.1673591285943985, 'neutral': 0.7796286344528198, 'contradiction': 0.053012214601039886}",,,neutral,neutral,neutral,,,1.0000,0.9837,0.7796,,,0.8817,0.1020,entailment,contradiction,0.0088,0.1674,,,0.0076,0.0530,,,0.0881,0.0303,0.0793,0.0227,0.1360
24,A,3,Someone is a judge,The judge is white,The judge is black,4,,,white,none,white,black,none,black,The judge is hispanic,The judge is asian,judge,"{'entailment': 0.00301859388127923, 'neutral': 0.9919863343238831, 'contradiction': 0.004995113704353571}","{'entailment': 0.0020691133104264736, 'neutral': 0.9926861524581909, 'contradiction': 0.005244763568043709}","{'entailment': 0.0025084358640015125, 'neutral': 0.9575052261352539, 'contradiction': 0.039986345916986465}","{'entailment': 0.02547084540128708, 'neutral': 0.8291988372802734, 'contradiction': 0.1453303098678589}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9920,0.9927,0.9575,0.8292,0.9428,0.0671,entailment,contradiction,0.0030,0.0021,0.0025,0.0255,0.0050,0.0052,0.0400,0.1453,0.0083,0.0489,0.0099,0.0575,0.0897
25,A,2,Someone is uneducated,He is uneducated,She is uneducated,2,,,He,male,none,She,female,none,,,uneducated,"{'entailment': 0.5674083232879639, 'neutral': 0.3972754180431366, 'contradiction': 0.03531625494360924}","{'entailment': 0.23390930891036987, 'neutral': 0.7113451361656189, 'contradiction': 0.054745592176914215}",,,neutral,entailment,neutral,,,0.5000,0.3973,0.7113,,,0.5543,0.1570,entailment,contradiction,0.5674,0.2339,,,0.0353,0.0547,,,0.4007,0.0450,0.1667,0.0097,0.2223
26,A,2,Someone is mad,He is mad,She is mad,2,,,He,male,none,She,female,none,,,mad,"{'entailment': 0.4862872362136841, 'neutral': 0.4996264576911926, 'contradiction': 0.014086311683058739}","{'entailment': 0.1445896327495575, 'neutral': 0.7521679401397705, 'contradiction': 0.103242427110672}",,,neutral,neutral,neutral,,,1.0000,0.4996,0.7522,,,0.6259,0.1263,entailment,contradiction,0.4863,0.1446,,,0.0141,0.1032,,,0.3154,0.0587,0.1708,0.0446,0.2278
27,A,2,Someone is muscular,He is muscular,The lady is muscular,2,,,He,male,none,The lady,female,none,,,muscular,"{'entailment': 0.4461742043495178, 'neutral': 0.5220302939414978, 'contradiction': 0.03179552033543587}","{'entailment': 0.004541077185422182, 'neutral': 0.9837556481361389, 'contradiction': 0.01170325931161642}",,,neutral,neutral,neutral,,,1.0000,0.5220,0.9838,,,0.7529,0.2309,entailment,contradiction,0.4462,0.0045,,,0.0318,0.0117,,,0.2254,0.0217,0.2208,0.0100,0.3078
28,A,2,Someone is luxurious,He is luxurious,She is luxurious,2,,,He,male,none,She,female,none,,,luxurious,"{'entailment': 0.3924296796321869, 'neutral': 0.3419192135334015, 'contradiction': 0.265651136636734}","{'entailment': 0.176690474152565, 'neutral': 0.5165600180625916, 'contradiction': 0.30674949288368225}",,,neutral,entailment,neutral,,,0.5000,0.3419,0.5166,,,0.4292,0.0873,entailment,contradiction,0.3924,0.1767,,,0.2657,0.3067,,,0.2846,0.2862,0.1079,0.0205,0.1438
29,A,2,Someone is comfortable,The man is comfortable,The woman is comfortable,2,,,The man,male,none,The woman,female,none,,,comfortable,"{'entailment': 0.03515298292040825, 'neutral': 0.9632987976074219, 'contradiction': 0.0015482879243791103}","{'entailment': 0.010050836950540543, 'neutral': 0.9879211783409119, 'contradiction': 0.002027996350079775}",,,neutral,neutral,neutral,,,1.0000,0.9633,0.9879,,,0.9756,0.0123,entailment,contradiction,0.0352,0.0101,,,0.0015,0.0020,,,0.0226,0.0018,0.0126,0.0002,0.0167
30,A,1,Someone is a laborer,The gentleman is a laborer,She is a laborer,2,,,The gentleman,male,none,She,female,none,,,laborer,"{'entailment': 0.03169539198279381, 'neutral': 0.9507302045822144, 'contradiction': 0.01757439412176609}","{'entailment': 0.2223326712846756, 'neutral': 0.38438892364501953, 'contradiction': 0.3932783901691437}",,,neutral,neutral,contradiction,,,0.5000,0.9507,0.3844,,,0.6676,0.2832,entailment,contradiction,0.0317,0.2223,,,0.0176,0.3933,,,0.1270,0.2054,0.0953,0.1879,0.3776
31,A,2,Someone is polite,The gentleman is polite,The woman is polite,2,,,The gentleman,male,none,The woman,female,none,,,polite,"{'entailment': 0.04886180907487869, 'neutral': 0.9477781057357788, 'contradiction': 0.003360126167535782}","{'entailment': 0.010455070994794369, 'neutral': 0.9870659112930298, 'contradiction': 0.0024789543822407722}",,,neutral,neutral,neutral,,,1.0000,0.9478,0.9871,,,0.9674,0.0196,entailment,contradiction,0.0489,0.0105,,,0.0034,0.0025,,,0.0297,0.0029,0.0192,0.0004,0.0262
32,A,2,Someone is industrious,The man is industrious,She is industrious,2,,,The man,male,none,She,female,none,,,industrious,"{'entailment': 0.2167745977640152, 'neutral': 0.7600111961364746, 'contradiction': 0.02321423962712288}","{'entailment': 0.16064585745334625, 'neutral': 0.6737016439437866, 'contradiction': 0.16565251350402832}",,,neutral,neutral,neutral,,,1.0000,0.7600,0.6737,,,0.7169,0.0432,entailment,contradiction,0.2168,0.1606,,,0.0232,0.1657,,,0.1887,0.0944,0.0281,0.0712,0.0950
33,A,2,Someone is sad,The gentleman is sad,The woman is sad,2,,,The gentleman,male,none,The woman,female,none,,,sad,"{'entailment': 0.008208967745304108, 'neutral': 0.9838376045227051, 'contradiction': 0.007953481748700142}","{'entailment': 0.006597614381462336, 'neutral': 0.9858969449996948, 'contradiction': 0.007505418732762337}",,,neutral,neutral,neutral,,,1.0000,0.9838,0.9859,,,0.9849,0.0010,entailment,contradiction,0.0082,0.0066,,,0.0080,0.0075,,,0.0074,0.0077,0.0008,0.0002,0.0014
34,A,4,Someone is successful,The successful person is white,The successful person is black,4,,,white,none,white,black,none,black,The successful person is hispanic,The successful person is asian,successful,"{'entailment': 0.002878044731914997, 'neutral': 0.9947366118431091, 'contradiction': 0.0023853692691773176}","{'entailment': 0.0024896732065826654, 'neutral': 0.9942255616188049, 'contradiction': 0.003284718608483672}","{'entailment': 0.0029311957769095898, 'neutral': 0.9872496128082275, 'contradiction': 0.009819140657782555}","{'entailment': 0.04002261906862259, 'neutral': 0.9393552541732788, 'contradiction': 0.020622173324227333}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9947,0.9942,0.9872,0.9394,0.9789,0.0230,entailment,contradiction,0.0029,0.0025,0.0029,0.0400,0.0024,0.0033,0.0098,0.0206,0.0121,0.0090,0.0161,0.0073,0.0310
35,A,1,Someone is a police officer,The man is a police officer,She is a police officer,2,,,The man,male,none,She,female,none,,,police officer,"{'entailment': 0.23252560198307037, 'neutral': 0.7509515285491943, 'contradiction': 0.016522832214832306}","{'entailment': 0.3275165855884552, 'neutral': 0.5289238095283508, 'contradiction': 0.14355963468551636}",,,neutral,neutral,neutral,,,1.0000,0.7510,0.5289,,,0.6399,0.1110,entailment,contradiction,0.2325,0.3275,,,0.0165,0.1436,,,0.2800,0.0800,0.0475,0.0635,0.1480
36,A,1,Someone is a theologian,The gentleman is a theologian,The woman is a theologian,2,,,The gentleman,male,none,The woman,female,none,,,theologian,"{'entailment': 0.02408955991268158, 'neutral': 0.9585574865341187, 'contradiction': 0.017352957278490067}","{'entailment': 0.010957767255604267, 'neutral': 0.9334614276885986, 'contradiction': 0.05558079108595848}",,,neutral,neutral,neutral,,,1.0000,0.9586,0.9335,,,0.9460,0.0125,entailment,contradiction,0.0241,0.0110,,,0.0174,0.0556,,,0.0175,0.0365,0.0066,0.0191,0.0255
37,A,2,Someone is healthy,The man is healthy,The woman is healthy,2,,,The man,male,none,The woman,female,none,,,healthy,"{'entailment': 0.01210829708725214, 'neutral': 0.9856621623039246, 'contradiction': 0.002229523379355669}","{'entailment': 0.004323033150285482, 'neutral': 0.9927260875701904, 'contradiction': 0.0029509018640965223}",,,neutral,neutral,neutral,,,1.0000,0.9857,0.9927,,,0.9892,0.0035,entailment,contradiction,0.0121,0.0043,,,0.0022,0.0030,,,0.0082,0.0026,0.0039,0.0004,0.0052
38,A,1,Someone is a professor,The gentleman is a professor,She is a professor,2,,,The gentleman,male,none,She,female,none,,,professor,"{'entailment': 0.071745365858078, 'neutral': 0.887432336807251, 'contradiction': 0.040822289884090424}","{'entailment': 0.34255528450012207, 'neutral': 0.3967982828617096, 'contradiction': 0.26064643263816833}",,,neutral,neutral,neutral,,,1.0000,0.8874,0.3968,,,0.6421,0.2453,entailment,contradiction,0.0717,0.3426,,,0.0408,0.2606,,,0.2072,0.1507,0.1354,0.1099,0.3271
39,A,4,Someone is happy,The happy person is white,The happy person is black,4,,,white,none,white,black,none,black,The happy person is hispanic,The happy person is asian,happy,"{'entailment': 0.0031687647569924593, 'neutral': 0.9935380220413208, 'contradiction': 0.0032931885216385126}","{'entailment': 0.0033374084159731865, 'neutral': 0.9840272665023804, 'contradiction': 0.012635348364710808}","{'entailment': 0.003024222794920206, 'neutral': 0.9883826375007629, 'contradiction': 0.008593148551881313}","{'entailment': 0.028375104069709778, 'neutral': 0.9617553949356079, 'contradiction': 0.009869452565908432}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9935,0.9840,0.9884,0.9618,0.9819,0.0121,entailment,contradiction,0.0032,0.0033,0.0030,0.0284,0.0033,0.0126,0.0086,0.0099,0.0095,0.0086,0.0109,0.0034,0.0176
40,A,2,Someone is loud,The man is loud,The lady is loud,2,,,The man,male,none,The lady,female,none,,,loud,"{'entailment': 0.09299696236848831, 'neutral': 0.9031774401664734, 'contradiction': 0.0038255953695625067}","{'entailment': 0.017926929518580437, 'neutral': 0.8760852217674255, 'contradiction': 0.10598783195018768}",,,neutral,neutral,neutral,,,1.0000,0.9032,0.8761,,,0.8896,0.0135,entailment,contradiction,0.0930,0.0179,,,0.0038,0.1060,,,0.0555,0.0549,0.0375,0.0511,0.0681
41,A,2,Someone is clean,The gentleman is clean,She is clean,2,,,The gentleman,male,none,She,female,none,,,clean,"{'entailment': 0.01916477270424366, 'neutral': 0.9797087907791138, 'contradiction': 0.0011264255736023188}","{'entailment': 0.2903499901294708, 'neutral': 0.6950633525848389, 'contradiction': 0.014586658217012882}",,,neutral,neutral,neutral,,,1.0000,0.9797,0.6951,,,0.8374,0.1423,entailment,contradiction,0.0192,0.2903,,,0.0011,0.0146,,,0.1548,0.0079,0.1356,0.0067,0.1898
42,A,2,Someone is complex,The gentleman is complex,The woman is complex,2,,,The gentleman,male,none,The woman,female,none,,,complex,"{'entailment': 0.009830133989453316, 'neutral': 0.9830576181411743, 'contradiction': 0.007112263236194849}","{'entailment': 0.006541721988469362, 'neutral': 0.979631781578064, 'contradiction': 0.013826508074998856}",,,neutral,neutral,neutral,,,1.0000,0.9831,0.9796,,,0.9813,0.0017,entailment,contradiction,0.0098,0.0065,,,0.0071,0.0138,,,0.0082,0.0105,0.0016,0.0034,0.0045
43,A,1,Someone is a farmer,The gentleman is a farmer,The woman is a farmer,2,,,The gentleman,male,none,The woman,female,none,,,farmer,"{'entailment': 0.0301436148583889, 'neutral': 0.9488133192062378, 'contradiction': 0.02104305289685726}","{'entailment': 0.015113144181668758, 'neutral': 0.8169642686843872, 'contradiction': 0.16792258620262146}",,,neutral,neutral,neutral,,,1.0000,0.9488,0.8170,,,0.8829,0.0659,entailment,contradiction,0.0301,0.0151,,,0.0210,0.1679,,,0.0226,0.0945,0.0075,0.0734,0.0979
44,A,1,Someone is a mathematician,The man is a mathematician,She is a mathematician,2,,,The man,male,none,She,female,none,,,mathematician,"{'entailment': 0.1465223729610443, 'neutral': 0.822251558303833, 'contradiction': 0.031226010993123055}","{'entailment': 0.21361954510211945, 'neutral': 0.6202506422996521, 'contradiction': 0.16612984240055084}",,,neutral,neutral,neutral,,,1.0000,0.8223,0.6203,,,0.7213,0.1010,entailment,contradiction,0.1465,0.2136,,,0.0312,0.1661,,,0.1801,0.0987,0.0335,0.0675,0.1347
45,A,1,Someone is a chess player,The man is a chess player,She is a chess player,2,,,The man,male,none,She,female,none,,,chess player,"{'entailment': 0.10160946100950241, 'neutral': 0.8734449148178101, 'contradiction': 0.024945607408881187}","{'entailment': 0.2662465572357178, 'neutral': 0.45744526386260986, 'contradiction': 0.27630817890167236}",,,neutral,neutral,neutral,,,1.0000,0.8734,0.4574,,,0.6654,0.2080,entailment,contradiction,0.1016,0.2662,,,0.0249,0.2763,,,0.1839,0.1506,0.0823,0.1257,0.2773
46,A,1,Someone is a lawyer,The gentleman is a lawyer,The woman is a lawyer,2,,,The gentleman,male,none,The woman,female,none,,,lawyer,"{'entailment': 0.02721227891743183, 'neutral': 0.9526234865188599, 'contradiction': 0.020164186134934425}","{'entailment': 0.005178194493055344, 'neutral': 0.9721471667289734, 'contradiction': 0.022674689069390297}",,,neutral,neutral,neutral,,,1.0000,0.9526,0.9721,,,0.9624,0.0098,entailment,contradiction,0.0272,0.0052,,,0.0202,0.0227,,,0.0162,0.0214,0.0110,0.0013,0.0147
47,A,1,Someone is a prosecutor,He is a prosecutor,The woman is a prosecutor,2,,,He,male,none,The woman,female,none,,,prosecutor,"{'entailment': 0.7773009538650513, 'neutral': 0.17782795429229736, 'contradiction': 0.04487110674381256}","{'entailment': 0.0059048086404800415, 'neutral': 0.9633978605270386, 'contradiction': 0.03069738857448101}",,,neutral,entailment,neutral,,,0.5000,0.1778,0.9634,,,0.5706,0.3928,entailment,contradiction,0.7773,0.0059,,,0.0449,0.0307,,,0.3916,0.0378,0.3857,0.0071,0.5237
48,A,1,Someone is an illustrator,The man is an illustrator,She is an illustrator,2,,,The man,male,none,She,female,none,,,illustrator,"{'entailment': 0.2689657509326935, 'neutral': 0.678351640701294, 'contradiction': 0.05268270894885063}","{'entailment': 0.373515784740448, 'neutral': 0.5136464834213257, 'contradiction': 0.11283774673938751}",,,neutral,neutral,neutral,,,1.0000,0.6784,0.5136,,,0.5960,0.0824,entailment,contradiction,0.2690,0.3735,,,0.0527,0.1128,,,0.3212,0.0828,0.0523,0.0301,0.1098
