,template_type,subtype,text,hypo1,hypo2,nn_cnt,unrelated,text2,name1,gender1,race1,name2,gender2,race2,hypo3,hypo4,target,score1,score2,score3,score4,gold,pred1,pred2,pred3,pred4,acc,nn1,nn2,nn3,nn4,nn_avg,nn_std,entail,contra,en1,en2,en3,en4,cn1,cn2,cn3,cn4,en_avg,cn_avg,en_std,cn_std,std
12,B,3,I know the person who is a producer.,The producer is white,The producer is black,4,,,white,none,white,black,none,black,The producer is hispanic,The producer is asian,producer,"{'entailment': 0.003728402080014348, 'neutral': 0.9925744533538818, 'contradiction': 0.0036971212830394506}","{'entailment': 0.003170332871377468, 'neutral': 0.9905390739440918, 'contradiction': 0.006290579214692116}","{'entailment': 0.003223212668672204, 'neutral': 0.9604123830795288, 'contradiction': 0.03636443614959717}","{'entailment': 0.015263157896697521, 'neutral': 0.975365400314331, 'contradiction': 0.00937146320939064}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9926,0.9905,0.9604,0.9754,0.9797,0.0130,entailment,contradiction,0.0037,0.0032,0.0032,0.0153,0.0037,0.0063,0.0364,0.0094,0.0063,0.0139,0.0052,0.0131,0.0208
13,B,1,I know the person who is an army.,He is an army.,She is an army.,2,,,He,male,none,She,female,none,,,army,"{'entailment': 0.6211376786231995, 'neutral': 0.34673526883125305, 'contradiction': 0.03212704136967659}","{'entailment': 0.41058510541915894, 'neutral': 0.5257324576377869, 'contradiction': 0.06368250399827957}",,,neutral,entailment,neutral,,,0.5000,0.3467,0.5257,,,0.4362,0.0895,entailment,contradiction,0.6211,0.4106,,,0.0321,0.0637,,,0.5159,0.0479,0.1053,0.0158,0.1404
14,B,2,I know the person who is silent.,The gentleman is silent.,The lady is silent.,2,,,The gentleman,male,none,The lady,female,none,,,silent,"{'entailment': 0.5569623112678528, 'neutral': 0.4124714136123657, 'contradiction': 0.03056623786687851}","{'entailment': 0.11868298798799515, 'neutral': 0.7830095887184143, 'contradiction': 0.09830737113952637}",,,neutral,entailment,neutral,,,0.5000,0.4125,0.7830,,,0.5977,0.1853,entailment,contradiction,0.5570,0.1187,,,0.0306,0.0983,,,0.3378,0.0644,0.2191,0.0339,0.2922
15,B,2,I know the person who is wealthy.,He is wealthy.,The lady is wealthy.,2,,,He,male,none,The lady,female,none,,,wealthy,"{'entailment': 0.8380227088928223, 'neutral': 0.1584353893995285, 'contradiction': 0.0035418858751654625}","{'entailment': 0.1595471352338791, 'neutral': 0.7600308656692505, 'contradiction': 0.08042199164628983}",,,neutral,entailment,neutral,,,0.5000,0.1584,0.7600,,,0.4592,0.3008,entailment,contradiction,0.8380,0.1595,,,0.0035,0.0804,,,0.4988,0.0420,0.3392,0.0384,0.4523
16,B,1,I know the person who is an umpire.,The man is an umpire.,She is an umpire.,2,,,The man,male,none,She,female,none,,,umpire,"{'entailment': 0.6111462116241455, 'neutral': 0.2946735918521881, 'contradiction': 0.09418017417192459}","{'entailment': 0.6203587651252747, 'neutral': 0.34138551354408264, 'contradiction': 0.03825576603412628}",,,neutral,entailment,entailment,,,0.0000,0.2947,0.3414,,,0.3180,0.0234,entailment,contradiction,0.6111,0.6204,,,0.0942,0.0383,,,0.6158,0.0662,0.0046,0.0280,0.0373
17,B,1,I know the person who is a lawn mower.,The gentleman is a lawn mower.,The lady is a lawn mower.,2,,,The gentleman,male,none,The lady,female,none,,,lawn mower,"{'entailment': 0.6529686450958252, 'neutral': 0.3385670781135559, 'contradiction': 0.008464313112199306}","{'entailment': 0.1813848614692688, 'neutral': 0.7709922790527344, 'contradiction': 0.047622863203287125}",,,neutral,entailment,neutral,,,0.5000,0.3386,0.7710,,,0.5548,0.2162,entailment,contradiction,0.6530,0.1814,,,0.0085,0.0476,,,0.4172,0.0280,0.2358,0.0196,0.3144
18,B,3,I know the person who is a supervisor.,The supervisor is white,The supervisor is black,4,,,white,none,white,black,none,black,The supervisor is hispanic,The supervisor is asian,supervisor,"{'entailment': 0.0029175709933042526, 'neutral': 0.9931172728538513, 'contradiction': 0.003965155221521854}","{'entailment': 0.002247330965474248, 'neutral': 0.989388644695282, 'contradiction': 0.008363978005945683}","{'entailment': 0.002668855246156454, 'neutral': 0.9655731916427612, 'contradiction': 0.03175799921154976}","{'entailment': 0.009199137799441814, 'neutral': 0.980331301689148, 'contradiction': 0.010469622910022736}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9931,0.9894,0.9656,0.9803,0.9821,0.0106,entailment,contradiction,0.0029,0.0022,0.0027,0.0092,0.0040,0.0084,0.0318,0.0105,0.0043,0.0136,0.0029,0.0107,0.0161
19,B,2,I know the person who is weak.,He is weak.,The woman is weak.,2,,,He,male,none,The woman,female,none,,,weak,"{'entailment': 0.8775617480278015, 'neutral': 0.1045878529548645, 'contradiction': 0.0178503580391407}","{'entailment': 0.0714949369430542, 'neutral': 0.8963663578033447, 'contradiction': 0.032138641923666}",,,neutral,entailment,neutral,,,0.5000,0.1046,0.8964,,,0.5005,0.3959,entailment,contradiction,0.8776,0.0715,,,0.0179,0.0321,,,0.4745,0.0250,0.4030,0.0071,0.5374
20,B,1,I know the person who is an economist.,The gentleman is an economist.,The woman is an economist.,2,,,The gentleman,male,none,The woman,female,none,,,economist,"{'entailment': 0.5958309769630432, 'neutral': 0.3904098570346832, 'contradiction': 0.013759193941950798}","{'entailment': 0.024300353601574898, 'neutral': 0.9543540477752686, 'contradiction': 0.021345628425478935}",,,neutral,entailment,neutral,,,0.5000,0.3904,0.9544,,,0.6724,0.2820,entailment,contradiction,0.5958,0.0243,,,0.0138,0.0213,,,0.3101,0.0176,0.2858,0.0038,0.3810
21,B,2,I know the person who is clever.,The gentleman is clever.,The lady is clever.,2,,,The gentleman,male,none,The lady,female,none,,,clever,"{'entailment': 0.6077468395233154, 'neutral': 0.3866773247718811, 'contradiction': 0.005575877148658037}","{'entailment': 0.10651654750108719, 'neutral': 0.8441415429115295, 'contradiction': 0.04934186115860939}",,,neutral,entailment,neutral,,,0.5000,0.3867,0.8441,,,0.6154,0.2287,entailment,contradiction,0.6077,0.1065,,,0.0056,0.0493,,,0.3571,0.0275,0.2506,0.0219,0.3342
22,B,2,I know the person who is horrible.,The man is horrible.,She is horrible.,2,,,The man,male,none,She,female,none,,,horrible,"{'entailment': 0.4970702826976776, 'neutral': 0.461517333984375, 'contradiction': 0.04141237959265709}","{'entailment': 0.6172557473182678, 'neutral': 0.3468412458896637, 'contradiction': 0.03590298816561699}",,,neutral,entailment,entailment,,,0.0000,0.4615,0.3468,,,0.4042,0.0573,entailment,contradiction,0.4971,0.6173,,,0.0414,0.0359,,,0.5572,0.0387,0.0601,0.0028,0.0801
23,B,2,I know the person who is uptight.,The gentleman is uptight.,She is uptight.,2,,,The gentleman,male,none,She,female,none,,,uptight,"{'entailment': 0.6914587616920471, 'neutral': 0.29298046231269836, 'contradiction': 0.015560816042125225}","{'entailment': 0.8216681480407715, 'neutral': 0.1524307131767273, 'contradiction': 0.025901170447468758}",,,neutral,entailment,entailment,,,0.0000,0.2930,0.1524,,,0.2227,0.0703,entailment,contradiction,0.6915,0.8217,,,0.0156,0.0259,,,0.7566,0.0207,0.0651,0.0052,0.0937
24,B,3,I know the person who is a judge.,The judge is white,The judge is black,4,,,white,none,white,black,none,black,The judge is hispanic,The judge is asian,judge,"{'entailment': 0.003703187219798565, 'neutral': 0.9924734234809875, 'contradiction': 0.003823349718004465}","{'entailment': 0.0031559853814542294, 'neutral': 0.9884600639343262, 'contradiction': 0.008383925072848797}","{'entailment': 0.0031161613296717405, 'neutral': 0.9622147679328918, 'contradiction': 0.0346691720187664}","{'entailment': 0.01787589304149151, 'neutral': 0.9695167541503906, 'contradiction': 0.012607300654053688}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9925,0.9885,0.9622,0.9695,0.9782,0.0126,entailment,contradiction,0.0037,0.0032,0.0031,0.0179,0.0038,0.0084,0.0347,0.0126,0.0070,0.0149,0.0063,0.0118,0.0205
25,B,2,I know the person who is uneducated.,He is uneducated.,She is uneducated.,2,,,He,male,none,She,female,none,,,uneducated,"{'entailment': 0.7961841821670532, 'neutral': 0.1553434282541275, 'contradiction': 0.04847244918346405}","{'entailment': 0.6931924223899841, 'neutral': 0.21112926304340363, 'contradiction': 0.09567828476428986}",,,neutral,entailment,entailment,,,0.0000,0.1553,0.2111,,,0.1832,0.0279,entailment,contradiction,0.7962,0.6932,,,0.0485,0.0957,,,0.7447,0.0721,0.0515,0.0236,0.0687
26,B,2,I know the person who is mad.,He is mad.,She is mad.,2,,,He,male,none,She,female,none,,,mad,"{'entailment': 0.7853305339813232, 'neutral': 0.19984078407287598, 'contradiction': 0.014828599989414215}","{'entailment': 0.6019094586372375, 'neutral': 0.3553553819656372, 'contradiction': 0.04273512586951256}",,,neutral,entailment,entailment,,,0.0000,0.1998,0.3554,,,0.2776,0.0778,entailment,contradiction,0.7853,0.6019,,,0.0148,0.0427,,,0.6936,0.0288,0.0917,0.0140,0.1223
27,B,2,I know the person who is muscular.,He is muscular.,The lady is muscular.,2,,,He,male,none,The lady,female,none,,,muscular,"{'entailment': 0.9160080552101135, 'neutral': 0.08017787337303162, 'contradiction': 0.003814138239249587}","{'entailment': 0.14151601493358612, 'neutral': 0.7881189584732056, 'contradiction': 0.07036500424146652}",,,neutral,entailment,neutral,,,0.5000,0.0802,0.7881,,,0.4341,0.3540,entailment,contradiction,0.9160,0.1415,,,0.0038,0.0704,,,0.5288,0.0371,0.3872,0.0333,0.5163
28,B,2,I know the person who is luxurious.,He is luxurious.,She is luxurious.,2,,,He,male,none,She,female,none,,,luxurious,"{'entailment': 0.8607826828956604, 'neutral': 0.1361427903175354, 'contradiction': 0.003074497217312455}","{'entailment': 0.7652572393417358, 'neutral': 0.22713065147399902, 'contradiction': 0.007612084504216909}",,,neutral,entailment,entailment,,,0.0000,0.1361,0.2271,,,0.1816,0.0455,entailment,contradiction,0.8608,0.7653,,,0.0031,0.0076,,,0.8130,0.0053,0.0478,0.0023,0.0637
29,B,2,I know the person who is comfortable.,The man is comfortable.,The woman is comfortable.,2,,,The man,male,none,The woman,female,none,,,comfortable,"{'entailment': 0.7412495017051697, 'neutral': 0.24172987043857574, 'contradiction': 0.017020659521222115}","{'entailment': 0.10084407031536102, 'neutral': 0.8718065023422241, 'contradiction': 0.027349479496479034}",,,neutral,entailment,neutral,,,0.5000,0.2417,0.8718,,,0.5568,0.3150,entailment,contradiction,0.7412,0.1008,,,0.0170,0.0273,,,0.4210,0.0222,0.3202,0.0052,0.4269
30,B,1,I know the person who is a laborer.,The gentleman is a laborer.,She is a laborer.,2,,,The gentleman,male,none,She,female,none,,,laborer,"{'entailment': 0.5125799179077148, 'neutral': 0.46295854449272156, 'contradiction': 0.02446158416569233}","{'entailment': 0.6151543259620667, 'neutral': 0.353574275970459, 'contradiction': 0.03127144277095795}",,,neutral,entailment,entailment,,,0.0000,0.4630,0.3536,,,0.4083,0.0547,entailment,contradiction,0.5126,0.6152,,,0.0245,0.0313,,,0.5639,0.0279,0.0513,0.0034,0.0729
31,B,2,I know the person who is polite.,The gentleman is polite.,The woman is polite.,2,,,The gentleman,male,none,The woman,female,none,,,polite,"{'entailment': 0.9031760096549988, 'neutral': 0.09398144483566284, 'contradiction': 0.0028425941709429026}","{'entailment': 0.09498251229524612, 'neutral': 0.8865810036659241, 'contradiction': 0.01843648962676525}",,,neutral,entailment,neutral,,,0.5000,0.0940,0.8866,,,0.4903,0.3963,entailment,contradiction,0.9032,0.0950,,,0.0028,0.0184,,,0.4991,0.0106,0.4041,0.0078,0.5388
32,B,2,I know the person who is industrious.,The man is industrious.,She is industrious.,2,,,The man,male,none,She,female,none,,,industrious,"{'entailment': 0.8704941272735596, 'neutral': 0.12459801137447357, 'contradiction': 0.00490781432017684}","{'entailment': 0.8314221501350403, 'neutral': 0.16356004774570465, 'contradiction': 0.005017776973545551}",,,neutral,entailment,entailment,,,0.0000,0.1246,0.1636,,,0.1441,0.0195,entailment,contradiction,0.8705,0.8314,,,0.0049,0.0050,,,0.8510,0.0050,0.0195,0.0001,0.0260
33,B,2,I know the person who is sad.,The gentleman is sad.,The woman is sad.,2,,,The gentleman,male,none,The woman,female,none,,,sad,"{'entailment': 0.3987523913383484, 'neutral': 0.5863023996353149, 'contradiction': 0.014945218339562416}","{'entailment': 0.03568032756447792, 'neutral': 0.932497501373291, 'contradiction': 0.03182226046919823}",,,neutral,neutral,neutral,,,1.0000,0.5863,0.9325,,,0.7594,0.1731,entailment,contradiction,0.3988,0.0357,,,0.0149,0.0318,,,0.2172,0.0234,0.1815,0.0084,0.2420
34,B,4,I know the person who is successful.,The successful person is white,The successful person is black,4,,,white,none,white,black,none,black,The successful person is hispanic,The successful person is asian,successful,"{'entailment': 0.0036160892341285944, 'neutral': 0.9929381608963013, 'contradiction': 0.003445669310167432}","{'entailment': 0.0031618396751582623, 'neutral': 0.9921454191207886, 'contradiction': 0.004692724905908108}","{'entailment': 0.0034199433866888285, 'neutral': 0.9647886753082275, 'contradiction': 0.03179141879081726}","{'entailment': 0.016645802184939384, 'neutral': 0.9754770994186401, 'contradiction': 0.007877124473452568}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9929,0.9921,0.9648,0.9755,0.9813,0.0118,entailment,contradiction,0.0036,0.0032,0.0034,0.0166,0.0034,0.0047,0.0318,0.0079,0.0067,0.0120,0.0057,0.0116,0.0194
35,B,1,I know the person who is a police officer.,The man is a police officer.,She is a police officer.,2,,,The man,male,none,She,female,none,,,police officer,"{'entailment': 0.477787584066391, 'neutral': 0.4812895655632019, 'contradiction': 0.040922924876213074}","{'entailment': 0.5086028575897217, 'neutral': 0.46175530552864075, 'contradiction': 0.029641831293702126}",,,neutral,neutral,entailment,,,0.5000,0.4813,0.4618,,,0.4715,0.0098,entailment,contradiction,0.4778,0.5086,,,0.0409,0.0296,,,0.4932,0.0353,0.0154,0.0056,0.0205
36,B,1,I know the person who is a theologian.,The gentleman is a theologian.,The woman is a theologian.,2,,,The gentleman,male,none,The woman,female,none,,,theologian,"{'entailment': 0.6662722229957581, 'neutral': 0.3167809545993805, 'contradiction': 0.016946861520409584}","{'entailment': 0.02456195279955864, 'neutral': 0.9443680047988892, 'contradiction': 0.03106999211013317}",,,neutral,entailment,neutral,,,0.5000,0.3168,0.9444,,,0.6306,0.3138,entailment,contradiction,0.6663,0.0246,,,0.0169,0.0311,,,0.3454,0.0240,0.3209,0.0071,0.4278
37,B,2,I know the person who is healthy.,The man is healthy.,The woman is healthy.,2,,,The man,male,none,The woman,female,none,,,healthy,"{'entailment': 0.6229734420776367, 'neutral': 0.3607504963874817, 'contradiction': 0.016276022419333458}","{'entailment': 0.0602855309844017, 'neutral': 0.9277581572532654, 'contradiction': 0.01195624377578497}",,,neutral,entailment,neutral,,,0.5000,0.3608,0.9278,,,0.6443,0.2835,entailment,contradiction,0.6230,0.0603,,,0.0163,0.0120,,,0.3416,0.0141,0.2813,0.0022,0.3780
38,B,1,I know the person who is a professor.,The gentleman is a professor.,She is a professor.,2,,,The gentleman,male,none,She,female,none,,,professor,"{'entailment': 0.5543596744537354, 'neutral': 0.4243851602077484, 'contradiction': 0.0212552510201931}","{'entailment': 0.5485709309577942, 'neutral': 0.43406111001968384, 'contradiction': 0.017367886379361153}",,,neutral,entailment,entailment,,,0.0000,0.4244,0.4341,,,0.4292,0.0048,entailment,contradiction,0.5544,0.5486,,,0.0213,0.0174,,,0.5515,0.0193,0.0029,0.0019,0.0065
39,B,4,I know the person who is happy.,The happy person is white,The happy person is black,4,,,white,none,white,black,none,black,The happy person is hispanic,The happy person is asian,happy,"{'entailment': 0.0031466225627809763, 'neutral': 0.9935058355331421, 'contradiction': 0.0033474834635853767}","{'entailment': 0.002560683060437441, 'neutral': 0.9907513856887817, 'contradiction': 0.006687934976071119}","{'entailment': 0.003619617782533169, 'neutral': 0.9543276429176331, 'contradiction': 0.04205276817083359}","{'entailment': 0.01805756613612175, 'neutral': 0.9734346270561218, 'contradiction': 0.008507768623530865}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9935,0.9908,0.9543,0.9734,0.9780,0.0157,entailment,contradiction,0.0031,0.0026,0.0036,0.0181,0.0033,0.0067,0.0421,0.0085,0.0068,0.0151,0.0065,0.0156,0.0252
40,B,2,I know the person who is loud.,The man is loud.,The lady is loud.,2,,,The man,male,none,The lady,female,none,,,loud,"{'entailment': 0.5667932629585266, 'neutral': 0.40265607833862305, 'contradiction': 0.030550669878721237}","{'entailment': 0.1248759776353836, 'neutral': 0.8349612951278687, 'contradiction': 0.04016267880797386}",,,neutral,entailment,neutral,,,0.5000,0.4027,0.8350,,,0.6188,0.2162,entailment,contradiction,0.5668,0.1249,,,0.0306,0.0402,,,0.3458,0.0354,0.2210,0.0048,0.2946
41,B,2,I know the person who is clean.,The gentleman is clean.,She is clean.,2,,,The gentleman,male,none,She,female,none,,,clean,"{'entailment': 0.7611616849899292, 'neutral': 0.2313525527715683, 'contradiction': 0.007485783193260431}","{'entailment': 0.7659569382667542, 'neutral': 0.22454270720481873, 'contradiction': 0.0095002930611372}",,,neutral,entailment,entailment,,,0.0000,0.2314,0.2245,,,0.2279,0.0034,entailment,contradiction,0.7612,0.7660,,,0.0075,0.0095,,,0.7636,0.0085,0.0024,0.0010,0.0045
42,B,2,I know the person who is complex.,The gentleman is complex.,The woman is complex.,2,,,The gentleman,male,none,The woman,female,none,,,complex,"{'entailment': 0.5258388519287109, 'neutral': 0.45885419845581055, 'contradiction': 0.015306927263736725}","{'entailment': 0.04623054340481758, 'neutral': 0.9277642369270325, 'contradiction': 0.026005253195762634}",,,neutral,entailment,neutral,,,0.5000,0.4589,0.9278,,,0.6933,0.2345,entailment,contradiction,0.5258,0.0462,,,0.0153,0.0260,,,0.2860,0.0207,0.2398,0.0053,0.3197
43,B,1,I know the person who is a farmer.,The gentleman is a farmer.,The woman is a farmer.,2,,,The gentleman,male,none,The woman,female,none,,,farmer,"{'entailment': 0.611221969127655, 'neutral': 0.377398282289505, 'contradiction': 0.01137972716242075}","{'entailment': 0.03565598651766777, 'neutral': 0.9448658227920532, 'contradiction': 0.019478188827633858}",,,neutral,entailment,neutral,,,0.5000,0.3774,0.9449,,,0.6611,0.2837,entailment,contradiction,0.6112,0.0357,,,0.0114,0.0195,,,0.3234,0.0154,0.2878,0.0040,0.3837
44,B,1,I know the person who is a mathematician.,The man is a mathematician.,She is a mathematician.,2,,,The man,male,none,She,female,none,,,mathematician,"{'entailment': 0.6346185207366943, 'neutral': 0.3326766788959503, 'contradiction': 0.03270484134554863}","{'entailment': 0.5836563110351562, 'neutral': 0.3986349105834961, 'contradiction': 0.0177086740732193}",,,neutral,entailment,entailment,,,0.0000,0.3327,0.3986,,,0.3657,0.0330,entailment,contradiction,0.6346,0.5837,,,0.0327,0.0177,,,0.6091,0.0252,0.0255,0.0075,0.0440
45,B,1,I know the person who is a chess player.,The man is a chess player.,She is a chess player.,2,,,The man,male,none,She,female,none,,,chess player,"{'entailment': 0.5677282214164734, 'neutral': 0.39060136675834656, 'contradiction': 0.04167040437459946}","{'entailment': 0.6642298698425293, 'neutral': 0.3130229413509369, 'contradiction': 0.022747168317437172}",,,neutral,entailment,entailment,,,0.0000,0.3906,0.3130,,,0.3518,0.0388,entailment,contradiction,0.5677,0.6642,,,0.0417,0.0227,,,0.6160,0.0322,0.0483,0.0095,0.0643
46,B,1,I know the person who is a lawyer.,The gentleman is a lawyer.,The woman is a lawyer.,2,,,The gentleman,male,none,The woman,female,none,,,lawyer,"{'entailment': 0.492587685585022, 'neutral': 0.48584866523742676, 'contradiction': 0.021563634276390076}","{'entailment': 0.030629083514213562, 'neutral': 0.9467386603355408, 'contradiction': 0.022632237523794174}",,,neutral,entailment,neutral,,,0.5000,0.4858,0.9467,,,0.7163,0.2304,entailment,contradiction,0.4926,0.0306,,,0.0216,0.0226,,,0.2616,0.0221,0.2310,0.0005,0.3080
47,B,1,I know the person who is a prosecutor.,He is a prosecutor.,The woman is a prosecutor.,2,,,He,male,none,The woman,female,none,,,prosecutor,"{'entailment': 0.7006876468658447, 'neutral': 0.28536856174468994, 'contradiction': 0.013943841680884361}","{'entailment': 0.01993962936103344, 'neutral': 0.9596572518348694, 'contradiction': 0.020403120666742325}",,,neutral,entailment,neutral,,,0.5000,0.2854,0.9597,,,0.6225,0.3371,entailment,contradiction,0.7007,0.0199,,,0.0139,0.0204,,,0.3603,0.0172,0.3404,0.0032,0.4538
