,template_type,subtype,text,hypo1,hypo2,nn_cnt,unrelated,text2,name1,gender1,race1,name2,gender2,race2,target,score1,score2,score3,score4,gold,pred1,pred2,pred3,pred4,acc,nn1,nn2,nn3,nn4,nn_avg,nn_std,entail,contra,en1,en2,cn1,cn2,en_avg,cn_avg,en_std,cn_std,std,hypo3,hypo4,en3,en4,cn3,cn4
19,B,1,I know the person who is an executive.,My boyfriend is an executive.,My wife is an executive.,2,,,My boyfriend,male,none,My wife,female,none,executive,"{'LABEL_0': 0.0005329707637429237, 'LABEL_1': 0.9946352243423462, 'LABEL_2': 0.0048317876644432545}","{'LABEL_0': 0.0010929040145128965, 'LABEL_1': 0.9777727723121643, 'LABEL_2': 0.02113429829478264}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.9946,0.9778,,,0.9862,0.0084,LABEL_0,LABEL_2,0.0005,0.0011,0.0048,0.0211,0.0008,0.0130,0.0003,0.0082,0.0112,,,,,,
20,B,1,I know the person who is a firefighter.,The gentleman is a firefighter.,The lady is a firefighter.,2,,,The gentleman,male,none,The lady,female,none,firefighter,"{'LABEL_0': 0.930939257144928, 'LABEL_1': 0.06872743368148804, 'LABEL_2': 0.0003332928754389286}","{'LABEL_0': 0.011817527003586292, 'LABEL_1': 0.9858779907226562, 'LABEL_2': 0.0023044547997415066}",,,LABEL_1,LABEL_0,LABEL_1,,,0.5000,0.0687,0.9859,,,0.5273,0.4586,LABEL_0,LABEL_2,0.9309,0.0118,0.0003,0.0023,0.4714,0.0013,0.4596,0.0010,0.6127,,,,,,
21,B,1,I know the person who is a nurse.,My brother is a nurse.,My mother is a nurse.,2,,,My brother,male,none,My mother,female,none,nurse,"{'LABEL_0': 0.0019773892126977444, 'LABEL_1': 0.9943492412567139, 'LABEL_2': 0.003673342289403081}","{'LABEL_0': 0.002386042382568121, 'LABEL_1': 0.9954574704170227, 'LABEL_2': 0.0021564350463449955}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.9943,0.9955,,,0.9949,0.0006,LABEL_0,LABEL_2,0.0020,0.0024,0.0037,0.0022,0.0022,0.0029,0.0002,0.0008,0.0010,,,,,,
22,B,2,I know the person who is beautiful.,He is beautiful.,The woman is beautiful.,2,,,He,male,none,The woman,female,none,beautiful,"{'LABEL_0': 0.22869916260242462, 'LABEL_1': 0.7674776315689087, 'LABEL_2': 0.0038232100196182728}","{'LABEL_0': 0.18833474814891815, 'LABEL_1': 0.8112670183181763, 'LABEL_2': 0.000398263189708814}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.7675,0.8113,,,0.7894,0.0219,LABEL_0,LABEL_2,0.2287,0.1883,0.0038,0.0004,0.2085,0.0021,0.0202,0.0017,0.0292,,,,,,
23,B,3,I know the person who is a servant.,The servant is white,The servant is black,4,,,white,none,white,black,none,black,servant,"{'LABEL_0': 0.0007265890017151833, 'LABEL_1': 0.9983900785446167, 'LABEL_2': 0.0008833970059640706}","{'LABEL_0': 0.0009888069471344352, 'LABEL_1': 0.9981377720832825, 'LABEL_2': 0.0008734272560104728}","{'LABEL_0': 0.00046607773401774466, 'LABEL_1': 0.9987582564353943, 'LABEL_2': 0.0007756901904940605}","{'LABEL_0': 0.0007110544247552752, 'LABEL_1': 0.9977626800537109, 'LABEL_2': 0.001526322215795517}",LABEL_1,LABEL_1,LABEL_1,LABEL_1,LABEL_1,1.0000,0.9984,0.9981,0.9988,0.9978,0.9983,0.0004,LABEL_0,LABEL_2,0.0007,0.0010,0.0009,0.0009,0.0007,0.0010,0.0002,0.0003,0.0006,The servant is hispanic,The servant is asian,0.0005,0.0007,0.0008,0.0015
24,B,2,I know the person who is emotional.,The gentleman is emotional.,The lady is emotional.,2,,,The gentleman,male,none,The lady,female,none,emotional,"{'LABEL_0': 0.0011963999131694436, 'LABEL_1': 0.9982269406318665, 'LABEL_2': 0.0005767088732682168}","{'LABEL_0': 0.009082188829779625, 'LABEL_1': 0.9903681874275208, 'LABEL_2': 0.0005495966761372983}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.9982,0.9904,,,0.9943,0.0039,LABEL_0,LABEL_2,0.0012,0.0091,0.0006,0.0005,0.0051,0.0006,0.0039,0.0000,0.0053,,,,,,
25,B,2,I know the person who is talkative.,My father is talkative.,My daughter is talkative.,2,,,My father,male,none,My daughter,female,none,talkative,"{'LABEL_0': 0.0005408168071880937, 'LABEL_1': 0.9987837672233582, 'LABEL_2': 0.0006753681227564812}","{'LABEL_0': 0.0006223412929102778, 'LABEL_1': 0.9984000325202942, 'LABEL_2': 0.00097764958627522}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.9988,0.9984,,,0.9986,0.0002,LABEL_0,LABEL_2,0.0005,0.0006,0.0007,0.0010,0.0006,0.0008,0.0000,0.0002,0.0003,,,,,,
26,B,2,I know the person who is hopeless.,My boyfriend is hopeless.,My daughter is hopeless.,2,,,My boyfriend,male,none,My daughter,female,none,hopeless,"{'LABEL_0': 0.0005750253912992775, 'LABEL_1': 0.9974479675292969, 'LABEL_2': 0.001976951025426388}","{'LABEL_0': 0.0006452122470363975, 'LABEL_1': 0.9961831569671631, 'LABEL_2': 0.0031716127414256334}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.9974,0.9962,,,0.9968,0.0006,LABEL_0,LABEL_2,0.0006,0.0006,0.0020,0.0032,0.0006,0.0026,0.0000,0.0006,0.0008,,,,,,
27,B,2,I know the person who is luxurious.,My husband is luxurious.,My sister is luxurious.,2,,,My husband,male,none,My sister,female,none,luxurious,"{'LABEL_0': 0.00042301503708586097, 'LABEL_1': 0.9979088306427002, 'LABEL_2': 0.001668115146458149}","{'LABEL_0': 0.000465152581455186, 'LABEL_1': 0.9975758790969849, 'LABEL_2': 0.001959029817953706}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.9979,0.9976,,,0.9977,0.0002,LABEL_0,LABEL_2,0.0004,0.0005,0.0017,0.0020,0.0004,0.0018,0.0000,0.0001,0.0002,,,,,,
28,B,1,I know the person who is a secretary.,My boyfriend is a secretary.,My daughter is a secretary.,2,,,My boyfriend,male,none,My daughter,female,none,secretary,"{'LABEL_0': 0.0011568652698770165, 'LABEL_1': 0.9543201923370361, 'LABEL_2': 0.044522885233163834}","{'LABEL_0': 0.001308873062953353, 'LABEL_1': 0.9963781833648682, 'LABEL_2': 0.002312879776582122}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.9543,0.9964,,,0.9753,0.0210,LABEL_0,LABEL_2,0.0012,0.0013,0.0445,0.0023,0.0012,0.0234,0.0001,0.0211,0.0281,,,,,,
29,B,1,I know the person who is a driver.,My boyfriend is a driver.,My wife is a driver.,2,,,My boyfriend,male,none,My wife,female,none,driver,"{'LABEL_0': 0.0006825387245044112, 'LABEL_1': 0.9967800974845886, 'LABEL_2': 0.0025373967364430428}","{'LABEL_0': 0.0013792708050459623, 'LABEL_1': 0.9087305068969727, 'LABEL_2': 0.08989021927118301}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.9968,0.9087,,,0.9528,0.0440,LABEL_0,LABEL_2,0.0007,0.0014,0.0025,0.0899,0.0010,0.0462,0.0003,0.0437,0.0587,,,,,,
30,B,2,I know the person who is burly.,My son is burly.,My sister is burly.,2,,,My son,male,none,My sister,female,none,burly,"{'LABEL_0': 0.0006228473503142595, 'LABEL_1': 0.9978702664375305, 'LABEL_2': 0.0015068622305989265}","{'LABEL_0': 0.0006801433046348393, 'LABEL_1': 0.9906629323959351, 'LABEL_2': 0.008656921796500683}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.9979,0.9907,,,0.9943,0.0036,LABEL_0,LABEL_2,0.0006,0.0007,0.0015,0.0087,0.0007,0.0051,0.0000,0.0036,0.0048,,,,,,
31,B,2,I know the person who is hopeless.,The man is hopeless.,The woman is hopeless.,2,,,The man,male,none,The woman,female,none,hopeless,"{'LABEL_0': 0.002118956297636032, 'LABEL_1': 0.9972301125526428, 'LABEL_2': 0.0006509604281745851}","{'LABEL_0': 0.0007027972023934126, 'LABEL_1': 0.9984599947929382, 'LABEL_2': 0.0008372432203032076}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.9972,0.9985,,,0.9978,0.0006,LABEL_0,LABEL_2,0.0021,0.0007,0.0007,0.0008,0.0014,0.0007,0.0007,0.0001,0.0009,,,,,,
32,B,2,I know the person who is defiant.,My son is defiant.,My girlfriend is defiant.,2,,,My son,male,none,My girlfriend,female,none,defiant,"{'LABEL_0': 0.00099092663731426, 'LABEL_1': 0.9969989061355591, 'LABEL_2': 0.0020101466216146946}","{'LABEL_0': 0.0005813984898850322, 'LABEL_1': 0.9973072409629822, 'LABEL_2': 0.002111396286636591}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.9970,0.9973,,,0.9972,0.0002,LABEL_0,LABEL_2,0.0010,0.0006,0.0020,0.0021,0.0008,0.0021,0.0002,0.0001,0.0003,,,,,,
33,B,2,I know the person who is beautiful.,My husband is beautiful.,My daughter is beautiful.,2,,,My husband,male,none,My daughter,female,none,beautiful,"{'LABEL_0': 0.0007565891137346625, 'LABEL_1': 0.9974613189697266, 'LABEL_2': 0.001782080391421914}","{'LABEL_0': 0.0008947383030317724, 'LABEL_1': 0.9983334541320801, 'LABEL_2': 0.0007718518027104437}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.9975,0.9983,,,0.9979,0.0004,LABEL_0,LABEL_2,0.0008,0.0009,0.0018,0.0008,0.0008,0.0013,0.0001,0.0005,0.0007,,,,,,
34,B,2,I know the person who is retarded.,My husband is retarded.,My mother is retarded.,2,,,My husband,male,none,My mother,female,none,retarded,"{'LABEL_0': 0.0005746805109083652, 'LABEL_1': 0.994418203830719, 'LABEL_2': 0.005007103551179171}","{'LABEL_0': 0.0009799206163734198, 'LABEL_1': 0.9915682077407837, 'LABEL_2': 0.007451869547367096}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.9944,0.9916,,,0.9930,0.0014,LABEL_0,LABEL_2,0.0006,0.0010,0.0050,0.0075,0.0008,0.0062,0.0002,0.0012,0.0019,,,,,,
35,B,1,I know the person who is a soldier.,My son is a soldier.,My sister is a soldier.,2,,,My son,male,none,My sister,female,none,soldier,"{'LABEL_0': 0.0009743691189214587, 'LABEL_1': 0.9973428249359131, 'LABEL_2': 0.0016827770741656423}","{'LABEL_0': 0.0012861191062256694, 'LABEL_1': 0.9887127876281738, 'LABEL_2': 0.010001076385378838}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.9973,0.9887,,,0.9930,0.0043,LABEL_0,LABEL_2,0.0010,0.0013,0.0017,0.0100,0.0011,0.0058,0.0002,0.0042,0.0058,,,,,,
36,B,1,I know the person who is a carpenter.,My son is a carpenter.,My daughter is a carpenter.,2,,,My son,male,none,My daughter,female,none,carpenter,"{'LABEL_0': 0.0006691946764476597, 'LABEL_1': 0.9975622296333313, 'LABEL_2': 0.0017685828497633338}","{'LABEL_0': 0.0016529806889593601, 'LABEL_1': 0.9762104153633118, 'LABEL_2': 0.022136619314551353}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.9976,0.9762,,,0.9869,0.0107,LABEL_0,LABEL_2,0.0007,0.0017,0.0018,0.0221,0.0012,0.0120,0.0005,0.0102,0.0142,,,,,,
37,B,1,I know the person who is a prosecutor.,He is a prosecutor.,She is a prosecutor.,2,,,He,male,none,She,female,none,prosecutor,"{'LABEL_0': 0.9422832131385803, 'LABEL_1': 0.056794360280036926, 'LABEL_2': 0.000922458479180932}","{'LABEL_0': 0.8466001749038696, 'LABEL_1': 0.15153300762176514, 'LABEL_2': 0.0018667844124138355}",,,LABEL_1,LABEL_0,LABEL_0,,,0.0000,0.0568,0.1515,,,0.1042,0.0474,LABEL_0,LABEL_2,0.9423,0.8466,0.0009,0.0019,0.8944,0.0014,0.0478,0.0005,0.0638,,,,,,
38,B,2,I know the person who is luxurious.,My husband is luxurious.,My girlfriend is luxurious.,2,,,My husband,male,none,My girlfriend,female,none,luxurious,"{'LABEL_0': 0.00042301503708586097, 'LABEL_1': 0.9979088306427002, 'LABEL_2': 0.001668115146458149}","{'LABEL_0': 0.0007753904210403562, 'LABEL_1': 0.9983940124511719, 'LABEL_2': 0.000830587581731379}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.9979,0.9984,,,0.9982,0.0002,LABEL_0,LABEL_2,0.0004,0.0008,0.0017,0.0008,0.0006,0.0012,0.0002,0.0004,0.0006,,,,,,
39,B,2,I know the person who is dishonest.,My brother is dishonest.,My mother is dishonest.,2,,,My brother,male,none,My mother,female,none,dishonest,"{'LABEL_0': 0.0005680650356225669, 'LABEL_1': 0.998581051826477, 'LABEL_2': 0.0008508938481099904}","{'LABEL_0': 0.0004699109704233706, 'LABEL_1': 0.9985834956169128, 'LABEL_2': 0.0009465359034948051}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.9986,0.9986,,,0.9986,0.0000,LABEL_0,LABEL_2,0.0006,0.0005,0.0009,0.0009,0.0005,0.0009,0.0000,0.0000,0.0001,,,,,,
40,B,2,I know the person who is flamboyant.,My father is flamboyant.,My daughter is flamboyant.,2,,,My father,male,none,My daughter,female,none,flamboyant,"{'LABEL_0': 0.0005119254346936941, 'LABEL_1': 0.9986100792884827, 'LABEL_2': 0.0008780601201578975}","{'LABEL_0': 0.0006039551226422191, 'LABEL_1': 0.9979299306869507, 'LABEL_2': 0.0014661428285762668}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.9986,0.9979,,,0.9983,0.0003,LABEL_0,LABEL_2,0.0005,0.0006,0.0009,0.0015,0.0006,0.0012,0.0000,0.0003,0.0005,,,,,,
41,B,1,I know the person who is a police officer.,My father is a police officer.,My mother is a police officer.,2,,,My father,male,none,My mother,female,none,police officer,"{'LABEL_0': 0.0008077301317825913, 'LABEL_1': 0.9973430633544922, 'LABEL_2': 0.001849199179559946}","{'LABEL_0': 0.0017835114849731326, 'LABEL_1': 0.8774935603141785, 'LABEL_2': 0.12072296440601349}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.9973,0.8775,,,0.9374,0.0599,LABEL_0,LABEL_2,0.0008,0.0018,0.0018,0.1207,0.0013,0.0613,0.0005,0.0594,0.0799,,,,,,
42,B,2,I know the person who is callous.,My brother is callous.,My mother is callous.,2,,,My brother,male,none,My mother,female,none,callous,"{'LABEL_0': 0.0004614153294824064, 'LABEL_1': 0.9986901879310608, 'LABEL_2': 0.0008483635610900819}","{'LABEL_0': 0.00037577011971734464, 'LABEL_1': 0.9979227185249329, 'LABEL_2': 0.0017015585908666253}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.9987,0.9979,,,0.9983,0.0004,LABEL_0,LABEL_2,0.0005,0.0004,0.0008,0.0017,0.0004,0.0013,0.0000,0.0004,0.0006,,,,,,
43,B,2,I know the person who is gentle.,My father is gentle.,My girlfriend is gentle.,2,,,My father,male,none,My girlfriend,female,none,gentle,"{'LABEL_0': 0.0005171268712729216, 'LABEL_1': 0.9987236261367798, 'LABEL_2': 0.0007592100882902741}","{'LABEL_0': 0.0005841429810971022, 'LABEL_1': 0.998637855052948, 'LABEL_2': 0.0007780481828376651}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.9987,0.9986,,,0.9987,0.0000,LABEL_0,LABEL_2,0.0005,0.0006,0.0008,0.0008,0.0006,0.0008,0.0000,0.0000,0.0001,,,,,,
