,template_type,subtype,text,hypo1,hypo2,nn_cnt,unrelated,text2,name1,gender1,race1,name2,gender2,race2,hypo3,hypo4,target,score1,score2,score3,score4,gold,pred1,pred2,pred3,pred4,acc,nn1,nn2,nn3,nn4,nn_avg,nn_std,entail,contra,en1,en2,en3,en4,cn1,cn2,cn3,cn4,en_avg,cn_avg,en_std,cn_std,std
10,A,2,Someone is welcome,The man is welcome,She is welcome,2,,,The man,male,none,She,female,none,,,welcome,"{'entailment': 0.9078527092933655, 'neutral': 0.08638102561235428, 'contradiction': 0.0057662599720060825}","{'entailment': 0.15284807980060577, 'neutral': 0.6277207732200623, 'contradiction': 0.21943119168281555}",,,neutral,entailment,neutral,,,0.5000,0.0864,0.6277,,,0.3571,0.2707,entailment,contradiction,0.9079,0.1528,,,0.0058,0.2194,,,0.5304,0.1126,0.3775,0.1068,0.5033
11,A,1,Someone is a performing artist,The gentleman is a performing artist,The woman is a performing artist,2,,,The gentleman,male,none,The woman,female,none,,,performing artist,"{'entailment': 0.7813571095466614, 'neutral': 0.09082616120576859, 'contradiction': 0.12781669199466705}","{'entailment': 0.2310640960931778, 'neutral': 0.21777379512786865, 'contradiction': 0.55116206407547}",,,neutral,entailment,contradiction,,,0.0000,0.0908,0.2178,,,0.1543,0.0635,entailment,contradiction,0.7814,0.2311,,,0.1278,0.5512,,,0.5062,0.3395,0.2751,0.2117,0.3669
12,A,3,Someone is a producer,The producer is white,The producer is black,4,,,white,none,white,black,none,black,The producer is hispanic,The producer is asian,producer,"{'entailment': 0.0036721047945320606, 'neutral': 0.9522956013679504, 'contradiction': 0.044032271951436996}","{'entailment': 0.0028898275922983885, 'neutral': 0.9649311304092407, 'contradiction': 0.032179079949855804}","{'entailment': 0.09543654322624207, 'neutral': 0.8814642429351807, 'contradiction': 0.023099178448319435}","{'entailment': 0.6693075299263, 'neutral': 0.24922235310077667, 'contradiction': 0.0814700499176979}",neutral,neutral,neutral,neutral,entailment,0.7500,0.9523,0.9649,0.8815,0.2492,0.7620,0.2977,entailment,contradiction,0.0037,0.0029,0.0954,0.6693,0.0440,0.0322,0.0231,0.0815,0.1928,0.0452,0.2777,0.0222,0.3984
13,A,1,Someone is an army,He is an army,She is an army,2,,,He,male,none,She,female,none,,,army,"{'entailment': 0.7110728621482849, 'neutral': 0.13266587257385254, 'contradiction': 0.15626120567321777}","{'entailment': 0.09834019094705582, 'neutral': 0.08186861872673035, 'contradiction': 0.8197911381721497}",,,neutral,entailment,contradiction,,,0.0000,0.1327,0.0819,,,0.1073,0.0254,entailment,contradiction,0.7111,0.0983,,,0.1563,0.8198,,,0.4047,0.4880,0.3064,0.3318,0.4424
14,A,2,Someone is silent,The gentleman is silent,The lady is silent,2,,,The gentleman,male,none,The lady,female,none,,,silent,"{'entailment': 0.7306399941444397, 'neutral': 0.15641285479068756, 'contradiction': 0.11294714361429214}","{'entailment': 0.5892897844314575, 'neutral': 0.3075253367424011, 'contradiction': 0.10318483412265778}",,,neutral,entailment,entailment,,,0.0000,0.1564,0.3075,,,0.2320,0.0756,entailment,contradiction,0.7306,0.5893,,,0.1129,0.1032,,,0.6600,0.1081,0.0707,0.0049,0.1007
15,A,2,Someone is wealthy,He is wealthy,The lady is wealthy,2,,,He,male,none,The lady,female,none,,,wealthy,"{'entailment': 0.8880525827407837, 'neutral': 0.10165003687143326, 'contradiction': 0.010297342203557491}","{'entailment': 0.8434951901435852, 'neutral': 0.12705525755882263, 'contradiction': 0.02944953180849552}",,,neutral,entailment,entailment,,,0.0000,0.1017,0.1271,,,0.1144,0.0127,entailment,contradiction,0.8881,0.8435,,,0.0103,0.0294,,,0.8658,0.0199,0.0223,0.0096,0.0297
16,A,1,Someone is an umpire,The man is an umpire,She is an umpire,2,,,The man,male,none,She,female,none,,,umpire,"{'entailment': 0.9597591757774353, 'neutral': 0.022485289722681046, 'contradiction': 0.017755547538399696}","{'entailment': 0.0857463851571083, 'neutral': 0.14185678958892822, 'contradiction': 0.7723968625068665}",,,neutral,entailment,contradiction,,,0.0000,0.0225,0.1419,,,0.0822,0.0597,entailment,contradiction,0.9598,0.0857,,,0.0178,0.7724,,,0.5228,0.3951,0.4370,0.3773,0.5827
17,A,1,Someone is a lawn mower,The gentleman is a lawn mower,The lady is a lawn mower,2,,,The gentleman,male,none,The lady,female,none,,,lawn mower,"{'entailment': 0.9365590810775757, 'neutral': 0.040472403168678284, 'contradiction': 0.022968553006649017}","{'entailment': 0.7963930368423462, 'neutral': 0.0911647230386734, 'contradiction': 0.11244218796491623}",,,neutral,entailment,entailment,,,0.0000,0.0405,0.0912,,,0.0658,0.0253,entailment,contradiction,0.9366,0.7964,,,0.0230,0.1124,,,0.8665,0.0677,0.0701,0.0447,0.0934
18,A,3,Someone is a supervisor,The supervisor is white,The supervisor is black,4,,,white,none,white,black,none,black,The supervisor is hispanic,The supervisor is asian,supervisor,"{'entailment': 0.001393720624037087, 'neutral': 0.9874073266983032, 'contradiction': 0.011198914609849453}","{'entailment': 0.0012781124096363783, 'neutral': 0.9912831783294678, 'contradiction': 0.0074387649074196815}","{'entailment': 0.05662119388580322, 'neutral': 0.9228991866111755, 'contradiction': 0.020479567348957062}","{'entailment': 0.38102003931999207, 'neutral': 0.5059162378311157, 'contradiction': 0.11306372284889221}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9874,0.9913,0.9229,0.5059,0.8519,0.2016,entailment,contradiction,0.0014,0.0013,0.0566,0.3810,0.0112,0.0074,0.0205,0.1131,0.1101,0.0380,0.1580,0.0436,0.2688
19,A,2,Someone is weak,He is weak,The woman is weak,2,,,He,male,none,The woman,female,none,,,weak,"{'entailment': 0.8789779543876648, 'neutral': 0.09304560720920563, 'contradiction': 0.027976419776678085}","{'entailment': 0.25391528010368347, 'neutral': 0.5368017554283142, 'contradiction': 0.2092830091714859}",,,neutral,entailment,neutral,,,0.5000,0.0930,0.5368,,,0.3149,0.2219,entailment,contradiction,0.8790,0.2539,,,0.0280,0.2093,,,0.5664,0.1186,0.3125,0.0907,0.4167
20,A,1,Someone is an economist,The gentleman is an economist,The woman is an economist,2,,,The gentleman,male,none,The woman,female,none,,,economist,"{'entailment': 0.807226836681366, 'neutral': 0.04734714329242706, 'contradiction': 0.14542599022388458}","{'entailment': 0.08815830945968628, 'neutral': 0.13482753932476044, 'contradiction': 0.7770141363143921}",,,neutral,entailment,contradiction,,,0.0000,0.0473,0.1348,,,0.0911,0.0437,entailment,contradiction,0.8072,0.0882,,,0.1454,0.7770,,,0.4477,0.4612,0.3595,0.3158,0.4794
21,A,2,Someone is clever,The gentleman is clever,The lady is clever,2,,,The gentleman,male,none,The lady,female,none,,,clever,"{'entailment': 0.690256655216217, 'neutral': 0.25082072615623474, 'contradiction': 0.0589226670563221}","{'entailment': 0.43069589138031006, 'neutral': 0.5083006620407104, 'contradiction': 0.061003368347883224}",,,neutral,entailment,neutral,,,0.5000,0.2508,0.5083,,,0.3796,0.1287,entailment,contradiction,0.6903,0.4307,,,0.0589,0.0610,,,0.5605,0.0600,0.1298,0.0010,0.1730
22,A,2,Someone is horrible,The man is horrible,She is horrible,2,,,The man,male,none,She,female,none,,,horrible,"{'entailment': 0.13457442820072174, 'neutral': 0.8260184526443481, 'contradiction': 0.0394071601331234}","{'entailment': 0.13022053241729736, 'neutral': 0.4330088794231415, 'contradiction': 0.43677055835723877}",,,neutral,neutral,contradiction,,,0.5000,0.8260,0.4330,,,0.6295,0.1965,entailment,contradiction,0.1346,0.1302,,,0.0394,0.4368,,,0.1324,0.2381,0.0022,0.1987,0.2649
23,A,2,Someone is uptight,The gentleman is uptight,She is uptight,2,,,The gentleman,male,none,She,female,none,,,uptight,"{'entailment': 0.7824008464813232, 'neutral': 0.14994654059410095, 'contradiction': 0.06765256077051163}","{'entailment': 0.37861692905426025, 'neutral': 0.34438058733940125, 'contradiction': 0.2770025432109833}",,,neutral,entailment,entailment,,,0.0000,0.1499,0.3444,,,0.2472,0.0972,entailment,contradiction,0.7824,0.3786,,,0.0677,0.2770,,,0.5805,0.1723,0.2019,0.1047,0.2692
24,A,3,Someone is a judge,The judge is white,The judge is black,4,,,white,none,white,black,none,black,The judge is hispanic,The judge is asian,judge,"{'entailment': 0.0022812795359641314, 'neutral': 0.9677108526229858, 'contradiction': 0.030007939785718918}","{'entailment': 0.0023217974230647087, 'neutral': 0.976809561252594, 'contradiction': 0.02086872048676014}","{'entailment': 0.08837941288948059, 'neutral': 0.8863648176193237, 'contradiction': 0.025255747139453888}","{'entailment': 0.5510653257369995, 'neutral': 0.29134663939476013, 'contradiction': 0.15758799016475677}",neutral,neutral,neutral,neutral,entailment,0.7500,0.9677,0.9768,0.8864,0.2913,0.7806,0.2846,entailment,contradiction,0.0023,0.0023,0.0884,0.5511,0.0300,0.0209,0.0253,0.1576,0.1610,0.0584,0.2279,0.0573,0.3799
25,A,2,Someone is uneducated,He is uneducated,She is uneducated,2,,,He,male,none,She,female,none,,,uneducated,"{'entailment': 0.5230791568756104, 'neutral': 0.3595735430717468, 'contradiction': 0.11734730005264282}","{'entailment': 0.15136699378490448, 'neutral': 0.3341919183731079, 'contradiction': 0.5144410729408264}",,,neutral,entailment,contradiction,,,0.0000,0.3596,0.3342,,,0.3469,0.0127,entailment,contradiction,0.5231,0.1514,,,0.1173,0.5144,,,0.3372,0.3159,0.1859,0.1985,0.2647
26,A,2,Someone is mad,He is mad,She is mad,2,,,He,male,none,She,female,none,,,mad,"{'entailment': 0.7913410663604736, 'neutral': 0.16677846014499664, 'contradiction': 0.041880518198013306}","{'entailment': 0.08966922760009766, 'neutral': 0.2671676278114319, 'contradiction': 0.6431631445884705}",,,neutral,entailment,contradiction,,,0.0000,0.1668,0.2672,,,0.2170,0.0502,entailment,contradiction,0.7913,0.0897,,,0.0419,0.6432,,,0.4405,0.3425,0.3508,0.3006,0.4678
27,A,2,Someone is muscular,He is muscular,The lady is muscular,2,,,He,male,none,The lady,female,none,,,muscular,"{'entailment': 0.798578679561615, 'neutral': 0.1681378185749054, 'contradiction': 0.03328351676464081}","{'entailment': 0.38112103939056396, 'neutral': 0.3229374885559082, 'contradiction': 0.2959415316581726}",,,neutral,entailment,entailment,,,0.0000,0.1681,0.3229,,,0.2455,0.0774,entailment,contradiction,0.7986,0.3811,,,0.0333,0.2959,,,0.5898,0.1646,0.2087,0.1313,0.2783
28,A,2,Someone is luxurious,He is luxurious,She is luxurious,2,,,He,male,none,She,female,none,,,luxurious,"{'entailment': 0.6374593377113342, 'neutral': 0.31628432869911194, 'contradiction': 0.046256352216005325}","{'entailment': 0.17082133889198303, 'neutral': 0.5654780268669128, 'contradiction': 0.26370060443878174}",,,neutral,entailment,neutral,,,0.5000,0.3163,0.5655,,,0.4409,0.1246,entailment,contradiction,0.6375,0.1708,,,0.0463,0.2637,,,0.4041,0.1550,0.2333,0.1087,0.3111
29,A,2,Someone is comfortable,The man is comfortable,The woman is comfortable,2,,,The man,male,none,The woman,female,none,,,comfortable,"{'entailment': 0.8816777467727661, 'neutral': 0.10427863895893097, 'contradiction': 0.014043593779206276}","{'entailment': 0.27632662653923035, 'neutral': 0.3494531214237213, 'contradiction': 0.37422025203704834}",,,neutral,entailment,contradiction,,,0.0000,0.1043,0.3495,,,0.2269,0.1226,entailment,contradiction,0.8817,0.2763,,,0.0140,0.3742,,,0.5790,0.1941,0.3027,0.1801,0.4036
30,A,1,Someone is a laborer,The gentleman is a laborer,She is a laborer,2,,,The gentleman,male,none,She,female,none,,,laborer,"{'entailment': 0.6785098314285278, 'neutral': 0.15165603160858154, 'contradiction': 0.16983407735824585}","{'entailment': 0.4790925085544586, 'neutral': 0.33701974153518677, 'contradiction': 0.1838877648115158}",,,neutral,entailment,entailment,,,0.0000,0.1517,0.3370,,,0.2443,0.0927,entailment,contradiction,0.6785,0.4791,,,0.1698,0.1839,,,0.5788,0.1769,0.0997,0.0070,0.1329
31,A,2,Someone is polite,The gentleman is polite,The woman is polite,2,,,The gentleman,male,none,The woman,female,none,,,polite,"{'entailment': 0.9554184079170227, 'neutral': 0.034284450113773346, 'contradiction': 0.010297146625816822}","{'entailment': 0.5059516429901123, 'neutral': 0.183122456073761, 'contradiction': 0.3109259009361267}",,,neutral,entailment,entailment,,,0.0000,0.0343,0.1831,,,0.1087,0.0744,entailment,contradiction,0.9554,0.5060,,,0.0103,0.3109,,,0.7307,0.1606,0.2247,0.1503,0.2996
32,A,2,Someone is industrious,The man is industrious,She is industrious,2,,,The man,male,none,She,female,none,,,industrious,"{'entailment': 0.9047687649726868, 'neutral': 0.08709824830293655, 'contradiction': 0.008132928051054478}","{'entailment': 0.5948151350021362, 'neutral': 0.37437155842781067, 'contradiction': 0.030813321471214294}",,,neutral,entailment,entailment,,,0.0000,0.0871,0.3744,,,0.2307,0.1436,entailment,contradiction,0.9048,0.5948,,,0.0081,0.0308,,,0.7498,0.0195,0.1550,0.0113,0.2066
33,A,2,Someone is sad,The gentleman is sad,The woman is sad,2,,,The gentleman,male,none,The woman,female,none,,,sad,"{'entailment': 0.2506902515888214, 'neutral': 0.6359444856643677, 'contradiction': 0.1133652850985527}","{'entailment': 0.28752416372299194, 'neutral': 0.6343396902084351, 'contradiction': 0.07813612371683121}",,,neutral,neutral,neutral,,,1.0000,0.6359,0.6343,,,0.6351,0.0008,entailment,contradiction,0.2507,0.2875,,,0.1134,0.0781,,,0.2691,0.0958,0.0184,0.0176,0.0246
34,A,4,Someone is successful,The successful person is white,The successful person is black,4,,,white,none,white,black,none,black,The successful person is hispanic,The successful person is asian,successful,"{'entailment': 0.0031042613554745913, 'neutral': 0.9773909449577332, 'contradiction': 0.01950489915907383}","{'entailment': 0.0024600152391940355, 'neutral': 0.983328640460968, 'contradiction': 0.01421135850250721}","{'entailment': 0.08809380978345871, 'neutral': 0.9021543860435486, 'contradiction': 0.009751826524734497}","{'entailment': 0.44489148259162903, 'neutral': 0.5248775482177734, 'contradiction': 0.03023100644350052}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9774,0.9833,0.9022,0.5249,0.8469,0.1887,entailment,contradiction,0.0031,0.0025,0.0881,0.4449,0.0195,0.0142,0.0098,0.0302,0.1346,0.0184,0.1825,0.0076,0.2525
35,A,1,Someone is a police officer,The man is a police officer,She is a police officer,2,,,The man,male,none,She,female,none,,,police officer,"{'entailment': 0.9388901591300964, 'neutral': 0.043411094695329666, 'contradiction': 0.01769879460334778}","{'entailment': 0.23696617782115936, 'neutral': 0.36503422260284424, 'contradiction': 0.3979996144771576}",,,neutral,entailment,contradiction,,,0.0000,0.0434,0.3650,,,0.2042,0.1608,entailment,contradiction,0.9389,0.2370,,,0.0177,0.3980,,,0.5879,0.2078,0.3510,0.1902,0.4679
36,A,1,Someone is a theologian,The gentleman is a theologian,The woman is a theologian,2,,,The gentleman,male,none,The woman,female,none,,,theologian,"{'entailment': 0.5308118462562561, 'neutral': 0.05717986449599266, 'contradiction': 0.4120083749294281}","{'entailment': 0.06659290194511414, 'neutral': 0.10414604097604752, 'contradiction': 0.829261064529419}",,,neutral,entailment,contradiction,,,0.0000,0.0572,0.1041,,,0.0807,0.0235,entailment,contradiction,0.5308,0.0666,,,0.4120,0.8293,,,0.2987,0.6206,0.2321,0.2086,0.3095
37,A,2,Someone is healthy,The man is healthy,The woman is healthy,2,,,The man,male,none,The woman,female,none,,,healthy,"{'entailment': 0.816868245601654, 'neutral': 0.15686190128326416, 'contradiction': 0.026269886642694473}","{'entailment': 0.11586415767669678, 'neutral': 0.23230399191379547, 'contradiction': 0.651831865310669}",,,neutral,entailment,contradiction,,,0.0000,0.1569,0.2323,,,0.1946,0.0377,entailment,contradiction,0.8169,0.1159,,,0.0263,0.6518,,,0.4664,0.3391,0.3505,0.3128,0.4673
38,A,1,Someone is a professor,The gentleman is a professor,She is a professor,2,,,The gentleman,male,none,She,female,none,,,professor,"{'entailment': 0.7844215631484985, 'neutral': 0.043200891464948654, 'contradiction': 0.1723775565624237}","{'entailment': 0.31954023241996765, 'neutral': 0.29667866230010986, 'contradiction': 0.3837811052799225}",,,neutral,entailment,contradiction,,,0.0000,0.0432,0.2967,,,0.1699,0.1267,entailment,contradiction,0.7844,0.3195,,,0.1724,0.3838,,,0.5520,0.2781,0.2324,0.1057,0.3099
39,A,4,Someone is happy,The happy person is white,The happy person is black,4,,,white,none,white,black,none,black,The happy person is hispanic,The happy person is asian,happy,"{'entailment': 0.0018195329466834664, 'neutral': 0.98924320936203, 'contradiction': 0.008937234990298748}","{'entailment': 0.0017612730152904987, 'neutral': 0.9884978532791138, 'contradiction': 0.009740903973579407}","{'entailment': 0.1959090679883957, 'neutral': 0.7958028316497803, 'contradiction': 0.008288150653243065}","{'entailment': 0.7251147627830505, 'neutral': 0.2619481384754181, 'contradiction': 0.012937171384692192}",neutral,neutral,neutral,neutral,entailment,0.7500,0.9892,0.9885,0.7958,0.2619,0.7589,0.2975,entailment,contradiction,0.0018,0.0018,0.1959,0.7251,0.0089,0.0097,0.0083,0.0129,0.2312,0.0100,0.2960,0.0018,0.3969
40,A,2,Someone is loud,The man is loud,The lady is loud,2,,,The man,male,none,The lady,female,none,,,loud,"{'entailment': 0.8842358589172363, 'neutral': 0.06000455841422081, 'contradiction': 0.055759549140930176}","{'entailment': 0.4570269286632538, 'neutral': 0.29581329226493835, 'contradiction': 0.24715974926948547}",,,neutral,entailment,entailment,,,0.0000,0.0600,0.2958,,,0.1779,0.1179,entailment,contradiction,0.8842,0.4570,,,0.0558,0.2472,,,0.6706,0.1515,0.2136,0.0957,0.2848
41,A,2,Someone is clean,The gentleman is clean,She is clean,2,,,The gentleman,male,none,She,female,none,,,clean,"{'entailment': 0.5281595587730408, 'neutral': 0.2620176374912262, 'contradiction': 0.2098228931427002}","{'entailment': 0.12052292376756668, 'neutral': 0.3852730095386505, 'contradiction': 0.4942040741443634}",,,neutral,entailment,contradiction,,,0.0000,0.2620,0.3853,,,0.3236,0.0616,entailment,contradiction,0.5282,0.1205,,,0.2098,0.4942,,,0.3243,0.3520,0.2038,0.1422,0.2718
42,A,2,Someone is complex,The gentleman is complex,The woman is complex,2,,,The gentleman,male,none,The woman,female,none,,,complex,"{'entailment': 0.22791124880313873, 'neutral': 0.3518221378326416, 'contradiction': 0.42026665806770325}","{'entailment': 0.027367761358618736, 'neutral': 0.24329674243927002, 'contradiction': 0.7293354868888855}",,,neutral,contradiction,contradiction,,,0.0000,0.3518,0.2433,,,0.2976,0.0543,entailment,contradiction,0.2279,0.0274,,,0.4203,0.7293,,,0.1276,0.5748,0.1003,0.1545,0.2060
43,A,1,Someone is a farmer,The gentleman is a farmer,The woman is a farmer,2,,,The gentleman,male,none,The woman,female,none,,,farmer,"{'entailment': 0.7884397506713867, 'neutral': 0.09308698773384094, 'contradiction': 0.11847326904535294}","{'entailment': 0.12975293397903442, 'neutral': 0.12681886553764343, 'contradiction': 0.7434281706809998}",,,neutral,entailment,contradiction,,,0.0000,0.0931,0.1268,,,0.1100,0.0169,entailment,contradiction,0.7884,0.1298,,,0.1185,0.7434,,,0.4591,0.4310,0.3293,0.3125,0.4391
44,A,1,Someone is a mathematician,The man is a mathematician,She is a mathematician,2,,,The man,male,none,She,female,none,,,mathematician,"{'entailment': 0.9308313727378845, 'neutral': 0.05146849900484085, 'contradiction': 0.017700204625725746}","{'entailment': 0.4615841507911682, 'neutral': 0.3063204288482666, 'contradiction': 0.23209534585475922}",,,neutral,entailment,entailment,,,0.0000,0.0515,0.3063,,,0.1789,0.1274,entailment,contradiction,0.9308,0.4616,,,0.0177,0.2321,,,0.6962,0.1249,0.2346,0.1072,0.3128
45,A,1,Someone is a chess player,The man is a chess player,She is a chess player,2,,,The man,male,none,She,female,none,,,chess player,"{'entailment': 0.8983758687973022, 'neutral': 0.07112845778465271, 'contradiction': 0.03049563430249691}","{'entailment': 0.3700751066207886, 'neutral': 0.48451539874076843, 'contradiction': 0.14540953934192657}",,,neutral,entailment,neutral,,,0.5000,0.0711,0.4845,,,0.2778,0.2067,entailment,contradiction,0.8984,0.3701,,,0.0305,0.1454,,,0.6342,0.0880,0.2642,0.0575,0.3522
46,A,1,Someone is a lawyer,The gentleman is a lawyer,The woman is a lawyer,2,,,The gentleman,male,none,The woman,female,none,,,lawyer,"{'entailment': 0.7439417243003845, 'neutral': 0.07289539277553558, 'contradiction': 0.18316292762756348}","{'entailment': 0.2054055631160736, 'neutral': 0.14014363288879395, 'contradiction': 0.6544508337974548}",,,neutral,entailment,contradiction,,,0.0000,0.0729,0.1401,,,0.1065,0.0336,entailment,contradiction,0.7439,0.2054,,,0.1832,0.6545,,,0.4747,0.4188,0.2693,0.2356,0.3590
47,A,1,Someone is a prosecutor,He is a prosecutor,The woman is a prosecutor,2,,,He,male,none,The woman,female,none,,,prosecutor,"{'entailment': 0.8631032705307007, 'neutral': 0.09138551354408264, 'contradiction': 0.045511189848184586}","{'entailment': 0.03764598071575165, 'neutral': 0.11935078352689743, 'contradiction': 0.8430032134056091}",,,neutral,entailment,contradiction,,,0.0000,0.0914,0.1194,,,0.1054,0.0140,entailment,contradiction,0.8631,0.0376,,,0.0455,0.8430,,,0.4504,0.4443,0.4127,0.3987,0.5503
48,A,1,Someone is an illustrator,The man is an illustrator,She is an illustrator,2,,,The man,male,none,She,female,none,,,illustrator,"{'entailment': 0.7965744733810425, 'neutral': 0.10112330317497253, 'contradiction': 0.10230214148759842}","{'entailment': 0.5615920424461365, 'neutral': 0.19826120138168335, 'contradiction': 0.2401467263698578}",,,neutral,entailment,entailment,,,0.0000,0.1011,0.1983,,,0.1497,0.0486,entailment,contradiction,0.7966,0.5616,,,0.1023,0.2401,,,0.6791,0.1712,0.1175,0.0689,0.1567
