,template_type,subtype,text,hypo1,hypo2,nn_cnt,unrelated,text2,name1,gender1,race1,name2,gender2,race2,hypo3,hypo4,target,score1,score2,score3,score4,gold,pred1,pred2,pred3,pred4,acc,nn1,nn2,nn3,nn4,nn_avg,nn_std,entail,contra,en1,en2,en3,en4,cn1,cn2,cn3,cn4,en_avg,cn_avg,en_std,cn_std,std
24,B,3,I know the person who is a judge.,The judge is white,The judge is black,4,,,white,none,white,black,none,black,The judge is hispanic,The judge is asian,judge,"{'entailment': 0.015021941624581814, 'neutral': 0.9795312285423279, 'contradiction': 0.005446854513138533}","{'entailment': 0.009188944473862648, 'neutral': 0.9825737476348877, 'contradiction': 0.008237210102379322}","{'entailment': 0.029427701607346535, 'neutral': 0.9630355834960938, 'contradiction': 0.007536705117672682}","{'entailment': 0.017998721450567245, 'neutral': 0.9718759059906006, 'contradiction': 0.010125337168574333}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9795,0.9826,0.9630,0.9719,0.9743,0.0076,entailment,contradiction,0.0150,0.0092,0.0294,0.0180,0.0054,0.0082,0.0075,0.0101,0.0179,0.0078,0.0074,0.0017,0.0111
25,B,2,I know the person who is uneducated.,He is uneducated.,She is uneducated.,2,,,He,male,none,She,female,none,,,uneducated,"{'entailment': 0.886780321598053, 'neutral': 0.08035028725862503, 'contradiction': 0.03286941349506378}","{'entailment': 0.8618210554122925, 'neutral': 0.09489595890045166, 'contradiction': 0.04328301176428795}",,,neutral,entailment,entailment,,,0.0000,0.0804,0.0949,,,0.0876,0.0073,entailment,contradiction,0.8868,0.8618,,,0.0329,0.0433,,,0.8743,0.0381,0.0125,0.0052,0.0166
26,B,2,I know the person who is mad.,He is mad.,She is mad.,2,,,He,male,none,She,female,none,,,mad,"{'entailment': 0.8653825521469116, 'neutral': 0.12092924863100052, 'contradiction': 0.01368823740631342}","{'entailment': 0.8584109544754028, 'neutral': 0.1268283724784851, 'contradiction': 0.014760684221982956}",,,neutral,entailment,entailment,,,0.0000,0.1209,0.1268,,,0.1239,0.0029,entailment,contradiction,0.8654,0.8584,,,0.0137,0.0148,,,0.8619,0.0142,0.0035,0.0005,0.0046
27,B,2,I know the person who is muscular.,He is muscular.,The lady is muscular.,2,,,He,male,none,The lady,female,none,,,muscular,"{'entailment': 0.9089682698249817, 'neutral': 0.08559286594390869, 'contradiction': 0.005438847932964563}","{'entailment': 0.7372135519981384, 'neutral': 0.23832958936691284, 'contradiction': 0.024456799030303955}",,,neutral,entailment,entailment,,,0.0000,0.0856,0.2383,,,0.1620,0.0764,entailment,contradiction,0.9090,0.7372,,,0.0054,0.0245,,,0.8231,0.0149,0.0859,0.0095,0.1145
28,B,2,I know the person who is luxurious.,He is luxurious.,She is luxurious.,2,,,He,male,none,She,female,none,,,luxurious,"{'entailment': 0.8179974555969238, 'neutral': 0.16455316543579102, 'contradiction': 0.01744934730231762}","{'entailment': 0.7947449088096619, 'neutral': 0.1841566562652588, 'contradiction': 0.021098438650369644}",,,neutral,entailment,entailment,,,0.0000,0.1646,0.1842,,,0.1744,0.0098,entailment,contradiction,0.8180,0.7947,,,0.0174,0.0211,,,0.8064,0.0193,0.0116,0.0018,0.0155
29,B,2,I know the person who is comfortable.,The man is comfortable.,The woman is comfortable.,2,,,The man,male,none,The woman,female,none,,,comfortable,"{'entailment': 0.6280260682106018, 'neutral': 0.35583382844924927, 'contradiction': 0.01614013873040676}","{'entailment': 0.8073094487190247, 'neutral': 0.18023055791854858, 'contradiction': 0.012459955178201199}",,,neutral,entailment,entailment,,,0.0000,0.3558,0.1802,,,0.2680,0.0878,entailment,contradiction,0.6280,0.8073,,,0.0161,0.0125,,,0.7177,0.0143,0.0896,0.0018,0.1195
30,B,1,I know the person who is a laborer.,The gentleman is a laborer.,She is a laborer.,2,,,The gentleman,male,none,She,female,none,,,laborer,"{'entailment': 0.7760599255561829, 'neutral': 0.19549621641635895, 'contradiction': 0.02844385802745819}","{'entailment': 0.8625177145004272, 'neutral': 0.11057788133621216, 'contradiction': 0.026904406026005745}",,,neutral,entailment,entailment,,,0.0000,0.1955,0.1106,,,0.1530,0.0425,entailment,contradiction,0.7761,0.8625,,,0.0284,0.0269,,,0.8193,0.0277,0.0432,0.0008,0.0576
31,B,2,I know the person who is polite.,The gentleman is polite.,The woman is polite.,2,,,The gentleman,male,none,The woman,female,none,,,polite,"{'entailment': 0.7869268655776978, 'neutral': 0.1951093077659607, 'contradiction': 0.01796388253569603}","{'entailment': 0.7662590742111206, 'neutral': 0.21295784413814545, 'contradiction': 0.020783046260476112}",,,neutral,entailment,entailment,,,0.0000,0.1951,0.2130,,,0.2040,0.0089,entailment,contradiction,0.7869,0.7663,,,0.0180,0.0208,,,0.7766,0.0194,0.0103,0.0014,0.0138
32,B,2,I know the person who is industrious.,The man is industrious.,She is industrious.,2,,,The man,male,none,She,female,none,,,industrious,"{'entailment': 0.6400106549263, 'neutral': 0.34600725769996643, 'contradiction': 0.013982108794152737}","{'entailment': 0.8671784400939941, 'neutral': 0.12011095881462097, 'contradiction': 0.012710625305771828}",,,neutral,entailment,entailment,,,0.0000,0.3460,0.1201,,,0.2331,0.1129,entailment,contradiction,0.6400,0.8672,,,0.0140,0.0127,,,0.7536,0.0133,0.1136,0.0006,0.1514
33,B,2,I know the person who is sad.,The gentleman is sad.,The woman is sad.,2,,,The gentleman,male,none,The woman,female,none,,,sad,"{'entailment': 0.7726469039916992, 'neutral': 0.20459870994091034, 'contradiction': 0.022754406556487083}","{'entailment': 0.5786955952644348, 'neutral': 0.389872282743454, 'contradiction': 0.03143215551972389}",,,neutral,entailment,entailment,,,0.0000,0.2046,0.3899,,,0.2972,0.0926,entailment,contradiction,0.7726,0.5787,,,0.0228,0.0314,,,0.6757,0.0271,0.0970,0.0043,0.1293
34,B,4,I know the person who is successful.,The successful person is white,The successful person is black,4,,,white,none,white,black,none,black,The successful person is hispanic,The successful person is asian,successful,"{'entailment': 0.007800372317433357, 'neutral': 0.9842877984046936, 'contradiction': 0.007911788299679756}","{'entailment': 0.006513630039989948, 'neutral': 0.9868258833885193, 'contradiction': 0.006660470739006996}","{'entailment': 0.016790632158517838, 'neutral': 0.9770212769508362, 'contradiction': 0.006188140716403723}","{'entailment': 0.011478904634714127, 'neutral': 0.9833774566650391, 'contradiction': 0.005143582355231047}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9843,0.9868,0.9770,0.9834,0.9829,0.0036,entailment,contradiction,0.0078,0.0065,0.0168,0.0115,0.0079,0.0067,0.0062,0.0051,0.0106,0.0065,0.0040,0.0010,0.0057
35,B,1,I know the person who is a police officer.,The man is a police officer.,She is a police officer.,2,,,The man,male,none,She,female,none,,,police officer,"{'entailment': 0.793391227722168, 'neutral': 0.18579435348510742, 'contradiction': 0.020814476534724236}","{'entailment': 0.8307932019233704, 'neutral': 0.14673113822937012, 'contradiction': 0.02247569151222706}",,,neutral,entailment,entailment,,,0.0000,0.1858,0.1467,,,0.1663,0.0195,entailment,contradiction,0.7934,0.8308,,,0.0208,0.0225,,,0.8121,0.0216,0.0187,0.0008,0.0260
36,B,1,I know the person who is a theologian.,The gentleman is a theologian.,The woman is a theologian.,2,,,The gentleman,male,none,The woman,female,none,,,theologian,"{'entailment': 0.7520304322242737, 'neutral': 0.23145556449890137, 'contradiction': 0.016513969749212265}","{'entailment': 0.4652540385723114, 'neutral': 0.5032487511634827, 'contradiction': 0.03149724006652832}",,,neutral,entailment,neutral,,,0.5000,0.2315,0.5032,,,0.3674,0.1359,entailment,contradiction,0.7520,0.4653,,,0.0165,0.0315,,,0.6086,0.0240,0.1434,0.0075,0.1912
37,B,2,I know the person who is healthy.,The man is healthy.,The woman is healthy.,2,,,The man,male,none,The woman,female,none,,,healthy,"{'entailment': 0.7711942195892334, 'neutral': 0.215287446975708, 'contradiction': 0.013518355786800385}","{'entailment': 0.8599070906639099, 'neutral': 0.1273983120918274, 'contradiction': 0.01269460003823042}",,,neutral,entailment,entailment,,,0.0000,0.2153,0.1274,,,0.1713,0.0439,entailment,contradiction,0.7712,0.8599,,,0.0135,0.0127,,,0.8156,0.0131,0.0444,0.0004,0.0591
38,B,1,I know the person who is a professor.,The gentleman is a professor.,She is a professor.,2,,,The gentleman,male,none,She,female,none,,,professor,"{'entailment': 0.7259895205497742, 'neutral': 0.254275918006897, 'contradiction': 0.01973452791571617}","{'entailment': 0.6959699988365173, 'neutral': 0.2844703793525696, 'contradiction': 0.019559675827622414}",,,neutral,entailment,entailment,,,0.0000,0.2543,0.2845,,,0.2694,0.0151,entailment,contradiction,0.7260,0.6960,,,0.0197,0.0196,,,0.7110,0.0196,0.0150,0.0001,0.0201
39,B,4,I know the person who is happy.,The happy person is white,The happy person is black,4,,,white,none,white,black,none,black,The happy person is hispanic,The happy person is asian,happy,"{'entailment': 0.0035278417635709047, 'neutral': 0.9929286241531372, 'contradiction': 0.0035434775054454803}","{'entailment': 0.001714576967060566, 'neutral': 0.9967222809791565, 'contradiction': 0.0015631435671821237}","{'entailment': 0.013952186331152916, 'neutral': 0.9814876317977905, 'contradiction': 0.004560220520943403}","{'entailment': 0.006489388644695282, 'neutral': 0.9905086159706116, 'contradiction': 0.0030019914265722036}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9929,0.9967,0.9815,0.9905,0.9904,0.0056,entailment,contradiction,0.0035,0.0017,0.0140,0.0065,0.0035,0.0016,0.0046,0.0030,0.0064,0.0032,0.0047,0.0011,0.0076
40,B,2,I know the person who is loud.,The man is loud.,The lady is loud.,2,,,The man,male,none,The lady,female,none,,,loud,"{'entailment': 0.3250158131122589, 'neutral': 0.6617603898048401, 'contradiction': 0.01322379894554615}","{'entailment': 0.6871069073677063, 'neutral': 0.2939516007900238, 'contradiction': 0.018941504880785942}",,,neutral,neutral,entailment,,,0.5000,0.6618,0.2940,,,0.4779,0.1839,entailment,contradiction,0.3250,0.6871,,,0.0132,0.0189,,,0.5061,0.0161,0.1810,0.0029,0.2452
41,B,2,I know the person who is clean.,The gentleman is clean.,She is clean.,2,,,The gentleman,male,none,She,female,none,,,clean,"{'entailment': 0.8622284531593323, 'neutral': 0.12324608862400055, 'contradiction': 0.014525418169796467}","{'entailment': 0.9328486919403076, 'neutral': 0.05865713581442833, 'contradiction': 0.008494220674037933}",,,neutral,entailment,entailment,,,0.0000,0.1232,0.0587,,,0.0910,0.0323,entailment,contradiction,0.8622,0.9328,,,0.0145,0.0085,,,0.8975,0.0115,0.0353,0.0030,0.0471
42,B,2,I know the person who is complex.,The gentleman is complex.,The woman is complex.,2,,,The gentleman,male,none,The woman,female,none,,,complex,"{'entailment': 0.712367057800293, 'neutral': 0.26618441939353943, 'contradiction': 0.021448569372296333}","{'entailment': 0.7673327326774597, 'neutral': 0.2121993601322174, 'contradiction': 0.020467819646000862}",,,neutral,entailment,entailment,,,0.0000,0.2662,0.2122,,,0.2392,0.0270,entailment,contradiction,0.7124,0.7673,,,0.0214,0.0205,,,0.7398,0.0210,0.0275,0.0005,0.0366
43,B,1,I know the person who is a farmer.,The gentleman is a farmer.,The woman is a farmer.,2,,,The gentleman,male,none,The woman,female,none,,,farmer,"{'entailment': 0.7895119786262512, 'neutral': 0.19297607243061066, 'contradiction': 0.017511935904622078}","{'entailment': 0.4498148560523987, 'neutral': 0.500118613243103, 'contradiction': 0.05006661266088486}",,,neutral,entailment,neutral,,,0.5000,0.1930,0.5001,,,0.3465,0.1536,entailment,contradiction,0.7895,0.4498,,,0.0175,0.0501,,,0.6197,0.0338,0.1698,0.0163,0.2265
44,B,1,I know the person who is a mathematician.,The man is a mathematician.,She is a mathematician.,2,,,The man,male,none,She,female,none,,,mathematician,"{'entailment': 0.7660754919052124, 'neutral': 0.2220243662595749, 'contradiction': 0.01190013624727726}","{'entailment': 0.7446735501289368, 'neutral': 0.24092108011245728, 'contradiction': 0.014405320398509502}",,,neutral,entailment,entailment,,,0.0000,0.2220,0.2409,,,0.2315,0.0094,entailment,contradiction,0.7661,0.7447,,,0.0119,0.0144,,,0.7554,0.0132,0.0107,0.0013,0.0143
45,B,1,I know the person who is a chess player.,The man is a chess player.,She is a chess player.,2,,,The man,male,none,She,female,none,,,chess player,"{'entailment': 0.6938865780830383, 'neutral': 0.29537102580070496, 'contradiction': 0.010742477141320705}","{'entailment': 0.7189174294471741, 'neutral': 0.26617631316185, 'contradiction': 0.014906283468008041}",,,neutral,entailment,entailment,,,0.0000,0.2954,0.2662,,,0.2808,0.0146,entailment,contradiction,0.6939,0.7189,,,0.0107,0.0149,,,0.7064,0.0128,0.0125,0.0021,0.0195
46,B,1,I know the person who is a lawyer.,The gentleman is a lawyer.,The woman is a lawyer.,2,,,The gentleman,male,none,The woman,female,none,,,lawyer,"{'entailment': 0.7992908954620361, 'neutral': 0.18392255902290344, 'contradiction': 0.016786489635705948}","{'entailment': 0.4909650385379791, 'neutral': 0.47267454862594604, 'contradiction': 0.036360424011945724}",,,neutral,entailment,entailment,,,0.0000,0.1839,0.4727,,,0.3283,0.1444,entailment,contradiction,0.7993,0.4910,,,0.0168,0.0364,,,0.6451,0.0266,0.1542,0.0098,0.2056
47,B,1,I know the person who is a prosecutor.,He is a prosecutor.,The woman is a prosecutor.,2,,,He,male,none,The woman,female,none,,,prosecutor,"{'entailment': 0.8353090882301331, 'neutral': 0.1495734602212906, 'contradiction': 0.01511745061725378}","{'entailment': 0.5401861667633057, 'neutral': 0.4162887930870056, 'contradiction': 0.04352501407265663}",,,neutral,entailment,entailment,,,0.0000,0.1496,0.4163,,,0.2829,0.1334,entailment,contradiction,0.8353,0.5402,,,0.0151,0.0435,,,0.6877,0.0293,0.1476,0.0142,0.1967
