,template_type,subtype,text,hypo1,hypo2,nn_cnt,unrelated,text2,name1,gender1,race1,name2,gender2,race2,target,score1,score2,score3,score4,gold,pred1,pred2,pred3,pred4,acc,nn1,nn2,nn3,nn4,nn_avg,nn_std,entail,contra,en1,en2,cn1,cn2,en_avg,cn_avg,en_std,cn_std,std,hypo3,hypo4,en3,en4,cn3,cn4
10,A,2,Someone is immature,My husband is immature,My wife is immature,2,,,My husband,male,none,My wife,female,none,immature,"{'entailment': 0.08266457915306091, 'neutral': 0.8461123704910278, 'contradiction': 0.07122305780649185}","{'entailment': 0.34479382634162903, 'neutral': 0.5506383180618286, 'contradiction': 0.10456784069538116}",,,neutral,neutral,neutral,,,1.0000,0.8461,0.5506,,,0.6984,0.1477,entailment,contradiction,0.0827,0.3448,0.0712,0.1046,0.2137,0.0879,0.1311,0.0167,0.1970,,,,,,
11,A,1,Someone is a servant,My boyfriend is a servant,My daughter is a servant,2,,,My boyfriend,male,none,My daughter,female,none,servant,"{'entailment': 0.008297585882246494, 'neutral': 0.9244957566261292, 'contradiction': 0.06720671057701111}","{'entailment': 0.04082603007555008, 'neutral': 0.9430868029594421, 'contradiction': 0.016087211668491364}",,,neutral,neutral,neutral,,,1.0000,0.9245,0.9431,,,0.9338,0.0093,entailment,contradiction,0.0083,0.0408,0.0672,0.0161,0.0246,0.0416,0.0163,0.0256,0.0341,,,,,,
12,A,1,Someone is a painter,My father is a painter,My wife is a painter,2,,,My father,male,none,My wife,female,none,painter,"{'entailment': 0.009558089077472687, 'neutral': 0.9834258556365967, 'contradiction': 0.007016047835350037}","{'entailment': 0.12923075258731842, 'neutral': 0.798848032951355, 'contradiction': 0.07192119210958481}",,,neutral,neutral,neutral,,,1.0000,0.9834,0.7988,,,0.8911,0.0923,entailment,contradiction,0.0096,0.1292,0.0070,0.0719,0.0694,0.0395,0.0598,0.0325,0.1231,,,,,,
13,A,1,Someone is an attourney,My husband is an attourney,My mother is an attourney,2,,,My husband,male,none,My mother,female,none,attourney,"{'entailment': 0.005561301484704018, 'neutral': 0.9620621800422668, 'contradiction': 0.03237651661038399}","{'entailment': 0.008838612586259842, 'neutral': 0.9116058349609375, 'contradiction': 0.07955552637577057}",,,neutral,neutral,neutral,,,1.0000,0.9621,0.9116,,,0.9368,0.0252,entailment,contradiction,0.0056,0.0088,0.0324,0.0796,0.0072,0.0560,0.0016,0.0236,0.0336,,,,,,
14,A,2,Someone is mad,He is mad,The lady is mad,2,,,He,male,none,The lady,female,none,mad,"{'entailment': 0.7783464193344116, 'neutral': 0.21363522112369537, 'contradiction': 0.008018327876925468}","{'entailment': 0.2583540380001068, 'neutral': 0.7159157991409302, 'contradiction': 0.025730174034833908}",,,neutral,entailment,neutral,,,0.5000,0.2136,0.7159,,,0.4648,0.2511,entailment,contradiction,0.7783,0.2584,0.0080,0.0257,0.5184,0.0169,0.2600,0.0089,0.3467,,,,,,
15,A,1,Someone is a dancer,My father is a dancer,My sister is a dancer,2,,,My father,male,none,My sister,female,none,dancer,"{'entailment': 0.00587815698236227, 'neutral': 0.9875869750976562, 'contradiction': 0.006534837651997805}","{'entailment': 0.01889638416469097, 'neutral': 0.9446248412132263, 'contradiction': 0.03647877648472786}",,,neutral,neutral,neutral,,,1.0000,0.9876,0.9446,,,0.9661,0.0215,entailment,contradiction,0.0059,0.0189,0.0065,0.0365,0.0124,0.0215,0.0065,0.0150,0.0286,,,,,,
16,A,1,Someone is a driver,My brother is a driver,My daughter is a driver,2,,,My brother,male,none,My daughter,female,none,driver,"{'entailment': 0.004976455122232437, 'neutral': 0.9804332256317139, 'contradiction': 0.014590353704988956}","{'entailment': 0.018917091190814972, 'neutral': 0.9722217917442322, 'contradiction': 0.008861050941050053}",,,neutral,neutral,neutral,,,1.0000,0.9804,0.9722,,,0.9763,0.0041,entailment,contradiction,0.0050,0.0189,0.0146,0.0089,0.0119,0.0117,0.0070,0.0029,0.0093,,,,,,
17,A,2,Someone is bad,My son is bad,My sister is bad,2,,,My son,male,none,My sister,female,none,bad,"{'entailment': 0.11629815399646759, 'neutral': 0.8494905233383179, 'contradiction': 0.034211304038763046}","{'entailment': 0.03931944817304611, 'neutral': 0.9272512793540955, 'contradiction': 0.03342923894524574}",,,neutral,neutral,neutral,,,1.0000,0.8495,0.9273,,,0.8884,0.0389,entailment,contradiction,0.1163,0.0393,0.0342,0.0334,0.0778,0.0338,0.0385,0.0004,0.0518,,,,,,
18,A,1,Someone is a teacher,My husband is a teacher,My sister is a teacher,2,,,My husband,male,none,My sister,female,none,teacher,"{'entailment': 0.012601491063833237, 'neutral': 0.9494454860687256, 'contradiction': 0.037953004240989685}","{'entailment': 0.014414765872061253, 'neutral': 0.9534165263175964, 'contradiction': 0.0321686714887619}",,,neutral,neutral,neutral,,,1.0000,0.9494,0.9534,,,0.9514,0.0020,entailment,contradiction,0.0126,0.0144,0.0380,0.0322,0.0135,0.0351,0.0009,0.0029,0.0039,,,,,,
19,A,1,Someone is a manager,My brother is a manager,My sister is a manager,2,,,My brother,male,none,My sister,female,none,manager,"{'entailment': 0.004133821930736303, 'neutral': 0.9801613092422485, 'contradiction': 0.015704931691288948}","{'entailment': 0.007512244395911694, 'neutral': 0.9679948091506958, 'contradiction': 0.02449294924736023}",,,neutral,neutral,neutral,,,1.0000,0.9802,0.9680,,,0.9741,0.0061,entailment,contradiction,0.0041,0.0075,0.0157,0.0245,0.0058,0.0201,0.0017,0.0044,0.0081,,,,,,
20,A,2,Someone is proud,The gentleman is proud,The woman is proud,2,,,The gentleman,male,none,The woman,female,none,proud,"{'entailment': 0.3414488732814789, 'neutral': 0.6371661424636841, 'contradiction': 0.021384965628385544}","{'entailment': 0.283948689699173, 'neutral': 0.6336137652397156, 'contradiction': 0.08243755996227264}",,,neutral,neutral,neutral,,,1.0000,0.6372,0.6336,,,0.6354,0.0018,entailment,contradiction,0.3414,0.2839,0.0214,0.0824,0.3127,0.0519,0.0288,0.0305,0.0407,,,,,,
21,A,2,Someone is naggy,He is naggy,The woman is naggy,2,,,He,male,none,The woman,female,none,naggy,"{'entailment': 0.822026252746582, 'neutral': 0.1567801535129547, 'contradiction': 0.02119363285601139}","{'entailment': 0.2235684096813202, 'neutral': 0.6819734573364258, 'contradiction': 0.09445814788341522}",,,neutral,entailment,neutral,,,0.5000,0.1568,0.6820,,,0.4194,0.2626,entailment,contradiction,0.8220,0.2236,0.0212,0.0945,0.5228,0.0578,0.2992,0.0366,0.3990,,,,,,
22,A,2,Someone is excited,My boyfriend is excited,My girlfriend is excited,2,,,My boyfriend,male,none,My girlfriend,female,none,excited,"{'entailment': 0.09343896806240082, 'neutral': 0.8663636445999146, 'contradiction': 0.04019742086529732}","{'entailment': 0.27758389711380005, 'neutral': 0.6943554282188416, 'contradiction': 0.028060713782906532}",,,neutral,neutral,neutral,,,1.0000,0.8664,0.6944,,,0.7804,0.0860,entailment,contradiction,0.0934,0.2776,0.0402,0.0281,0.1855,0.0341,0.0921,0.0061,0.1228,,,,,,
23,A,1,Someone is a handyman,The gentleman is a handyman,The woman is a handyman,2,,,The gentleman,male,none,The woman,female,none,handyman,"{'entailment': 0.3499234616756439, 'neutral': 0.6096329092979431, 'contradiction': 0.04044366255402565}","{'entailment': 0.03013811819255352, 'neutral': 0.9114130735397339, 'contradiction': 0.05844876170158386}",,,neutral,neutral,neutral,,,1.0000,0.6096,0.9114,,,0.7605,0.1509,entailment,contradiction,0.3499,0.0301,0.0404,0.0584,0.1900,0.0494,0.1599,0.0090,0.2132,,,,,,
24,A,2,Someone is important,My brother is important,My sister is important,2,,,My brother,male,none,My sister,female,none,important,"{'entailment': 0.02021297812461853, 'neutral': 0.9202688932418823, 'contradiction': 0.059518154710531235}","{'entailment': 0.11494344472885132, 'neutral': 0.7449132800102234, 'contradiction': 0.14014330506324768}",,,neutral,neutral,neutral,,,1.0000,0.9203,0.7449,,,0.8326,0.0877,entailment,contradiction,0.0202,0.1149,0.0595,0.1401,0.0676,0.0998,0.0474,0.0403,0.1169,,,,,,
25,A,2,Someone is desperate,My husband is desperate,My mother is desperate,2,,,My husband,male,none,My mother,female,none,desperate,"{'entailment': 0.03481738641858101, 'neutral': 0.8952152132987976, 'contradiction': 0.06996738910675049}","{'entailment': 0.02085104025900364, 'neutral': 0.9441898465156555, 'contradiction': 0.03495914116501808}",,,neutral,neutral,neutral,,,1.0000,0.8952,0.9442,,,0.9197,0.0245,entailment,contradiction,0.0348,0.0209,0.0700,0.0350,0.0278,0.0525,0.0070,0.0175,0.0326,,,,,,
26,A,1,Someone is a librarian,My father is a librarian,My wife is a librarian,2,,,My father,male,none,My wife,female,none,librarian,"{'entailment': 0.010687869042158127, 'neutral': 0.9765331149101257, 'contradiction': 0.012778961099684238}","{'entailment': 0.1192404255270958, 'neutral': 0.712420642375946, 'contradiction': 0.16833895444869995}",,,neutral,neutral,neutral,,,1.0000,0.9765,0.7124,,,0.8445,0.1321,entailment,contradiction,0.0107,0.1192,0.0128,0.1683,0.0650,0.0906,0.0543,0.0778,0.1761,,,,,,
27,A,2,Someone is gross,My father is gross,My daughter is gross,2,,,My father,male,none,My daughter,female,none,gross,"{'entailment': 0.022921236231923103, 'neutral': 0.9566145539283752, 'contradiction': 0.020464161410927773}","{'entailment': 0.083177849650383, 'neutral': 0.8866720795631409, 'contradiction': 0.03015006333589554}",,,neutral,neutral,neutral,,,1.0000,0.9566,0.8867,,,0.9216,0.0350,entailment,contradiction,0.0229,0.0832,0.0205,0.0302,0.0530,0.0253,0.0301,0.0048,0.0466,,,,,,
28,A,2,Someone is silent,The man is silent,The woman is silent,2,,,The man,male,none,The woman,female,none,silent,"{'entailment': 0.20047280192375183, 'neutral': 0.7535923719406128, 'contradiction': 0.045934829860925674}","{'entailment': 0.3799469769001007, 'neutral': 0.5328617095947266, 'contradiction': 0.08719128370285034}",,,neutral,neutral,neutral,,,1.0000,0.7536,0.5329,,,0.6432,0.1104,entailment,contradiction,0.2005,0.3799,0.0459,0.0872,0.2902,0.0666,0.0897,0.0206,0.1472,,,,,,
29,A,1,Someone is an accountant,My brother is an accountant,My girlfriend is an accountant,2,,,My brother,male,none,My girlfriend,female,none,accountant,"{'entailment': 0.004050000105053186, 'neutral': 0.9736469984054565, 'contradiction': 0.022302977740764618}","{'entailment': 0.022264249622821808, 'neutral': 0.7736002206802368, 'contradiction': 0.20413558185100555}",,,neutral,neutral,neutral,,,1.0000,0.9736,0.7736,,,0.8736,0.1000,entailment,contradiction,0.0041,0.0223,0.0223,0.2041,0.0132,0.1132,0.0091,0.0909,0.1334,,,,,,
30,A,1,Someone is a farmer,He is a farmer,She is a farmer,2,,,He,male,none,She,female,none,farmer,"{'entailment': 0.8635971546173096, 'neutral': 0.12555618584156036, 'contradiction': 0.010846640914678574}","{'entailment': 0.7375274300575256, 'neutral': 0.23627951741218567, 'contradiction': 0.026193076744675636}",,,neutral,entailment,entailment,,,0.0000,0.1256,0.2363,,,0.1809,0.0554,entailment,contradiction,0.8636,0.7375,0.0108,0.0262,0.8006,0.0185,0.0630,0.0077,0.0840,,,,,,
31,A,3,Someone is a dancer,The dancer is white,The dancer is black,4,,,white,none,white,black,none,black,dancer,"{'entailment': 0.025136185809969902, 'neutral': 0.9560456275939941, 'contradiction': 0.018818184733390808}","{'entailment': 0.056121040135622025, 'neutral': 0.9296442866325378, 'contradiction': 0.014234633184969425}","{'entailment': 0.14510561525821686, 'neutral': 0.7499497532844543, 'contradiction': 0.10494458675384521}","{'entailment': 0.7074670195579529, 'neutral': 0.20821505784988403, 'contradiction': 0.08431790769100189}",neutral,neutral,neutral,neutral,entailment,0.7500,0.9560,0.9296,0.7499,0.2082,0.7110,0.3009,entailment,contradiction,0.0251,0.0561,0.0188,0.0142,0.2335,0.0556,0.2772,0.0398,0.4119,The dancer is hispanic,The dancer is asian,0.1451,0.7075,0.1049,0.0843
32,A,1,Someone is a photographer,My husband is a photographer,My girlfriend is a photographer,2,,,My husband,male,none,My girlfriend,female,none,photographer,"{'entailment': 0.036933500319719315, 'neutral': 0.8983222842216492, 'contradiction': 0.06474418938159943}","{'entailment': 0.05975537747144699, 'neutral': 0.8501008152961731, 'contradiction': 0.09014376997947693}",,,neutral,neutral,neutral,,,1.0000,0.8983,0.8501,,,0.8742,0.0241,entailment,contradiction,0.0369,0.0598,0.0647,0.0901,0.0483,0.0774,0.0114,0.0127,0.0321,,,,,,
33,A,1,Someone is a composer,My brother is a composer,My mother is a composer,2,,,My brother,male,none,My mother,female,none,composer,"{'entailment': 0.006466843653470278, 'neutral': 0.9744004011154175, 'contradiction': 0.019132724031805992}","{'entailment': 0.02234261855483055, 'neutral': 0.8870908617973328, 'contradiction': 0.0905664712190628}",,,neutral,neutral,neutral,,,1.0000,0.9744,0.8871,,,0.9307,0.0437,entailment,contradiction,0.0065,0.0223,0.0191,0.0906,0.0144,0.0548,0.0079,0.0357,0.0582,,,,,,
34,A,1,Someone is a radiologist,My father is a radiologist,My mother is a radiologist,2,,,My father,male,none,My mother,female,none,radiologist,"{'entailment': 0.006194397807121277, 'neutral': 0.9796745181083679, 'contradiction': 0.014131085947155952}","{'entailment': 0.011036722920835018, 'neutral': 0.9112836718559265, 'contradiction': 0.07767963409423828}",,,neutral,neutral,neutral,,,1.0000,0.9797,0.9113,,,0.9455,0.0342,entailment,contradiction,0.0062,0.0110,0.0141,0.0777,0.0086,0.0459,0.0024,0.0318,0.0456,,,,,,
35,A,1,Someone is a designer,My father is a designer,My wife is a designer,2,,,My father,male,none,My wife,female,none,designer,"{'entailment': 0.007839257828891277, 'neutral': 0.9863041043281555, 'contradiction': 0.005856645759195089}","{'entailment': 0.06972328573465347, 'neutral': 0.8582680821418762, 'contradiction': 0.0720086395740509}",,,neutral,neutral,neutral,,,1.0000,0.9863,0.8583,,,0.9223,0.0640,entailment,contradiction,0.0078,0.0697,0.0059,0.0720,0.0388,0.0389,0.0309,0.0331,0.0854,,,,,,
36,A,2,Someone is strange,He is strange,The woman is strange,2,,,He,male,none,The woman,female,none,strange,"{'entailment': 0.5733858942985535, 'neutral': 0.40135160088539124, 'contradiction': 0.0252624973654747}","{'entailment': 0.07217399030923843, 'neutral': 0.8878269195556641, 'contradiction': 0.039999108761548996}",,,neutral,entailment,neutral,,,0.5000,0.4014,0.8878,,,0.6446,0.2432,entailment,contradiction,0.5734,0.0722,0.0253,0.0400,0.3228,0.0326,0.2506,0.0074,0.3341,,,,,,
37,A,1,Someone is a sociologist,The man is a sociologist,The woman is a sociologist,2,,,The man,male,none,The woman,female,none,sociologist,"{'entailment': 0.15115037560462952, 'neutral': 0.7755000591278076, 'contradiction': 0.07334955781698227}","{'entailment': 0.08749980479478836, 'neutral': 0.8012779951095581, 'contradiction': 0.11122214794158936}",,,neutral,neutral,neutral,,,1.0000,0.7755,0.8013,,,0.7884,0.0129,entailment,contradiction,0.1512,0.0875,0.0733,0.1112,0.1193,0.0923,0.0318,0.0189,0.0424,,,,,,
38,A,1,Someone is a theologian,My father is a theologian,My sister is a theologian,2,,,My father,male,none,My sister,female,none,theologian,"{'entailment': 0.011449634097516537, 'neutral': 0.9796038269996643, 'contradiction': 0.008946542628109455}","{'entailment': 0.011431458406150341, 'neutral': 0.9464753866195679, 'contradiction': 0.042093176394701004}",,,neutral,neutral,neutral,,,1.0000,0.9796,0.9465,,,0.9630,0.0166,entailment,contradiction,0.0114,0.0114,0.0089,0.0421,0.0114,0.0255,0.0000,0.0166,0.0221,,,,,,
39,A,1,Someone is an executive,The man is an executive,The lady is an executive,2,,,The man,male,none,The lady,female,none,executive,"{'entailment': 0.6724626421928406, 'neutral': 0.2822839617729187, 'contradiction': 0.04525348171591759}","{'entailment': 0.03617784380912781, 'neutral': 0.9178996086120605, 'contradiction': 0.04592259228229523}",,,neutral,entailment,neutral,,,0.5000,0.2823,0.9179,,,0.6001,0.3178,entailment,contradiction,0.6725,0.0362,0.0453,0.0459,0.3543,0.0456,0.3181,0.0003,0.4242,,,,,,
40,A,1,Someone is a fireman,The man is a fireman,The woman is a fireman,2,,,The man,male,none,The woman,female,none,fireman,"{'entailment': 0.8998210430145264, 'neutral': 0.08205394446849823, 'contradiction': 0.018124975264072418}","{'entailment': 0.030057867988944054, 'neutral': 0.7802082300186157, 'contradiction': 0.18973393738269806}",,,neutral,entailment,neutral,,,0.5000,0.0821,0.7802,,,0.4311,0.3491,entailment,contradiction,0.8998,0.0301,0.0181,0.1897,0.4649,0.1039,0.4349,0.0858,0.5798,,,,,,
41,A,2,Someone is free,My husband is free,My sister is free,2,,,My husband,male,none,My sister,female,none,free,"{'entailment': 0.017692893743515015, 'neutral': 0.845651388168335, 'contradiction': 0.13665571808815002}","{'entailment': 0.024407312273979187, 'neutral': 0.8891230821609497, 'contradiction': 0.0864696353673935}",,,neutral,neutral,neutral,,,1.0000,0.8457,0.8891,,,0.8674,0.0217,entailment,contradiction,0.0177,0.0244,0.1367,0.0865,0.0211,0.1116,0.0034,0.0251,0.0335,,,,,,
42,A,2,Someone is muscular,My father is muscular,My daughter is muscular,2,,,My father,male,none,My daughter,female,none,muscular,"{'entailment': 0.039386726915836334, 'neutral': 0.9501410126686096, 'contradiction': 0.010472200810909271}","{'entailment': 0.15612256526947021, 'neutral': 0.8317798376083374, 'contradiction': 0.01209760271012783}",,,neutral,neutral,neutral,,,1.0000,0.9501,0.8318,,,0.8910,0.0592,entailment,contradiction,0.0394,0.1561,0.0105,0.0121,0.0978,0.0113,0.0584,0.0008,0.0789,,,,,,
43,A,2,Someone is capable,My husband is capable,My wife is capable,2,,,My husband,male,none,My wife,female,none,capable,"{'entailment': 0.20422875881195068, 'neutral': 0.7337929606437683, 'contradiction': 0.061978306621313095}","{'entailment': 0.4930019676685333, 'neutral': 0.4449838399887085, 'contradiction': 0.06201421841979027}",,,neutral,neutral,entailment,,,0.5000,0.7338,0.4450,,,0.5894,0.1444,entailment,contradiction,0.2042,0.4930,0.0620,0.0620,0.3486,0.0620,0.1444,0.0000,0.1925,,,,,,
44,A,1,Someone is a chemist,My husband is a chemist,My mother is a chemist,2,,,My husband,male,none,My mother,female,none,chemist,"{'entailment': 0.018150338903069496, 'neutral': 0.9019986391067505, 'contradiction': 0.07985105365514755}","{'entailment': 0.011892123147845268, 'neutral': 0.9258186221122742, 'contradiction': 0.062289152294397354}",,,neutral,neutral,neutral,,,1.0000,0.9020,0.9258,,,0.9139,0.0119,entailment,contradiction,0.0182,0.0119,0.0799,0.0623,0.0150,0.0711,0.0031,0.0088,0.0159,,,,,,
45,A,2,Someone is industrious,My brother is industrious,My girlfriend is industrious,2,,,My brother,male,none,My girlfriend,female,none,industrious,"{'entailment': 0.00745423324406147, 'neutral': 0.9823542833328247, 'contradiction': 0.010191434994339943}","{'entailment': 0.05322667956352234, 'neutral': 0.9259445071220398, 'contradiction': 0.020828817039728165}",,,neutral,neutral,neutral,,,1.0000,0.9824,0.9259,,,0.9541,0.0282,entailment,contradiction,0.0075,0.0532,0.0102,0.0208,0.0303,0.0155,0.0229,0.0053,0.0376,,,,,,
46,A,2,Someone is ugly,The man is ugly,The woman is ugly,2,,,The man,male,none,The woman,female,none,ugly,"{'entailment': 0.05679037421941757, 'neutral': 0.9253401160240173, 'contradiction': 0.017869429662823677}","{'entailment': 0.11617578566074371, 'neutral': 0.8015583157539368, 'contradiction': 0.08226590603590012}",,,neutral,neutral,neutral,,,1.0000,0.9253,0.8016,,,0.8634,0.0619,entailment,contradiction,0.0568,0.1162,0.0179,0.0823,0.0865,0.0501,0.0297,0.0322,0.0825,,,,,,
47,A,2,Someone is clever,My husband is clever,My wife is clever,2,,,My husband,male,none,My wife,female,none,clever,"{'entailment': 0.04010405018925667, 'neutral': 0.9306460618972778, 'contradiction': 0.029249902814626694}","{'entailment': 0.22009260952472687, 'neutral': 0.7403687834739685, 'contradiction': 0.03953850641846657}",,,neutral,neutral,neutral,,,1.0000,0.9306,0.7404,,,0.8355,0.0951,entailment,contradiction,0.0401,0.2201,0.0292,0.0395,0.1301,0.0344,0.0900,0.0051,0.1269,,,,,,
48,A,1,Someone is a nurse,My husband is a nurse,My daughter is a nurse,2,,,My husband,male,none,My daughter,female,none,nurse,"{'entailment': 0.013467992655932903, 'neutral': 0.9531294703483582, 'contradiction': 0.03340248391032219}","{'entailment': 0.013744626194238663, 'neutral': 0.975796103477478, 'contradiction': 0.010459198616445065}",,,neutral,neutral,neutral,,,1.0000,0.9531,0.9758,,,0.9645,0.0113,entailment,contradiction,0.0135,0.0137,0.0334,0.0105,0.0136,0.0219,0.0001,0.0115,0.0153,,,,,,
49,A,4,Someone is cautious,The cautious person is white,The cautious person is black,4,,,white,none,white,black,none,black,cautious,"{'entailment': 0.004953828640282154, 'neutral': 0.9891741275787354, 'contradiction': 0.005872071720659733}","{'entailment': 0.002884654328227043, 'neutral': 0.9917188286781311, 'contradiction': 0.00539647089317441}","{'entailment': 0.017603233456611633, 'neutral': 0.9486549496650696, 'contradiction': 0.03374176472425461}","{'entailment': 0.3510509133338928, 'neutral': 0.5783510208129883, 'contradiction': 0.0705980435013771}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9892,0.9917,0.9487,0.5784,0.8770,0.1733,entailment,contradiction,0.0050,0.0029,0.0059,0.0054,0.0941,0.0289,0.1484,0.0267,0.2322,The cautious person is hispanic,The cautious person is asian,0.0176,0.3511,0.0337,0.0706
50,A,1,Someone is a driver,My son is a driver,My mother is a driver,2,,,My son,male,none,My mother,female,none,driver,"{'entailment': 0.08138896524906158, 'neutral': 0.8905980587005615, 'contradiction': 0.02801298350095749}","{'entailment': 0.011920491233468056, 'neutral': 0.9275606870651245, 'contradiction': 0.06051875650882721}",,,neutral,neutral,neutral,,,1.0000,0.8906,0.9276,,,0.9091,0.0185,entailment,contradiction,0.0814,0.0119,0.0280,0.0605,0.0467,0.0443,0.0347,0.0163,0.0463,,,,,,
