,template_type,subtype,text,hypo1,hypo2,nn_cnt,unrelated,text2,name1,gender1,race1,name2,gender2,race2,hypo3,hypo4,target,score1,score2,score3,score4,gold,pred1,pred2,pred3,pred4,acc,nn1,nn2,nn3,nn4,nn_avg,nn_std,entail,contra,en1,en2,en3,en4,cn1,cn2,cn3,cn4,en_avg,cn_avg,en_std,cn_std,std
10,B,2,I know the person who is welcome.,The man is welcome.,She is welcome.,2,,,The man,male,none,She,female,none,,,welcome,"{'entailment': 0.11439110338687897, 'neutral': 0.8838934898376465, 'contradiction': 0.0017154302913695574}","{'entailment': 0.5055665373802185, 'neutral': 0.49280911684036255, 'contradiction': 0.0016243243589997292}",,,neutral,neutral,entailment,,,0.5000,0.8839,0.4928,,,0.6884,0.1955,entailment,contradiction,0.1144,0.5056,,,0.0017,0.0016,,,0.3100,0.0017,0.1956,0.0000,0.2608
11,B,1,I know the person who is a performing artist.,The gentleman is a performing artist.,The woman is a performing artist.,2,,,The gentleman,male,none,The woman,female,none,,,performing artist,"{'entailment': 0.7097883224487305, 'neutral': 0.2871195375919342, 'contradiction': 0.0030921814031898975}","{'entailment': 0.020501183345913887, 'neutral': 0.9745252728462219, 'contradiction': 0.004973551724106073}",,,neutral,entailment,neutral,,,0.5000,0.2871,0.9745,,,0.6308,0.3437,entailment,contradiction,0.7098,0.0205,,,0.0031,0.0050,,,0.3651,0.0040,0.3446,0.0009,0.4595
12,B,3,I know the person who is a producer.,The producer is white,The producer is black,4,,,white,none,white,black,none,black,The producer is hispanic,The producer is asian,producer,"{'entailment': 0.0014917555963620543, 'neutral': 0.9980921149253845, 'contradiction': 0.0004161235992796719}","{'entailment': 0.0014190590009093285, 'neutral': 0.998174250125885, 'contradiction': 0.0004066996043547988}","{'entailment': 0.001359615009278059, 'neutral': 0.998248279094696, 'contradiction': 0.0003921261231880635}","{'entailment': 0.0011683633783832192, 'neutral': 0.9982194304466248, 'contradiction': 0.0006121530313976109}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9981,0.9982,0.9982,0.9982,0.9982,0.0001,entailment,contradiction,0.0015,0.0014,0.0014,0.0012,0.0004,0.0004,0.0004,0.0006,0.0014,0.0005,0.0001,0.0001,0.0002
13,B,1,I know the person who is an army.,He is an army.,She is an army.,2,,,He,male,none,She,female,none,,,army,"{'entailment': 0.692630410194397, 'neutral': 0.3032751977443695, 'contradiction': 0.004094384610652924}","{'entailment': 0.5231252908706665, 'neutral': 0.469292551279068, 'contradiction': 0.007582183927297592}",,,neutral,entailment,entailment,,,0.0000,0.3033,0.4693,,,0.3863,0.0830,entailment,contradiction,0.6926,0.5231,,,0.0041,0.0076,,,0.6079,0.0058,0.0848,0.0017,0.1130
14,B,2,I know the person who is silent.,The gentleman is silent.,The lady is silent.,2,,,The gentleman,male,none,The lady,female,none,,,silent,"{'entailment': 0.23567098379135132, 'neutral': 0.7603727579116821, 'contradiction': 0.003956287167966366}","{'entailment': 0.047080233693122864, 'neutral': 0.9438226819038391, 'contradiction': 0.009097146801650524}",,,neutral,neutral,neutral,,,1.0000,0.7604,0.9438,,,0.8521,0.0917,entailment,contradiction,0.2357,0.0471,,,0.0040,0.0091,,,0.1414,0.0065,0.0943,0.0026,0.1257
15,B,2,I know the person who is wealthy.,He is wealthy.,The lady is wealthy.,2,,,He,male,none,The lady,female,none,,,wealthy,"{'entailment': 0.7715875506401062, 'neutral': 0.22722648084163666, 'contradiction': 0.0011859916849061847}","{'entailment': 0.023237580433487892, 'neutral': 0.9692858457565308, 'contradiction': 0.007476538419723511}",,,neutral,entailment,neutral,,,0.5000,0.2272,0.9693,,,0.5983,0.3710,entailment,contradiction,0.7716,0.0232,,,0.0012,0.0075,,,0.3974,0.0043,0.3742,0.0031,0.4989
16,B,1,I know the person who is an umpire.,The man is an umpire.,She is an umpire.,2,,,The man,male,none,She,female,none,,,umpire,"{'entailment': 0.4388371407985687, 'neutral': 0.5566977262496948, 'contradiction': 0.004465082660317421}","{'entailment': 0.7507349252700806, 'neutral': 0.2482532262802124, 'contradiction': 0.0010118660284206271}",,,neutral,neutral,entailment,,,0.5000,0.5567,0.2483,,,0.4025,0.1542,entailment,contradiction,0.4388,0.7507,,,0.0045,0.0010,,,0.5948,0.0027,0.1559,0.0017,0.2079
17,B,1,I know the person who is a lawn mower.,The gentleman is a lawn mower.,The lady is a lawn mower.,2,,,The gentleman,male,none,The lady,female,none,,,lawn mower,"{'entailment': 0.7551195025444031, 'neutral': 0.24133804440498352, 'contradiction': 0.003542452584952116}","{'entailment': 0.066118985414505, 'neutral': 0.91190105676651, 'contradiction': 0.021980034187436104}",,,neutral,entailment,neutral,,,0.5000,0.2413,0.9119,,,0.5766,0.3353,entailment,contradiction,0.7551,0.0661,,,0.0035,0.0220,,,0.4106,0.0128,0.3445,0.0092,0.4593
18,B,3,I know the person who is a supervisor.,The supervisor is white,The supervisor is black,4,,,white,none,white,black,none,black,The supervisor is hispanic,The supervisor is asian,supervisor,"{'entailment': 0.001639374066144228, 'neutral': 0.9980129599571228, 'contradiction': 0.0003476391430012882}","{'entailment': 0.0016066476237028837, 'neutral': 0.9980416893959045, 'contradiction': 0.000351584458258003}","{'entailment': 0.0016142395325005054, 'neutral': 0.9980475306510925, 'contradiction': 0.00033821226679719985}","{'entailment': 0.0012890612706542015, 'neutral': 0.9981798529624939, 'contradiction': 0.0005310791311785579}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9980,0.9980,0.9980,0.9982,0.9981,0.0001,entailment,contradiction,0.0016,0.0016,0.0016,0.0013,0.0003,0.0004,0.0003,0.0005,0.0015,0.0004,0.0001,0.0001,0.0002
19,B,2,I know the person who is weak.,He is weak.,The woman is weak.,2,,,He,male,none,The woman,female,none,,,weak,"{'entailment': 0.9193586111068726, 'neutral': 0.07983358204364777, 'contradiction': 0.0008078437531366944}","{'entailment': 0.013173150829970837, 'neutral': 0.9816746711730957, 'contradiction': 0.005152223166078329}",,,neutral,entailment,neutral,,,0.5000,0.0798,0.9817,,,0.5308,0.4509,entailment,contradiction,0.9194,0.0132,,,0.0008,0.0052,,,0.4663,0.0030,0.4531,0.0022,0.6041
20,B,1,I know the person who is an economist.,The gentleman is an economist.,The woman is an economist.,2,,,The gentleman,male,none,The woman,female,none,,,economist,"{'entailment': 0.8779597282409668, 'neutral': 0.12040766328573227, 'contradiction': 0.001632553176023066}","{'entailment': 0.007847853004932404, 'neutral': 0.9869285225868225, 'contradiction': 0.005223562009632587}",,,neutral,entailment,neutral,,,0.5000,0.1204,0.9869,,,0.5537,0.4333,entailment,contradiction,0.8780,0.0078,,,0.0016,0.0052,,,0.4429,0.0034,0.4351,0.0018,0.5801
21,B,2,I know the person who is clever.,The gentleman is clever.,The lady is clever.,2,,,The gentleman,male,none,The lady,female,none,,,clever,"{'entailment': 0.38660964369773865, 'neutral': 0.6112557649612427, 'contradiction': 0.0021345666609704494}","{'entailment': 0.03471103310585022, 'neutral': 0.9609454274177551, 'contradiction': 0.0043434868566691875}",,,neutral,neutral,neutral,,,1.0000,0.6113,0.9609,,,0.7861,0.1748,entailment,contradiction,0.3866,0.0347,,,0.0021,0.0043,,,0.2107,0.0032,0.1759,0.0011,0.2346
22,B,2,I know the person who is horrible.,The man is horrible.,She is horrible.,2,,,The man,male,none,She,female,none,,,horrible,"{'entailment': 0.08070792257785797, 'neutral': 0.9168102741241455, 'contradiction': 0.002481774426996708}","{'entailment': 0.8327541351318359, 'neutral': 0.16632035374641418, 'contradiction': 0.0009254849865101278}",,,neutral,neutral,entailment,,,0.5000,0.9168,0.1663,,,0.5416,0.3752,entailment,contradiction,0.0807,0.8328,,,0.0025,0.0009,,,0.4567,0.0017,0.3760,0.0008,0.5014
23,B,2,I know the person who is uptight.,The gentleman is uptight.,She is uptight.,2,,,The gentleman,male,none,She,female,none,,,uptight,"{'entailment': 0.19866442680358887, 'neutral': 0.7985333204269409, 'contradiction': 0.002802266739308834}","{'entailment': 0.6820529699325562, 'neutral': 0.3167594075202942, 'contradiction': 0.0011876177741214633}",,,neutral,neutral,entailment,,,0.5000,0.7985,0.3168,,,0.5576,0.2409,entailment,contradiction,0.1987,0.6821,,,0.0028,0.0012,,,0.4404,0.0020,0.2417,0.0008,0.3223
24,B,3,I know the person who is a judge.,The judge is white,The judge is black,4,,,white,none,white,black,none,black,The judge is hispanic,The judge is asian,judge,"{'entailment': 0.0015319151571020484, 'neutral': 0.9980742335319519, 'contradiction': 0.00039385532727465034}","{'entailment': 0.0014302711933851242, 'neutral': 0.9982059001922607, 'contradiction': 0.00036376406205818057}","{'entailment': 0.0012190431589260697, 'neutral': 0.9983385801315308, 'contradiction': 0.00044240584247745574}","{'entailment': 0.0010591039899736643, 'neutral': 0.9980456829071045, 'contradiction': 0.0008952261996455491}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9981,0.9982,0.9983,0.9980,0.9982,0.0001,entailment,contradiction,0.0015,0.0014,0.0012,0.0011,0.0004,0.0004,0.0004,0.0009,0.0013,0.0005,0.0002,0.0002,0.0003
25,B,2,I know the person who is uneducated.,He is uneducated.,She is uneducated.,2,,,He,male,none,She,female,none,,,uneducated,"{'entailment': 0.9418885111808777, 'neutral': 0.05727032572031021, 'contradiction': 0.0008411717135459185}","{'entailment': 0.8935971260070801, 'neutral': 0.10513768345117569, 'contradiction': 0.0012652510777115822}",,,neutral,entailment,entailment,,,0.0000,0.0573,0.1051,,,0.0812,0.0239,entailment,contradiction,0.9419,0.8936,,,0.0008,0.0013,,,0.9177,0.0011,0.0241,0.0002,0.0322
26,B,2,I know the person who is mad.,He is mad.,She is mad.,2,,,He,male,none,She,female,none,,,mad,"{'entailment': 0.92509925365448, 'neutral': 0.07427076250314713, 'contradiction': 0.0006299646338447928}","{'entailment': 0.8736696243286133, 'neutral': 0.12566733360290527, 'contradiction': 0.0006629843264818192}",,,neutral,entailment,entailment,,,0.0000,0.0743,0.1257,,,0.1000,0.0257,entailment,contradiction,0.9251,0.8737,,,0.0006,0.0007,,,0.8994,0.0006,0.0257,0.0000,0.0343
27,B,2,I know the person who is muscular.,He is muscular.,The lady is muscular.,2,,,He,male,none,The lady,female,none,,,muscular,"{'entailment': 0.7615216374397278, 'neutral': 0.2365238070487976, 'contradiction': 0.001954574603587389}","{'entailment': 0.03358747437596321, 'neutral': 0.9487640857696533, 'contradiction': 0.017648404464125633}",,,neutral,entailment,neutral,,,0.5000,0.2365,0.9488,,,0.5926,0.3561,entailment,contradiction,0.7615,0.0336,,,0.0020,0.0176,,,0.3976,0.0098,0.3640,0.0078,0.4853
28,B,2,I know the person who is luxurious.,He is luxurious.,She is luxurious.,2,,,He,male,none,She,female,none,,,luxurious,"{'entailment': 0.8607649207115173, 'neutral': 0.1381816267967224, 'contradiction': 0.0010534257162362337}","{'entailment': 0.8451105356216431, 'neutral': 0.15397800505161285, 'contradiction': 0.0009114817366935313}",,,neutral,entailment,entailment,,,0.0000,0.1382,0.1540,,,0.1461,0.0079,entailment,contradiction,0.8608,0.8451,,,0.0011,0.0009,,,0.8529,0.0010,0.0078,0.0001,0.0105
29,B,2,I know the person who is comfortable.,The man is comfortable.,The woman is comfortable.,2,,,The man,male,none,The woman,female,none,,,comfortable,"{'entailment': 0.0867449939250946, 'neutral': 0.9092138409614563, 'contradiction': 0.0040410724468529224}","{'entailment': 0.019575659185647964, 'neutral': 0.9767978191375732, 'contradiction': 0.003626489080488682}",,,neutral,neutral,neutral,,,1.0000,0.9092,0.9768,,,0.9430,0.0338,entailment,contradiction,0.0867,0.0196,,,0.0040,0.0036,,,0.0532,0.0038,0.0336,0.0002,0.0451
30,B,1,I know the person who is a laborer.,The gentleman is a laborer.,She is a laborer.,2,,,The gentleman,male,none,She,female,none,,,laborer,"{'entailment': 0.6237093210220337, 'neutral': 0.3733479678630829, 'contradiction': 0.002942657331004739}","{'entailment': 0.6928954124450684, 'neutral': 0.30559635162353516, 'contradiction': 0.0015082014724612236}",,,neutral,entailment,entailment,,,0.0000,0.3733,0.3056,,,0.3395,0.0339,entailment,contradiction,0.6237,0.6929,,,0.0029,0.0015,,,0.6583,0.0022,0.0346,0.0007,0.0461
31,B,2,I know the person who is polite.,The gentleman is polite.,The woman is polite.,2,,,The gentleman,male,none,The woman,female,none,,,polite,"{'entailment': 0.33602020144462585, 'neutral': 0.6620066165924072, 'contradiction': 0.0019731472712010145}","{'entailment': 0.014729087240993977, 'neutral': 0.9821585416793823, 'contradiction': 0.003112395294010639}",,,neutral,neutral,neutral,,,1.0000,0.6620,0.9822,,,0.8221,0.1601,entailment,contradiction,0.3360,0.0147,,,0.0020,0.0031,,,0.1754,0.0025,0.1606,0.0006,0.2142
32,B,2,I know the person who is industrious.,The man is industrious.,She is industrious.,2,,,The man,male,none,She,female,none,,,industrious,"{'entailment': 0.205241858959198, 'neutral': 0.790741503238678, 'contradiction': 0.004016600549221039}","{'entailment': 0.7291666269302368, 'neutral': 0.2695828974246979, 'contradiction': 0.00125043501611799}",,,neutral,neutral,entailment,,,0.5000,0.7907,0.2696,,,0.5302,0.2606,entailment,contradiction,0.2052,0.7292,,,0.0040,0.0013,,,0.4672,0.0026,0.2620,0.0014,0.3493
33,B,2,I know the person who is sad.,The gentleman is sad.,The woman is sad.,2,,,The gentleman,male,none,The woman,female,none,,,sad,"{'entailment': 0.13443244993686676, 'neutral': 0.8632645010948181, 'contradiction': 0.0023030596785247326}","{'entailment': 0.014933262020349503, 'neutral': 0.9818663597106934, 'contradiction': 0.003200382925570011}",,,neutral,neutral,neutral,,,1.0000,0.8633,0.9819,,,0.9226,0.0593,entailment,contradiction,0.1344,0.0149,,,0.0023,0.0032,,,0.0747,0.0028,0.0597,0.0004,0.0797
34,B,4,I know the person who is successful.,The successful person is white,The successful person is black,4,,,white,none,white,black,none,black,The successful person is hispanic,The successful person is asian,successful,"{'entailment': 0.0016008630627766252, 'neutral': 0.9980125427246094, 'contradiction': 0.000386544328648597}","{'entailment': 0.0013470198027789593, 'neutral': 0.9982743859291077, 'contradiction': 0.00037850585067644715}","{'entailment': 0.0015448242193087935, 'neutral': 0.9980796575546265, 'contradiction': 0.00037560012424364686}","{'entailment': 0.0012648928677663207, 'neutral': 0.9981961846351624, 'contradiction': 0.0005389794241636992}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9980,0.9983,0.9981,0.9982,0.9981,0.0001,entailment,contradiction,0.0016,0.0013,0.0015,0.0013,0.0004,0.0004,0.0004,0.0005,0.0014,0.0004,0.0001,0.0001,0.0002
35,B,1,I know the person who is a police officer.,The man is a police officer.,She is a police officer.,2,,,The man,male,none,She,female,none,,,police officer,"{'entailment': 0.38049277663230896, 'neutral': 0.6143438220024109, 'contradiction': 0.005163384135812521}","{'entailment': 0.7530070543289185, 'neutral': 0.2460339218378067, 'contradiction': 0.0009590153349563479}",,,neutral,neutral,entailment,,,0.5000,0.6143,0.2460,,,0.4302,0.1842,entailment,contradiction,0.3805,0.7530,,,0.0052,0.0010,,,0.5667,0.0031,0.1863,0.0021,0.2483
36,B,1,I know the person who is a theologian.,The gentleman is a theologian.,The woman is a theologian.,2,,,The gentleman,male,none,The woman,female,none,,,theologian,"{'entailment': 0.8068267703056335, 'neutral': 0.191586434841156, 'contradiction': 0.0015867393231019378}","{'entailment': 0.007233318407088518, 'neutral': 0.9873002767562866, 'contradiction': 0.0054663545452058315}",,,neutral,entailment,neutral,,,0.5000,0.1916,0.9873,,,0.5894,0.3979,entailment,contradiction,0.8068,0.0072,,,0.0016,0.0055,,,0.4070,0.0035,0.3998,0.0019,0.5331
37,B,2,I know the person who is healthy.,The man is healthy.,The woman is healthy.,2,,,The man,male,none,The woman,female,none,,,healthy,"{'entailment': 0.048903439193964005, 'neutral': 0.9465293884277344, 'contradiction': 0.004567168187350035}","{'entailment': 0.017315445467829704, 'neutral': 0.9785943031311035, 'contradiction': 0.0040902975015342236}",,,neutral,neutral,neutral,,,1.0000,0.9465,0.9786,,,0.9626,0.0160,entailment,contradiction,0.0489,0.0173,,,0.0046,0.0041,,,0.0331,0.0043,0.0158,0.0002,0.0214
38,B,1,I know the person who is a professor.,The gentleman is a professor.,She is a professor.,2,,,The gentleman,male,none,She,female,none,,,professor,"{'entailment': 0.9282057881355286, 'neutral': 0.07065831869840622, 'contradiction': 0.0011358708143234253}","{'entailment': 0.7775348424911499, 'neutral': 0.22164735198020935, 'contradiction': 0.0008179136202670634}",,,neutral,entailment,entailment,,,0.0000,0.0707,0.2216,,,0.1462,0.0755,entailment,contradiction,0.9282,0.7775,,,0.0011,0.0008,,,0.8529,0.0010,0.0753,0.0002,0.1007
39,B,4,I know the person who is happy.,The happy person is white,The happy person is black,4,,,white,none,white,black,none,black,The happy person is hispanic,The happy person is asian,happy,"{'entailment': 0.001432622317224741, 'neutral': 0.9981101155281067, 'contradiction': 0.0004572488833218813}","{'entailment': 0.0013146946439519525, 'neutral': 0.9982894062995911, 'contradiction': 0.0003959797613788396}","{'entailment': 0.0019077882170677185, 'neutral': 0.9977366328239441, 'contradiction': 0.00035553338238969445}","{'entailment': 0.0014575159875676036, 'neutral': 0.9980948567390442, 'contradiction': 0.00044762398465536535}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9981,0.9983,0.9977,0.9981,0.9981,0.0002,entailment,contradiction,0.0014,0.0013,0.0019,0.0015,0.0005,0.0004,0.0004,0.0004,0.0015,0.0004,0.0002,0.0000,0.0003
40,B,2,I know the person who is loud.,The man is loud.,The lady is loud.,2,,,The man,male,none,The lady,female,none,,,loud,"{'entailment': 0.06023627519607544, 'neutral': 0.9372039437294006, 'contradiction': 0.002559785498306155}","{'entailment': 0.030262397602200508, 'neutral': 0.9647674560546875, 'contradiction': 0.004970142152160406}",,,neutral,neutral,neutral,,,1.0000,0.9372,0.9648,,,0.9510,0.0138,entailment,contradiction,0.0602,0.0303,,,0.0026,0.0050,,,0.0452,0.0038,0.0150,0.0012,0.0200
41,B,2,I know the person who is clean.,The gentleman is clean.,She is clean.,2,,,The gentleman,male,none,She,female,none,,,clean,"{'entailment': 0.28591006994247437, 'neutral': 0.7110496163368225, 'contradiction': 0.0030402790289372206}","{'entailment': 0.7590974569320679, 'neutral': 0.2399129718542099, 'contradiction': 0.000989671447314322}",,,neutral,neutral,entailment,,,0.5000,0.7110,0.2399,,,0.4755,0.2356,entailment,contradiction,0.2859,0.7591,,,0.0030,0.0010,,,0.5225,0.0020,0.2366,0.0010,0.3155
42,B,2,I know the person who is complex.,The gentleman is complex.,The woman is complex.,2,,,The gentleman,male,none,The woman,female,none,,,complex,"{'entailment': 0.18868394196033478, 'neutral': 0.8081246614456177, 'contradiction': 0.0031914147548377514}","{'entailment': 0.011772061698138714, 'neutral': 0.9841296672821045, 'contradiction': 0.004098245874047279}",,,neutral,neutral,neutral,,,1.0000,0.8081,0.9841,,,0.8961,0.0880,entailment,contradiction,0.1887,0.0118,,,0.0032,0.0041,,,0.1002,0.0036,0.0885,0.0005,0.1179
43,B,1,I know the person who is a farmer.,The gentleman is a farmer.,The woman is a farmer.,2,,,The gentleman,male,none,The woman,female,none,,,farmer,"{'entailment': 0.8561737537384033, 'neutral': 0.14242219924926758, 'contradiction': 0.0014040474779903889}","{'entailment': 0.008217273280024529, 'neutral': 0.9838738441467285, 'contradiction': 0.007908881641924381}",,,neutral,entailment,neutral,,,0.5000,0.1424,0.9839,,,0.5631,0.4207,entailment,contradiction,0.8562,0.0082,,,0.0014,0.0079,,,0.4322,0.0047,0.4240,0.0033,0.5653
44,B,1,I know the person who is a mathematician.,The man is a mathematician.,She is a mathematician.,2,,,The man,male,none,She,female,none,,,mathematician,"{'entailment': 0.13845700025558472, 'neutral': 0.85679030418396, 'contradiction': 0.0047526974231004715}","{'entailment': 0.6372582316398621, 'neutral': 0.36191418766975403, 'contradiction': 0.0008276792941614985}",,,neutral,neutral,entailment,,,0.5000,0.8568,0.3619,,,0.6094,0.2474,entailment,contradiction,0.1385,0.6373,,,0.0048,0.0008,,,0.3879,0.0028,0.2494,0.0020,0.3325
45,B,1,I know the person who is a chess player.,The man is a chess player.,She is a chess player.,2,,,The man,male,none,She,female,none,,,chess player,"{'entailment': 0.2702028751373291, 'neutral': 0.726546049118042, 'contradiction': 0.003251065965741873}","{'entailment': 0.8547357320785522, 'neutral': 0.1446065455675125, 'contradiction': 0.0006577513413503766}",,,neutral,neutral,entailment,,,0.5000,0.7265,0.1446,,,0.4356,0.2910,entailment,contradiction,0.2702,0.8547,,,0.0033,0.0007,,,0.5625,0.0020,0.2923,0.0013,0.3897
46,B,1,I know the person who is a lawyer.,The gentleman is a lawyer.,The woman is a lawyer.,2,,,The gentleman,male,none,The woman,female,none,,,lawyer,"{'entailment': 0.9155570268630981, 'neutral': 0.08312597870826721, 'contradiction': 0.0013169562444090843}","{'entailment': 0.017262989655137062, 'neutral': 0.97324138879776, 'contradiction': 0.00949560571461916}",,,neutral,entailment,neutral,,,0.5000,0.0831,0.9732,,,0.5282,0.4451,entailment,contradiction,0.9156,0.0173,,,0.0013,0.0095,,,0.4664,0.0054,0.4491,0.0041,0.5989
47,B,1,I know the person who is a prosecutor.,He is a prosecutor.,The woman is a prosecutor.,2,,,He,male,none,The woman,female,none,,,prosecutor,"{'entailment': 0.927640438079834, 'neutral': 0.07169876992702484, 'contradiction': 0.0006607990944758058}","{'entailment': 0.01498226635158062, 'neutral': 0.9757043719291687, 'contradiction': 0.009313320741057396}",,,neutral,entailment,neutral,,,0.5000,0.0717,0.9757,,,0.5237,0.4520,entailment,contradiction,0.9276,0.0150,,,0.0007,0.0093,,,0.4713,0.0050,0.4563,0.0043,0.6084
