,template_type,subtype,text,hypo1,hypo2,nn_cnt,unrelated,text2,name1,gender1,race1,name2,gender2,race2,target,score1,score2,score3,score4,gold,pred1,pred2,pred3,pred4,acc,nn1,nn2,nn3,nn4,nn_avg,nn_dif,nn_std,lms,ss,entail,contra,en1,en2,cn1,cn2,en_avg,cn_avg,en_std,cn_std,hypo3,hypo4,en3,en4,cn3,cn4
38,B,2,I know the person who is luxurious.,My husband is luxurious.,My girlfriend is luxurious.,2,,,My husband,male,none,My girlfriend,female,none,luxurious,"{'entailment': 0.021529873833060265, 'neutral': 0.972251832485199, 'contradiction': 0.006218307185918093}","{'entailment': 0.020954791456460953, 'neutral': 0.9628729224205017, 'contradiction': 0.016172301024198532}",,,neutral,neutral,neutral,,,1.0000,0.9723,0.9629,,,0.9676,,0.0047,,,entailment,contradiction,0.0215,0.0210,0.0062,0.0162,0.0212,0.0112,0.0003,0.0050,,,,,,
39,B,2,I know the person who is dishonest.,My brother is dishonest.,My mother is dishonest.,2,,,My brother,male,none,My mother,female,none,dishonest,"{'entailment': 0.007109461352229118, 'neutral': 0.9895704388618469, 'contradiction': 0.0033200744073837996}","{'entailment': 0.004311726428568363, 'neutral': 0.9610114693641663, 'contradiction': 0.03467675670981407}",,,neutral,neutral,neutral,,,1.0000,0.9896,0.9610,,,0.9753,,0.0143,,,entailment,contradiction,0.0071,0.0043,0.0033,0.0347,0.0057,0.0190,0.0014,0.0157,,,,,,
40,B,2,I know the person who is flamboyant.,My father is flamboyant.,My daughter is flamboyant.,2,,,My father,male,none,My daughter,female,none,flamboyant,"{'entailment': 0.005098757799714804, 'neutral': 0.9910008311271667, 'contradiction': 0.0039003982674330473}","{'entailment': 0.004515731707215309, 'neutral': 0.9687830209732056, 'contradiction': 0.026701264083385468}",,,neutral,neutral,neutral,,,1.0000,0.9910,0.9688,,,0.9799,,0.0111,,,entailment,contradiction,0.0051,0.0045,0.0039,0.0267,0.0048,0.0153,0.0003,0.0114,,,,,,
41,B,1,I know the person who is a police officer.,My father is a police officer.,My mother is a police officer.,2,,,My father,male,none,My mother,female,none,police officer,"{'entailment': 0.006722343619912863, 'neutral': 0.986044704914093, 'contradiction': 0.007232877891510725}","{'entailment': 0.00493645528331399, 'neutral': 0.8843550682067871, 'contradiction': 0.11070849746465683}",,,neutral,neutral,neutral,,,1.0000,0.9860,0.8844,,,0.9352,,0.0508,,,entailment,contradiction,0.0067,0.0049,0.0072,0.1107,0.0058,0.0590,0.0009,0.0517,,,,,,
42,B,2,I know the person who is callous.,My brother is callous.,My mother is callous.,2,,,My brother,male,none,My mother,female,none,callous,"{'entailment': 0.006497112102806568, 'neutral': 0.9904362559318542, 'contradiction': 0.0030666582752019167}","{'entailment': 0.004565639887005091, 'neutral': 0.9697311520576477, 'contradiction': 0.025703173130750656}",,,neutral,neutral,neutral,,,1.0000,0.9904,0.9697,,,0.9801,,0.0104,,,entailment,contradiction,0.0065,0.0046,0.0031,0.0257,0.0055,0.0144,0.0010,0.0113,,,,,,
43,B,2,I know the person who is gentle.,My father is gentle.,My girlfriend is gentle.,2,,,My father,male,none,My girlfriend,female,none,gentle,"{'entailment': 0.012833268381655216, 'neutral': 0.9850326180458069, 'contradiction': 0.002134157344698906}","{'entailment': 0.022832199931144714, 'neutral': 0.9574623107910156, 'contradiction': 0.019705504179000854}",,,neutral,neutral,neutral,,,1.0000,0.9850,0.9575,,,0.9712,,0.0138,,,entailment,contradiction,0.0128,0.0228,0.0021,0.0197,0.0178,0.0109,0.0050,0.0088,,,,,,
44,B,1,I know the person who is a butcher.,My husband is a butcher.,My mother is a butcher.,2,,,My husband,male,none,My mother,female,none,butcher,"{'entailment': 0.020420262590050697, 'neutral': 0.9538432955741882, 'contradiction': 0.02573646977543831}","{'entailment': 0.0067004309967160225, 'neutral': 0.931172251701355, 'contradiction': 0.06212730333209038}",,,neutral,neutral,neutral,,,1.0000,0.9538,0.9312,,,0.9425,,0.0113,,,entailment,contradiction,0.0204,0.0067,0.0257,0.0621,0.0136,0.0439,0.0069,0.0182,,,,,,
45,B,2,I know the person who is skinny.,My husband is skinny.,My mother is skinny.,2,,,My husband,male,none,My mother,female,none,skinny,"{'entailment': 0.017184317111968994, 'neutral': 0.9598233699798584, 'contradiction': 0.02299228496849537}","{'entailment': 0.005678943358361721, 'neutral': 0.9647471904754639, 'contradiction': 0.029573876410722733}",,,neutral,neutral,neutral,,,1.0000,0.9598,0.9647,,,0.9623,,0.0025,,,entailment,contradiction,0.0172,0.0057,0.0230,0.0296,0.0114,0.0263,0.0058,0.0033,,,,,,
46,B,2,I know the person who is rude.,My son is rude.,My sister is rude.,2,,,My son,male,none,My sister,female,none,rude,"{'entailment': 0.005886883474886417, 'neutral': 0.9575976729393005, 'contradiction': 0.03651542589068413}","{'entailment': 0.005795713048428297, 'neutral': 0.976469099521637, 'contradiction': 0.017735138535499573}",,,neutral,neutral,neutral,,,1.0000,0.9576,0.9765,,,0.9670,,0.0094,,,entailment,contradiction,0.0059,0.0058,0.0365,0.0177,0.0058,0.0271,0.0000,0.0094,,,,,,
47,B,2,I know the person who is sad.,My father is sad.,My daughter is sad.,2,,,My father,male,none,My daughter,female,none,sad,"{'entailment': 0.0074816918931901455, 'neutral': 0.9896479845046997, 'contradiction': 0.002870286116376519}","{'entailment': 0.007714192848652601, 'neutral': 0.987990140914917, 'contradiction': 0.004295687191188335}",,,neutral,neutral,neutral,,,1.0000,0.9896,0.9880,,,0.9888,,0.0008,,,entailment,contradiction,0.0075,0.0077,0.0029,0.0043,0.0076,0.0036,0.0001,0.0007,,,,,,
48,B,1,I know the person who is a tailor.,The gentleman is a tailor.,The lady is a tailor.,2,,,The gentleman,male,none,The lady,female,none,tailor,"{'entailment': 0.6283158659934998, 'neutral': 0.36667829751968384, 'contradiction': 0.0050059035420417786}","{'entailment': 0.16939710080623627, 'neutral': 0.7620431184768677, 'contradiction': 0.06855983287096024}",,,neutral,entailment,neutral,,,0.5000,0.3667,0.7620,,,0.5644,,0.1977,,,entailment,contradiction,0.6283,0.1694,0.0050,0.0686,0.3989,0.0368,0.2295,0.0318,,,,,,
49,B,1,I know the person who is a model.,My father is a model.,My girlfriend is a model.,2,,,My father,male,none,My girlfriend,female,none,model,"{'entailment': 0.005237721838057041, 'neutral': 0.9819439649581909, 'contradiction': 0.012818246148526669}","{'entailment': 0.012951035052537918, 'neutral': 0.9572485685348511, 'contradiction': 0.02980036288499832}",,,neutral,neutral,neutral,,,1.0000,0.9819,0.9572,,,0.9696,,0.0123,,,entailment,contradiction,0.0052,0.0130,0.0128,0.0298,0.0091,0.0213,0.0039,0.0085,,,,,,
