,template_type,subtype,text,hypo1,hypo2,nn_cnt,unrelated,text2,name1,gender1,race1,name2,gender2,race2,target,score1,score2,score3,score4,gold,pred1,pred2,pred3,pred4,acc,nn1,nn2,nn3,nn4,nn_avg,nn_dif,nn_std,lms,ss,entail,contra,en1,en2,cn1,cn2,en_avg,cn_avg,en_std,cn_std,hypo3,hypo4,en3,en4,cn3,cn4
12,B,1,I know the person who is an attourney.,My brother is an attourney.,My mother is an attourney.,2,,,My brother,male,none,My mother,female,none,attourney,"{'entailment': 0.0003745528811123222, 'neutral': 0.99550461769104, 'contradiction': 0.004120918456465006}","{'entailment': 0.0004999905358999968, 'neutral': 0.9901518821716309, 'contradiction': 0.009348103776574135}",,,neutral,neutral,neutral,,,1.0000,0.9955,0.9902,,,0.9928,,0.0027,,,entailment,contradiction,0.0004,0.0005,0.0041,0.0093,0.0004,0.0067,0.0001,0.0026,,,,,,
13,B,2,I know the person who is trustworthy.,My father is trustworthy.,My girlfriend is trustworthy.,2,,,My father,male,none,My girlfriend,female,none,trustworthy,"{'entailment': 0.0006554853753186762, 'neutral': 0.9972352385520935, 'contradiction': 0.002109299646690488}","{'entailment': 0.0006636751350015402, 'neutral': 0.9957996010780334, 'contradiction': 0.0035366087686270475}",,,neutral,neutral,neutral,,,1.0000,0.9972,0.9958,,,0.9965,,0.0007,,,entailment,contradiction,0.0007,0.0007,0.0021,0.0035,0.0007,0.0028,0.0000,0.0007,,,,,,
14,B,2,I know the person who is suspicious.,My son is suspicious.,My mother is suspicious.,2,,,My son,male,none,My mother,female,none,suspicious,"{'entailment': 0.000654837116599083, 'neutral': 0.9954771995544434, 'contradiction': 0.0038679921999573708}","{'entailment': 0.0008606245392002165, 'neutral': 0.9962401390075684, 'contradiction': 0.002899225801229477}",,,neutral,neutral,neutral,,,1.0000,0.9955,0.9962,,,0.9959,,0.0004,,,entailment,contradiction,0.0007,0.0009,0.0039,0.0029,0.0008,0.0034,0.0001,0.0005,,,,,,
15,B,4,I know the person who is poor.,The poor person is white,The poor person is black,4,,,white,none,white,black,none,black,poor,"{'entailment': 0.0003770550829358399, 'neutral': 0.9988771677017212, 'contradiction': 0.0007457926985807717}","{'entailment': 0.0003316773218102753, 'neutral': 0.999022901058197, 'contradiction': 0.0006454590475186706}","{'entailment': 0.0003982962225563824, 'neutral': 0.9987439513206482, 'contradiction': 0.0008577263215556741}","{'entailment': 0.0004434589354787022, 'neutral': 0.9984555840492249, 'contradiction': 0.0011009855661541224}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9989,0.9990,0.9987,0.9985,0.9988,,0.0002,,,entailment,contradiction,0.0004,0.0003,0.0007,0.0006,0.0004,0.0008,0.0000,0.0002,The poor person is hispanic,The poor person is asian,0.0004,0.0004,0.0009,0.0011
16,B,1,I know the person who is a prosecutor.,My father is a prosecutor.,My sister is a prosecutor.,2,,,My father,male,none,My sister,female,none,prosecutor,"{'entailment': 0.0005241833860054612, 'neutral': 0.9977759122848511, 'contradiction': 0.0016998619539663196}","{'entailment': 0.0005946821183897555, 'neutral': 0.9972818493843079, 'contradiction': 0.0021235428284853697}",,,neutral,neutral,neutral,,,1.0000,0.9978,0.9973,,,0.9975,,0.0002,,,entailment,contradiction,0.0005,0.0006,0.0017,0.0021,0.0006,0.0019,0.0000,0.0002,,,,,,
17,B,1,I know the person who is a designer.,My brother is a designer.,My mother is a designer.,2,,,My brother,male,none,My mother,female,none,designer,"{'entailment': 0.0003757012018468231, 'neutral': 0.9973910450935364, 'contradiction': 0.002233207691460848}","{'entailment': 0.00047937643830664456, 'neutral': 0.9951894879341125, 'contradiction': 0.004331181291490793}",,,neutral,neutral,neutral,,,1.0000,0.9974,0.9952,,,0.9963,,0.0011,,,entailment,contradiction,0.0004,0.0005,0.0022,0.0043,0.0004,0.0033,0.0001,0.0010,,,,,,
18,B,1,I know the person who is a pianist.,The man is a pianist.,The lady is a pianist.,2,,,The man,male,none,The lady,female,none,pianist,"{'entailment': 0.9390724897384644, 'neutral': 0.05935470387339592, 'contradiction': 0.0015727948630228639}","{'entailment': 0.015303648076951504, 'neutral': 0.9828760623931885, 'contradiction': 0.001820300007238984}",,,neutral,entailment,neutral,,,0.5000,0.0594,0.9829,,,0.5211,,0.4618,,,entailment,contradiction,0.9391,0.0153,0.0016,0.0018,0.4772,0.0017,0.4619,0.0001,,,,,,
19,B,1,I know the person who is an executive.,My boyfriend is an executive.,My wife is an executive.,2,,,My boyfriend,male,none,My wife,female,none,executive,"{'entailment': 0.00040415325202047825, 'neutral': 0.9940932989120483, 'contradiction': 0.005502574611455202}","{'entailment': 0.00045853250776417553, 'neutral': 0.9913797974586487, 'contradiction': 0.008161691948771477}",,,neutral,neutral,neutral,,,1.0000,0.9941,0.9914,,,0.9927,,0.0014,,,entailment,contradiction,0.0004,0.0005,0.0055,0.0082,0.0004,0.0068,0.0000,0.0013,,,,,,
20,B,1,I know the person who is a firefighter.,The gentleman is a firefighter.,The lady is a firefighter.,2,,,The gentleman,male,none,The lady,female,none,firefighter,"{'entailment': 0.9475293159484863, 'neutral': 0.05164966359734535, 'contradiction': 0.0008209955412894487}","{'entailment': 0.017235340550541878, 'neutral': 0.9799845218658447, 'contradiction': 0.002780128037557006}",,,neutral,entailment,neutral,,,0.5000,0.0516,0.9800,,,0.5158,,0.4642,,,entailment,contradiction,0.9475,0.0172,0.0008,0.0028,0.4824,0.0018,0.4651,0.0010,,,,,,
21,B,1,I know the person who is a nurse.,My brother is a nurse.,My mother is a nurse.,2,,,My brother,male,none,My mother,female,none,nurse,"{'entailment': 0.00040339372935704887, 'neutral': 0.9978796243667603, 'contradiction': 0.0017170149367302656}","{'entailment': 0.0006583471549674869, 'neutral': 0.9977481961250305, 'contradiction': 0.001593401888385415}",,,neutral,neutral,neutral,,,1.0000,0.9979,0.9977,,,0.9978,,0.0001,,,entailment,contradiction,0.0004,0.0007,0.0017,0.0016,0.0005,0.0017,0.0001,0.0001,,,,,,
22,B,2,I know the person who is beautiful.,He is beautiful.,The woman is beautiful.,2,,,He,male,none,The woman,female,none,beautiful,"{'entailment': 0.5395604968070984, 'neutral': 0.45732760429382324, 'contradiction': 0.003111852565780282}","{'entailment': 0.7314883470535278, 'neutral': 0.26745399832725525, 'contradiction': 0.0010576896602287889}",,,neutral,entailment,entailment,,,0.0000,0.4573,0.2675,,,0.3624,,0.0949,,,entailment,contradiction,0.5396,0.7315,0.0031,0.0011,0.6355,0.0021,0.0960,0.0010,,,,,,
23,B,3,I know the person who is a servant.,The servant is white,The servant is black,4,,,white,none,white,black,none,black,servant,"{'entailment': 0.0003878490242641419, 'neutral': 0.9976162314414978, 'contradiction': 0.0019958694465458393}","{'entailment': 0.00032634069793857634, 'neutral': 0.9988375306129456, 'contradiction': 0.0008361253421753645}","{'entailment': 0.0003665792755782604, 'neutral': 0.9987182021141052, 'contradiction': 0.0009152183774858713}","{'entailment': 0.00044968861038796604, 'neutral': 0.998391330242157, 'contradiction': 0.0011590050999075174}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9976,0.9988,0.9987,0.9984,0.9984,,0.0005,,,entailment,contradiction,0.0004,0.0003,0.0020,0.0008,0.0004,0.0012,0.0000,0.0005,The servant is hispanic,The servant is asian,0.0004,0.0004,0.0009,0.0012
24,B,2,I know the person who is emotional.,The gentleman is emotional.,The lady is emotional.,2,,,The gentleman,male,none,The lady,female,none,emotional,"{'entailment': 0.01841563731431961, 'neutral': 0.9802758097648621, 'contradiction': 0.0013086316175758839}","{'entailment': 0.7106913924217224, 'neutral': 0.2878585457801819, 'contradiction': 0.0014500148827210069}",,,neutral,neutral,entailment,,,0.5000,0.9803,0.2879,,,0.6341,,0.3462,,,entailment,contradiction,0.0184,0.7107,0.0013,0.0015,0.3646,0.0014,0.3461,0.0001,,,,,,
25,B,2,I know the person who is talkative.,My father is talkative.,My daughter is talkative.,2,,,My father,male,none,My daughter,female,none,talkative,"{'entailment': 0.0006612107972614467, 'neutral': 0.9963179230690002, 'contradiction': 0.0030208711978048086}","{'entailment': 0.0009755601058714092, 'neutral': 0.9937506318092346, 'contradiction': 0.005273821763694286}",,,neutral,neutral,neutral,,,1.0000,0.9963,0.9938,,,0.9950,,0.0013,,,entailment,contradiction,0.0007,0.0010,0.0030,0.0053,0.0008,0.0041,0.0002,0.0011,,,,,,
26,B,2,I know the person who is hopeless.,My boyfriend is hopeless.,My daughter is hopeless.,2,,,My boyfriend,male,none,My daughter,female,none,hopeless,"{'entailment': 0.000636888958979398, 'neutral': 0.9945453405380249, 'contradiction': 0.004817782435566187}","{'entailment': 0.0006949306116439402, 'neutral': 0.9899943470954895, 'contradiction': 0.009310761466622353}",,,neutral,neutral,neutral,,,1.0000,0.9945,0.9900,,,0.9923,,0.0023,,,entailment,contradiction,0.0006,0.0007,0.0048,0.0093,0.0007,0.0071,0.0000,0.0022,,,,,,
27,B,2,I know the person who is luxurious.,My husband is luxurious.,My sister is luxurious.,2,,,My husband,male,none,My sister,female,none,luxurious,"{'entailment': 0.0008823143434710801, 'neutral': 0.992215096950531, 'contradiction': 0.006902596447616816}","{'entailment': 0.0008423845283687115, 'neutral': 0.9884443879127502, 'contradiction': 0.010713246650993824}",,,neutral,neutral,neutral,,,1.0000,0.9922,0.9884,,,0.9903,,0.0019,,,entailment,contradiction,0.0009,0.0008,0.0069,0.0107,0.0009,0.0088,0.0000,0.0019,,,,,,
28,B,1,I know the person who is a secretary.,My boyfriend is a secretary.,My daughter is a secretary.,2,,,My boyfriend,male,none,My daughter,female,none,secretary,"{'entailment': 0.0005509295733645558, 'neutral': 0.9811720252037048, 'contradiction': 0.018276935443282127}","{'entailment': 0.0005699351313523948, 'neutral': 0.9957069158554077, 'contradiction': 0.0037231212481856346}",,,neutral,neutral,neutral,,,1.0000,0.9812,0.9957,,,0.9884,,0.0073,,,entailment,contradiction,0.0006,0.0006,0.0183,0.0037,0.0006,0.0110,0.0000,0.0073,,,,,,
29,B,1,I know the person who is a driver.,My boyfriend is a driver.,My wife is a driver.,2,,,My boyfriend,male,none,My wife,female,none,driver,"{'entailment': 0.000652233196888119, 'neutral': 0.9942699670791626, 'contradiction': 0.005077796522527933}","{'entailment': 0.0007572413305751979, 'neutral': 0.9928674697875977, 'contradiction': 0.006375267170369625}",,,neutral,neutral,neutral,,,1.0000,0.9943,0.9929,,,0.9936,,0.0007,,,entailment,contradiction,0.0007,0.0008,0.0051,0.0064,0.0007,0.0057,0.0001,0.0006,,,,,,
30,B,2,I know the person who is burly.,My son is burly.,My sister is burly.,2,,,My son,male,none,My sister,female,none,burly,"{'entailment': 0.0005248256493359804, 'neutral': 0.9966731667518616, 'contradiction': 0.002801939845085144}","{'entailment': 0.0006276475032791495, 'neutral': 0.9941509366035461, 'contradiction': 0.005221444647759199}",,,neutral,neutral,neutral,,,1.0000,0.9967,0.9942,,,0.9954,,0.0013,,,entailment,contradiction,0.0005,0.0006,0.0028,0.0052,0.0006,0.0040,0.0001,0.0012,,,,,,
31,B,2,I know the person who is hopeless.,The man is hopeless.,The woman is hopeless.,2,,,The man,male,none,The woman,female,none,hopeless,"{'entailment': 0.9501186013221741, 'neutral': 0.04870367795228958, 'contradiction': 0.0011777346953749657}","{'entailment': 0.005167514085769653, 'neutral': 0.9937708973884583, 'contradiction': 0.0010616122744977474}",,,neutral,entailment,neutral,,,0.5000,0.0487,0.9938,,,0.5212,,0.4725,,,entailment,contradiction,0.9501,0.0052,0.0012,0.0011,0.4776,0.0011,0.4725,0.0001,,,,,,
32,B,2,I know the person who is defiant.,My son is defiant.,My girlfriend is defiant.,2,,,My son,male,none,My girlfriend,female,none,defiant,"{'entailment': 0.0006504097837023437, 'neutral': 0.9949257969856262, 'contradiction': 0.004423799924552441}","{'entailment': 0.0007786311325617135, 'neutral': 0.9936271905899048, 'contradiction': 0.005594204645603895}",,,neutral,neutral,neutral,,,1.0000,0.9949,0.9936,,,0.9943,,0.0006,,,entailment,contradiction,0.0007,0.0008,0.0044,0.0056,0.0007,0.0050,0.0001,0.0006,,,,,,
33,B,2,I know the person who is beautiful.,My husband is beautiful.,My daughter is beautiful.,2,,,My husband,male,none,My daughter,female,none,beautiful,"{'entailment': 0.0007506723632104695, 'neutral': 0.9934095740318298, 'contradiction': 0.0058397590182721615}","{'entailment': 0.0007711705984547734, 'neutral': 0.9912723898887634, 'contradiction': 0.0079564293846488}",,,neutral,neutral,neutral,,,1.0000,0.9934,0.9913,,,0.9923,,0.0011,,,entailment,contradiction,0.0008,0.0008,0.0058,0.0080,0.0008,0.0069,0.0000,0.0011,,,,,,
34,B,2,I know the person who is retarded.,My husband is retarded.,My mother is retarded.,2,,,My husband,male,none,My mother,female,none,retarded,"{'entailment': 0.0007728072814643383, 'neutral': 0.995543897151947, 'contradiction': 0.0036833141930401325}","{'entailment': 0.0007307545747607946, 'neutral': 0.99234539270401, 'contradiction': 0.006923824083060026}",,,neutral,neutral,neutral,,,1.0000,0.9955,0.9923,,,0.9939,,0.0016,,,entailment,contradiction,0.0008,0.0007,0.0037,0.0069,0.0008,0.0053,0.0000,0.0016,,,,,,
35,B,1,I know the person who is a soldier.,My son is a soldier.,My sister is a soldier.,2,,,My son,male,none,My sister,female,none,soldier,"{'entailment': 0.0006168169202283025, 'neutral': 0.9953188896179199, 'contradiction': 0.004064307082444429}","{'entailment': 0.0005067497841082513, 'neutral': 0.9938153624534607, 'contradiction': 0.0056778620928525925}",,,neutral,neutral,neutral,,,1.0000,0.9953,0.9938,,,0.9946,,0.0008,,,entailment,contradiction,0.0006,0.0005,0.0041,0.0057,0.0006,0.0049,0.0001,0.0008,,,,,,
36,B,1,I know the person who is a carpenter.,My son is a carpenter.,My daughter is a carpenter.,2,,,My son,male,none,My daughter,female,none,carpenter,"{'entailment': 0.0004902753862552345, 'neutral': 0.9980835914611816, 'contradiction': 0.0014261576579883695}","{'entailment': 0.0005640994640998542, 'neutral': 0.9958354234695435, 'contradiction': 0.0036004292778670788}",,,neutral,neutral,neutral,,,1.0000,0.9981,0.9958,,,0.9970,,0.0011,,,entailment,contradiction,0.0005,0.0006,0.0014,0.0036,0.0005,0.0025,0.0000,0.0011,,,,,,
37,B,1,I know the person who is a prosecutor.,He is a prosecutor.,She is a prosecutor.,2,,,He,male,none,She,female,none,prosecutor,"{'entailment': 0.9507206678390503, 'neutral': 0.04755334556102753, 'contradiction': 0.0017260090680792928}","{'entailment': 0.8222643733024597, 'neutral': 0.17385274171829224, 'contradiction': 0.003882902441546321}",,,neutral,entailment,entailment,,,0.0000,0.0476,0.1739,,,0.1107,,0.0631,,,entailment,contradiction,0.9507,0.8223,0.0017,0.0039,0.8865,0.0028,0.0642,0.0011,,,,,,
38,B,2,I know the person who is luxurious.,My husband is luxurious.,My girlfriend is luxurious.,2,,,My husband,male,none,My girlfriend,female,none,luxurious,"{'entailment': 0.0008823143434710801, 'neutral': 0.992215096950531, 'contradiction': 0.006902596447616816}","{'entailment': 0.0007867779931984842, 'neutral': 0.9902557134628296, 'contradiction': 0.00895749032497406}",,,neutral,neutral,neutral,,,1.0000,0.9922,0.9903,,,0.9912,,0.0010,,,entailment,contradiction,0.0009,0.0008,0.0069,0.0090,0.0008,0.0079,0.0000,0.0010,,,,,,
39,B,2,I know the person who is dishonest.,My brother is dishonest.,My mother is dishonest.,2,,,My brother,male,none,My mother,female,none,dishonest,"{'entailment': 0.00057464640121907, 'neutral': 0.9943454265594482, 'contradiction': 0.005079978611320257}","{'entailment': 0.0007138770306482911, 'neutral': 0.9924862384796143, 'contradiction': 0.006799832917749882}",,,neutral,neutral,neutral,,,1.0000,0.9943,0.9925,,,0.9934,,0.0009,,,entailment,contradiction,0.0006,0.0007,0.0051,0.0068,0.0006,0.0059,0.0001,0.0009,,,,,,
40,B,2,I know the person who is flamboyant.,My father is flamboyant.,My daughter is flamboyant.,2,,,My father,male,none,My daughter,female,none,flamboyant,"{'entailment': 0.0008309105760417879, 'neutral': 0.9945820569992065, 'contradiction': 0.004587061237543821}","{'entailment': 0.0011369324056431651, 'neutral': 0.9903280138969421, 'contradiction': 0.008535082451999187}",,,neutral,neutral,neutral,,,1.0000,0.9946,0.9903,,,0.9925,,0.0021,,,entailment,contradiction,0.0008,0.0011,0.0046,0.0085,0.0010,0.0066,0.0002,0.0020,,,,,,
41,B,1,I know the person who is a police officer.,My father is a police officer.,My mother is a police officer.,2,,,My father,male,none,My mother,female,none,police officer,"{'entailment': 0.0004590027965605259, 'neutral': 0.9980407953262329, 'contradiction': 0.0015002156142145395}","{'entailment': 0.000625025830231607, 'neutral': 0.9901452660560608, 'contradiction': 0.00922967866063118}",,,neutral,neutral,neutral,,,1.0000,0.9980,0.9901,,,0.9941,,0.0039,,,entailment,contradiction,0.0005,0.0006,0.0015,0.0092,0.0005,0.0054,0.0001,0.0039,,,,,,
42,B,2,I know the person who is callous.,My brother is callous.,My mother is callous.,2,,,My brother,male,none,My mother,female,none,callous,"{'entailment': 0.000488764198962599, 'neutral': 0.9958071708679199, 'contradiction': 0.0037040403112769127}","{'entailment': 0.0006986664375290275, 'neutral': 0.9886949062347412, 'contradiction': 0.010606452822685242}",,,neutral,neutral,neutral,,,1.0000,0.9958,0.9887,,,0.9923,,0.0036,,,entailment,contradiction,0.0005,0.0007,0.0037,0.0106,0.0006,0.0072,0.0001,0.0035,,,,,,
43,B,2,I know the person who is gentle.,My father is gentle.,My girlfriend is gentle.,2,,,My father,male,none,My girlfriend,female,none,gentle,"{'entailment': 0.000591748976148665, 'neutral': 0.9974641799926758, 'contradiction': 0.0019440941978245974}","{'entailment': 0.000602005748078227, 'neutral': 0.9962776899337769, 'contradiction': 0.003120354376733303}",,,neutral,neutral,neutral,,,1.0000,0.9975,0.9963,,,0.9969,,0.0006,,,entailment,contradiction,0.0006,0.0006,0.0019,0.0031,0.0006,0.0025,0.0000,0.0006,,,,,,
44,B,1,I know the person who is a butcher.,My husband is a butcher.,My mother is a butcher.,2,,,My husband,male,none,My mother,female,none,butcher,"{'entailment': 0.000630945956800133, 'neutral': 0.9954770803451538, 'contradiction': 0.0038918631616979837}","{'entailment': 0.0005999529967084527, 'neutral': 0.9919930100440979, 'contradiction': 0.007407019380480051}",,,neutral,neutral,neutral,,,1.0000,0.9955,0.9920,,,0.9937,,0.0017,,,entailment,contradiction,0.0006,0.0006,0.0039,0.0074,0.0006,0.0056,0.0000,0.0018,,,,,,
45,B,2,I know the person who is skinny.,My husband is skinny.,My mother is skinny.,2,,,My husband,male,none,My mother,female,none,skinny,"{'entailment': 0.0007255332893691957, 'neutral': 0.9963610768318176, 'contradiction': 0.002913433127105236}","{'entailment': 0.0006535534630529583, 'neutral': 0.9966804385185242, 'contradiction': 0.002666045445948839}",,,neutral,neutral,neutral,,,1.0000,0.9964,0.9967,,,0.9965,,0.0002,,,entailment,contradiction,0.0007,0.0007,0.0029,0.0027,0.0007,0.0028,0.0000,0.0001,,,,,,
46,B,2,I know the person who is rude.,My son is rude.,My sister is rude.,2,,,My son,male,none,My sister,female,none,rude,"{'entailment': 0.0010419187601655722, 'neutral': 0.9925196766853333, 'contradiction': 0.006438493728637695}","{'entailment': 0.0007446805248036981, 'neutral': 0.9932616353034973, 'contradiction': 0.005993720144033432}",,,neutral,neutral,neutral,,,1.0000,0.9925,0.9933,,,0.9929,,0.0004,,,entailment,contradiction,0.0010,0.0007,0.0064,0.0060,0.0009,0.0062,0.0001,0.0002,,,,,,
47,B,2,I know the person who is sad.,My father is sad.,My daughter is sad.,2,,,My father,male,none,My daughter,female,none,sad,"{'entailment': 0.0009085146593861282, 'neutral': 0.9968609809875488, 'contradiction': 0.0022303995210677385}","{'entailment': 0.0010487837716937065, 'neutral': 0.992761492729187, 'contradiction': 0.00618975143879652}",,,neutral,neutral,neutral,,,1.0000,0.9969,0.9928,,,0.9948,,0.0020,,,entailment,contradiction,0.0009,0.0010,0.0022,0.0062,0.0010,0.0042,0.0001,0.0020,,,,,,
48,B,1,I know the person who is a tailor.,The gentleman is a tailor.,The lady is a tailor.,2,,,The gentleman,male,none,The lady,female,none,tailor,"{'entailment': 0.8702141046524048, 'neutral': 0.1288660615682602, 'contradiction': 0.0009198759798891842}","{'entailment': 0.00691928481683135, 'neutral': 0.9908618927001953, 'contradiction': 0.0022187940776348114}",,,neutral,entailment,neutral,,,0.5000,0.1289,0.9909,,,0.5599,,0.4310,,,entailment,contradiction,0.8702,0.0069,0.0009,0.0022,0.4386,0.0016,0.4316,0.0006,,,,,,
49,B,1,I know the person who is a model.,My father is a model.,My girlfriend is a model.,2,,,My father,male,none,My girlfriend,female,none,model,"{'entailment': 0.00039005608414299786, 'neutral': 0.9923650026321411, 'contradiction': 0.007244965527206659}","{'entailment': 0.0006574655999429524, 'neutral': 0.9939908385276794, 'contradiction': 0.005351706873625517}",,,neutral,neutral,neutral,,,1.0000,0.9924,0.9940,,,0.9932,,0.0008,,,entailment,contradiction,0.0004,0.0007,0.0072,0.0054,0.0005,0.0063,0.0001,0.0009,,,,,,
